,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
31,2000-01-01,4.02,actual,1.0,2000,29.9,0.0426,0.05727491638795986
32,2000-02-01,3.52,actual,1.0,2000,29.9,0.0426,0.05015117056856187
33,2000-03-01,5.2,actual,1.0,2000,29.9,0.0426,0.07408695652173913
34,2000-04-01,3.43,actual,2.0,2000,29.9,0.0426,0.04886889632107024
35,2000-05-01,2.49,actual,2.0,2000,29.9,0.0426,0.03547625418060201
36,2000-06-01,0.743,actual,2.0,2000,29.9,0.0426,0.01058588628762542
37,2000-07-01,1.64,actual,3.0,2000,29.9,0.0426,0.02336588628762542
38,2000-08-01,2.23,actual,3.0,2000,29.9,0.0426,0.03177190635451505
39,2000-09-01,3.01,actual,3.0,2000,29.9,0.0426,0.042884949832775916
40,2000-10-01,3.2,actual,4.0,2000,29.9,0.0426,0.045591973244147155
41,2000-11-01,3.69,actual,4.0,2000,29.9,0.0426,0.052573244147157194
42,2000-12-01,5.21,actual,4.0,2000,29.9,0.0426,0.0742294314381271
43,2001-01-01,2.41,actual,1.0,2001,29.9,-0.0484,-0.039011371237458195
44,2001-02-01,3.69,actual,1.0,2001,29.9,-0.0484,-0.05973110367892977
45,2001-03-01,3.96,actual,1.0,2001,29.9,-0.0484,-0.06410167224080268
46,2001-04-01,3.22,actual,2.0,2001,29.9,-0.0484,-0.05212307692307693
47,2001-05-01,1.79,actual,2.0,2001,29.9,-0.0484,-0.028975250836120403
48,2001-06-01,0.854,actual,2.0,2001,29.9,-0.0484,-0.013823946488294315
49,2001-07-01,1.49,actual,3.0,2001,29.9,-0.0484,-0.024119063545150504
50,2001-08-01,2.78,actual,3.0,2001,29.9,-0.0484,-0.04500066889632107
51,2001-09-01,2.05,actual,3.0,2001,29.9,-0.0484,-0.033183946488294314
52,2001-10-01,2.81,actual,4.0,2001,29.9,-0.0484,-0.04548628762541806
53,2001-11-01,3.77,actual,4.0,2001,29.9,-0.0484,-0.06102608695652174
54,2001-12-01,3.49,actual,4.0,2001,29.9,-0.0484,-0.05649364548494984
55,2002-01-01,2.27,actual,1.0,2002,29.9,0.0229,0.017385618729096993
56,2002-02-01,2.56,actual,1.0,2002,29.9,0.0229,0.019606688963210703
57,2002-03-01,3.73,actual,1.0,2002,29.9,0.0229,0.028567558528428096
58,2002-04-01,2.93,actual,2.0,2002,29.9,0.0229,0.02244046822742475
59,2002-05-01,2.04,actual,2.0,2002,29.9,0.0229,0.01562408026755853
60,2002-06-01,1.34,actual,2.0,2002,29.9,0.0229,0.010262876254180603
61,2002-07-01,2.14,actual,3.0,2002,29.9,0.0229,0.016389966555183946
62,2002-08-01,3.18,actual,3.0,2002,29.9,0.0229,0.024355183946488293
63,2002-09-01,3.14,actual,3.0,2002,29.9,0.0229,0.02404882943143813
64,2002-10-01,3.77,actual,4.0,2002,29.9,0.0229,0.028873913043478264
65,2002-11-01,4.39,actual,4.0,2002,29.9,0.0229,0.033622408026755854
66,2002-12-01,4.77,actual,4.0,2002,29.9,0.0229,0.03653277591973244
67,2003-01-01,4.08,actual,1.0,2003,29.9,0.0346,0.0472133779264214
68,2003-02-01,3.69,actual,1.0,2003,29.9,0.0346,0.04270033444816053
69,2003-03-01,4.38,actual,1.0,2003,29.9,0.0346,0.05068494983277592
70,2003-04-01,3.22,actual,2.0,2003,29.9,0.0346,0.03726153846153846
71,2003-05-01,1.64,actual,2.0,2003,29.9,0.0346,0.01897792642140468
72,2003-06-01,2.71,actual,2.0,2003,29.9,0.0346,0.03135986622073579
73,2003-07-01,2.84,actual,3.0,2003,29.9,0.0346,0.03286421404682274
74,2003-08-01,2.92,actual,3.0,2003,29.9,0.0346,0.033789966555183945
75,2003-09-01,4.74,actual,3.0,2003,29.9,0.0346,0.05485083612040135
76,2003-10-01,4.82,actual,4.0,2003,29.9,0.0346,0.05577658862876255
77,2003-11-01,4.47,actual,4.0,2003,29.9,0.0346,0.05172642140468227
78,2003-12-01,5.11,actual,4.0,2003,29.9,0.0346,0.059132441471571914
79,2004-01-01,3.94,actual,1.0,2004,29.9,0.0599,0.07893177257525084
80,2004-02-01,3.76,actual,1.0,2004,29.9,0.0599,0.07532575250836121
81,2004-03-01,5.39,actual,1.0,2004,29.9,0.0599,0.10798026755852844
82,2004-04-01,4.39,actual,2.0,2004,29.9,0.0599,0.08794682274247492
83,2004-05-01,2.54,actual,2.0,2004,29.9,0.0599,0.050884949832775916
84,2004-06-01,2.43,actual,2.0,2004,29.9,0.0599,0.04868127090301004
85,2004-07-01,3.27,actual,3.0,2004,29.9,0.0599,0.065509364548495
86,2004-08-01,4.49,actual,3.0,2004,29.9,0.0599,0.08995016722408028
87,2004-09-01,4.56,actual,3.0,2004,29.9,0.0599,0.09135250836120401
88,2004-10-01,5.33,actual,4.0,2004,29.9,0.0599,0.10677826086956524
89,2004-11-01,5.3,actual,4.0,2004,29.9,0.0599,0.10617725752508361
90,2004-12-01,6.98,actual,4.0,2004,29.9,0.0599,0.13983344481605353
91,2005-01-01,5.17,actual,1.0,2005,29.9,0.0779,0.13469665551839463
92,2005-02-01,4.59,actual,1.0,2005,29.9,0.0779,0.11958561872909698
93,2005-03-01,4.59,actual,1.0,2005,29.9,0.0779,0.11958561872909698
94,2005-04-01,4.01,actual,2.0,2005,29.9,0.0779,0.10447458193979933
95,2005-05-01,3.55,actual,2.0,2005,29.9,0.0779,0.09248996655518396
96,2005-06-01,3.83,actual,2.0,2005,29.9,0.0779,0.09978494983277592
97,2005-07-01,5.21,actual,3.0,2005,29.9,0.0779,0.13573879598662209
98,2005-08-01,5.46,actual,3.0,2005,29.9,0.0779,0.14225217391304348
99,2005-09-01,7.63,actual,3.0,2005,29.9,0.0779,0.19878829431438125
100,2005-10-01,5.66,actual,4.0,2005,29.9,0.0779,0.14746287625418059
101,2005-11-01,5.24,actual,4.0,2005,29.9,0.0779,0.13652040133779264
102,2005-12-01,6.22,actual,4.0,2005,29.9,0.0779,0.16205284280936455
103,2006-01-01,4.7,actual,1.0,2006,29.9,0.08449999999999999,0.13282608695652173
104,2006-02-01,4.81,actual,1.0,2006,29.9,0.08449999999999999,0.13593478260869565
105,2006-03-01,5.34,actual,1.0,2006,29.9,0.08449999999999999,0.15091304347826087
106,2006-04-01,2.94,actual,2.0,2006,29.9,0.08449999999999999,0.08308695652173914
107,2006-05-01,3.22,actual,2.0,2006,29.9,0.08449999999999999,0.091
108,2006-06-01,4.71,actual,2.0,2006,29.9,0.08449999999999999,0.1331086956521739
109,2006-07-01,4.96,actual,3.0,2006,29.9,0.08449999999999999,0.14017391304347826
110,2006-08-01,6.36,actual,3.0,2006,29.9,0.08449999999999999,0.17973913043478262
111,2006-09-01,7.73,actual,3.0,2006,29.9,0.08449999999999999,0.21845652173913044
112,2006-10-01,8.0,actual,4.0,2006,29.9,0.08449999999999999,0.2260869565217391
113,2006-11-01,9.01,actual,4.0,2006,29.9,0.08449999999999999,0.2546304347826087
114,2006-12-01,7.48,actual,4.0,2006,29.9,0.08449999999999999,0.21139130434782608
115,2007-01-01,7.11,actual,1.0,2007,29.9,0.106,0.25206020066889634
116,2007-02-01,6.19,actual,1.0,2007,29.9,0.106,0.21944481605351174
117,2007-03-01,9.18,actual,1.0,2007,29.9,0.106,0.3254448160535117
118,2007-04-01,7.19,actual,2.0,2007,29.9,0.106,0.25489632107023413
119,2007-05-01,4.86,actual,2.0,2007,29.9,0.106,0.17229431438127094
120,2007-06-01,5.69,actual,2.0,2007,29.9,0.106,0.2017190635451505
121,2007-07-01,7.55,actual,3.0,2007,29.9,0.106,0.2676588628762542
122,2007-08-01,10.53,actual,3.0,2007,29.9,0.106,0.37330434782608696
123,2007-09-01,9.34,actual,3.0,2007,29.9,0.106,0.33111705685618725
124,2007-10-01,11.01,actual,4.0,2007,29.9,0.106,0.3903210702341137
125,2007-11-01,10.97,actual,4.0,2007,29.9,0.106,0.3889030100334448
126,2007-12-01,11.03,actual,4.0,2007,29.9,0.106,0.3910301003344482
127,2008-01-01,7.66,actual,1.0,2008,29.9,0.0792,0.20290033444816058
128,2008-02-01,7.31,actual,1.0,2008,29.9,0.0792,0.1936294314381271
129,2008-03-01,8.82,actual,1.0,2008,29.9,0.0792,0.23362675585284282
130,2008-04-01,6.61,actual,2.0,2008,29.9,0.0792,0.17508762541806025
131,2008-05-01,5.52,actual,2.0,2008,29.9,0.0792,0.14621538461538464
132,2008-06-01,8.45,actual,2.0,2008,29.9,0.0792,0.22382608695652173
133,2008-07-01,10.33,actual,3.0,2008,29.9,0.0792,0.2736240802675586
134,2008-08-01,12.78,actual,3.0,2008,29.9,0.0792,0.33852040133779265
135,2008-09-01,12.29,actual,3.0,2008,29.9,0.0792,0.3255411371237459
136,2008-10-01,13.13,actual,4.0,2008,29.9,0.0792,0.3477913043478262
137,2008-11-01,12.96,actual,4.0,2008,29.9,0.0792,0.34328829431438135
138,2008-12-01,16.57,actual,4.0,2008,29.9,0.0792,0.43891103678929777
139,2009-01-01,7.8,actual,1.0,2009,29.9,0.0741,0.19330434782608694
140,2009-02-01,12.14,actual,1.0,2009,29.9,0.0741,0.3008608695652174
141,2009-03-01,7.23,actual,1.0,2009,29.9,0.0741,0.17917826086956526
142,2009-04-01,4.64,actual,2.0,2009,29.9,0.0741,0.11499130434782608
143,2009-05-01,5.72,actual,2.0,2009,29.9,0.0741,0.14175652173913042
144,2009-06-01,6.47,actual,2.0,2009,29.9,0.0741,0.16034347826086956
145,2009-07-01,11.85,actual,3.0,2009,29.9,0.0741,0.2936739130434783
146,2009-08-01,10.55,actual,3.0,2009,29.9,0.0741,0.2614565217391305
147,2009-09-01,12.93,actual,3.0,2009,29.9,0.0741,0.3204391304347826
148,2009-10-01,12.16,actual,4.0,2009,29.9,0.0741,0.3013565217391304
149,2009-11-01,10.18,actual,4.0,2009,29.9,0.0741,0.2522869565217391
150,2009-12-01,13.33,actual,4.0,2009,29.9,0.0741,0.3303521739130435
151,2010-01-01,9.84,actual,1.0,2010,29.9,0.0743,0.24451906354515052
152,2010-02-01,9.01,actual,1.0,2010,29.9,0.0743,0.2238939799331104
153,2010-03-01,11.77,actual,1.0,2010,29.9,0.0743,0.2924785953177258
154,2010-04-01,6.44,actual,2.0,2010,29.9,0.0743,0.16003076923076925
155,2010-05-01,6.38,actual,2.0,2010,29.9,0.0743,0.15853979933110368
156,2010-06-01,7.03,actual,2.0,2010,29.9,0.0743,0.1746919732441472
157,2010-07-01,10.15,actual,3.0,2010,29.9,0.0743,0.2522224080267559
158,2010-08-01,11.65,actual,3.0,2010,29.9,0.0743,0.2894966555183947
159,2010-09-01,13.33,actual,3.0,2010,29.9,0.0743,0.33124381270903014
160,2010-10-01,12.28,actual,4.0,2010,29.9,0.0743,0.30515183946488295
161,2010-11-01,12.85,actual,4.0,2010,29.9,0.0743,0.3193160535117057
162,2010-12-01,16.05,actual,4.0,2010,29.9,0.0743,0.3988344481605352
163,2011-01-01,12.57,actual,1.0,2011,29.9,0.0898,0.37752040133779263
164,2011-02-01,9.11,actual,1.0,2011,29.9,0.0898,0.2736046822742475
165,2011-03-01,13.09,actual,1.0,2011,29.9,0.0898,0.39313779264214055
166,2011-04-01,6.24,actual,2.0,2011,29.9,0.0898,0.18740869565217394
167,2011-05-01,7.51,actual,2.0,2011,29.9,0.0898,0.2255511705685619
168,2011-06-01,9.45,actual,2.0,2011,29.9,0.0898,0.2838160535117057
169,2011-07-01,11.38,actual,3.0,2011,29.9,0.0898,0.341780602006689
170,2011-08-01,14.27,actual,3.0,2011,29.9,0.0898,0.4285772575250837
171,2011-09-01,15.61,actual,3.0,2011,29.9,0.0898,0.46882207357859534
172,2011-10-01,13.92,actual,4.0,2011,29.9,0.0898,0.4180655518394649
173,2011-11-01,14.04,actual,4.0,2011,29.9,0.0898,0.4216695652173913
174,2011-12-01,17.52,actual,4.0,2011,29.9,0.0898,0.5261859531772575
175,2012-01-01,8.06,actual,1.0,2012,29.9,0.09519999999999999,0.2566260869565217
176,2012-02-01,13.56,actual,1.0,2012,29.9,0.09519999999999999,0.43174314381270906
177,2012-03-01,8.7,actual,1.0,2012,29.9,0.09519999999999999,0.27700334448160535
178,2012-04-01,4.62,actual,2.0,2012,29.9,0.09519999999999999,0.14709832775919732
179,2012-05-01,9.72,actual,2.0,2012,29.9,0.09519999999999999,0.30947959866220737
180,2012-06-01,12.49,actual,2.0,2012,29.9,0.09519999999999999,0.3976749163879598
181,2012-07-01,15.59,actual,3.0,2012,29.9,0.09519999999999999,0.4963772575250836
182,2012-08-01,18.21,actual,3.0,2012,29.9,0.09519999999999999,0.5797966555183947
183,2012-09-01,16.2,actual,3.0,2012,29.9,0.09519999999999999,0.5157993311036789
184,2012-10-01,17.52,actual,4.0,2012,29.9,0.09519999999999999,0.5578274247491639
185,2012-11-01,17.56,actual,4.0,2012,29.9,0.09519999999999999,0.5591010033444817
186,2012-12-01,15.82,actual,4.0,2012,29.9,0.09519999999999999,0.5037003344481605
187,2013-01-01,19.64,actual,1.0,2013,29.9,0.115,0.7553846153846155
188,2013-02-01,13.78,actual,1.0,2013,29.9,0.115,0.53
189,2013-03-01,19.37,actual,1.0,2013,29.9,0.115,0.7450000000000001
190,2013-04-01,17.56,actual,2.0,2013,29.9,0.115,0.6753846153846155
191,2013-05-01,19.35,actual,2.0,2013,29.9,0.115,0.7442307692307694
192,2013-06-01,20.65,actual,2.0,2013,29.9,0.115,0.7942307692307693
193,2013-07-01,28.61,actual,3.0,2013,29.9,0.115,1.1003846153846155
194,2013-08-01,25.1,actual,3.0,2013,29.9,0.115,0.9653846153846156
195,2013-09-01,23.31,actual,3.0,2013,29.9,0.115,0.8965384615384615
196,2013-10-01,24.51,actual,4.0,2013,29.9,0.115,0.9426923076923078
197,2013-11-01,20.01,actual,4.0,2013,29.9,0.115,0.7696153846153847
198,2013-12-01,21.53,actual,4.0,2013,29.9,0.115,0.8280769230769232
199,2014-01-01,17.65,actual,1.0,2014,29.9,0.125,0.7378762541806019
200,2014-02-01,17.63,actual,1.0,2014,29.9,0.125,0.7370401337792643
201,2014-03-01,21.43,actual,1.0,2014,29.9,0.125,0.8959030100334449
202,2014-04-01,20.47,actual,2.0,2014,29.9,0.125,0.8557692307692308
203,2014-05-01,20.97,actual,2.0,2014,29.9,0.125,0.8766722408026756
204,2014-06-01,26.17,actual,2.0,2014,29.9,0.125,1.0940635451505019
205,2014-07-01,29.54,actual,3.0,2014,29.9,0.125,1.2349498327759199
206,2014-08-01,24.05,actual,3.0,2014,29.9,0.125,1.0054347826086958
207,2014-09-01,23.68,actual,3.0,2014,29.9,0.125,0.9899665551839465
208,2014-10-01,24.83,actual,4.0,2014,29.9,0.125,1.0380434782608696
209,2014-11-01,20.7,actual,4.0,2014,29.9,0.125,0.8653846153846154
210,2014-12-01,25.15,actual,4.0,2014,29.9,0.125,1.0514214046822743
211,2015-01-01,20.4,actual,1.0,2015,29.9,0.10800000000000001,0.73685618729097
212,2015-02-01,17.31,actual,1.0,2015,29.9,0.10800000000000001,0.6252441471571907
213,2015-03-01,24.23,actual,1.0,2015,29.9,0.10800000000000001,0.8751973244147159
214,2015-04-01,23.37,actual,2.0,2015,29.9,0.10800000000000001,0.8441337792642141
215,2015-05-01,21.33,actual,2.0,2015,29.9,0.10800000000000001,0.7704481605351171
216,2015-06-01,25.65,actual,2.0,2015,29.9,0.10800000000000001,0.9264882943143814
217,2015-07-01,32.69,actual,3.0,2015,29.9,0.10800000000000001,1.1807759197324417
218,2015-08-01,25.98,actual,3.0,2015,29.9,0.10800000000000001,0.938408026755853
219,2015-09-01,26.34,actual,3.0,2015,29.9,0.10800000000000001,0.9514113712374583
220,2015-10-01,23.15,actual,4.0,2015,29.9,0.10800000000000001,0.8361872909698997
221,2015-11-01,18.55,actual,4.0,2015,29.9,0.10800000000000001,0.6700334448160538
222,2015-12-01,22.04,actual,4.0,2015,29.9,0.10800000000000001,0.7960936454849499
223,2016-01-01,17.55,actual,1.0,2016,29.9,0.0836,0.49069565217391303
224,2016-02-01,16.47,actual,1.0,2016,29.9,0.0836,0.46049899665551836
225,2016-03-01,20.53,actual,1.0,2016,29.9,0.0836,0.5740160535117057
226,2016-04-01,15.37,actual,2.0,2016,29.9,0.0836,0.42974314381270895
227,2016-05-01,18.97,actual,2.0,2016,29.9,0.0836,0.5303986622073578
228,2016-06-01,21.86,actual,2.0,2016,29.9,0.0836,0.6112026755852842
229,2016-07-01,20.24,actual,3.0,2016,29.9,0.0836,0.5659076923076923
230,2016-08-01,22.83,actual,3.0,2016,29.9,0.0836,0.638323745819398
231,2016-09-01,20.14,actual,3.0,2016,29.9,0.0836,0.5631117056856187
232,2016-10-01,17.41,actual,4.0,2016,29.9,0.0836,0.48678127090301004
233,2016-11-01,19.93,actual,4.0,2016,29.9,0.0836,0.5572401337792642
234,2016-12-01,16.96,actual,4.0,2016,29.9,0.0836,0.47419933110367896
235,2017-01-01,13.83,actual,1.0,2017,29.9,0.0357,0.16512742474916392
236,2017-02-01,14.63,actual,1.0,2017,29.9,0.0357,0.17467926421404684
237,2017-03-01,19.42,actual,1.0,2017,29.9,0.0357,0.2318709030100335
238,2017-04-01,15.16,actual,2.0,2017,29.9,0.0357,0.18100735785953176
239,2017-05-01,19.24,actual,2.0,2017,29.9,0.0357,0.2297217391304348
240,2017-06-01,18.19,actual,2.0,2017,29.9,0.0357,0.21718494983277598
241,2017-07-01,20.83,actual,3.0,2017,29.9,0.0357,0.2487060200668897
242,2017-08-01,25.42,actual,3.0,2017,29.9,0.0357,0.3035096989966556
243,2017-09-01,19.76,actual,3.0,2017,29.9,0.0357,0.23593043478260872
244,2017-10-01,18.41,actual,4.0,2017,29.9,0.0357,0.21981170568561875
245,2017-11-01,20.62,actual,4.0,2017,29.9,0.0357,0.24619866220735787
246,2017-12-01,18.0,actual,4.0,2017,29.9,0.0357,0.21491638795986623
247,2018-01-01,18.83,actual,1.0,2018,29.9,0.0675,0.4250919732441472
248,2018-02-01,15.58,actual,1.0,2018,29.9,0.0675,0.35172240802675586
249,2018-03-01,23.22,actual,1.0,2018,29.9,0.0675,0.5241973244147158
250,2018-04-01,19.0,actual,2.0,2018,29.9,0.0675,0.42892976588628773
251,2018-05-01,28.2,actual,2.0,2018,29.9,0.0675,0.6366220735785953
252,2018-06-01,23.56,actual,2.0,2018,29.9,0.0675,0.5318729096989967
253,2018-07-01,24.87,actual,3.0,2018,29.9,0.0675,0.5614464882943144
254,2018-08-01,26.89,actual,3.0,2018,29.9,0.0675,0.6070484949832776
255,2018-09-01,19.18,actual,3.0,2018,29.9,0.0675,0.4329933110367894
256,2018-10-01,20.06,actual,4.0,2018,29.9,0.0675,0.45285953177257526
257,2018-11-01,18.46,actual,4.0,2018,29.9,0.0675,0.4167391304347827
258,2018-12-01,20.23,actual,4.0,2018,29.9,0.0675,0.4566973244147158
259,2019-01-01,20.16,actual,1.0,2019,29.9,0.0886,0.5973832775919732
260,2019-02-01,17.31,actual,1.0,2019,29.9,0.0886,0.5129317725752508
261,2019-03-01,18.3,actual,1.0,2019,29.9,0.0886,0.5422675585284281
262,2019-04-01,25.8,actual,2.0,2019,29.9,0.0886,0.7645083612040136
263,2019-05-01,23.94,actual,2.0,2019,29.9,0.0886,0.7093926421404684
264,2019-06-01,25.34,actual,2.0,2019,29.9,0.0886,0.7508775919732442
265,2019-07-01,28.29,actual,3.0,2019,29.9,0.0886,0.8382923076923077
266,2019-08-01,26.31,actual,3.0,2019,29.9,0.0886,0.7796207357859531
267,2019-09-01,23.62,actual,3.0,2019,29.9,0.0886,0.6999103678929768
268,2019-10-01,26.82,actual,4.0,2019,29.9,0.0886,0.794733110367893
269,2019-11-01,20.24,actual,4.0,2019,29.9,0.0886,0.5997538461538461
270,2019-12-01,24.13,actual,4.0,2019,29.9,0.0886,0.7150227424749165
271,2020-01-01,16.82,actual,1.0,2020,29.9,0.0895,0.5034749163879599
272,2020-02-01,16.78,actual,1.0,2020,29.9,0.0895,0.5022775919732442
273,2020-03-01,19.0,actual,1.0,2020,29.9,0.0895,0.5687290969899665
274,2020-04-01,20.92,actual,2.0,2020,29.9,0.1443,1.009617391304348
275,2020-05-01,25.82,actual,2.0,2020,29.9,0.1443,1.2460956521739133
276,2020-06-01,29.29,actual,2.0,2020,29.9,0.1443,1.4135608695652175
277,2020-07-01,25.35,actual,3.0,2020,29.9,0.1853999999999999,1.5718695652173909
278,2020-08-01,23.66,actual,3.0,2020,29.9,0.1853999999999999,1.4670782608695643
279,2020-09-01,24.0,actual,3.0,2020,29.9,0.1853999999999999,1.488160535117056
280,2020-10-01,22.18,actual,4.0,2020,29.9,0.1552,1.1512829431438127
281,2020-11-01,22.84,actual,4.0,2020,29.9,0.1552,1.1855411371237459
282,2020-12-01,24.27,actual,4.0,2020,29.9,0.1552,1.2597672240802678
283,2021-01-01,21.3,actual,1.0,2021,29.9,0.1439,1.0251070234113713
284,2021-02-01,26.99,actual,1.0,2021,29.9,0.1439,1.2989501672240802
285,2021-03-01,31.95,actual,1.0,2021,29.9,0.1439,1.537660535117057
286,2021-04-01,24.09,actual,2.0,2021,29.9,0.1443,1.162604347826087
287,2021-05-01,23.53,actual,2.0,2021,29.9,0.1443,1.1355782608695655
288,2021-06-01,25.12,actual,2.0,2021,29.9,0.1443,1.2123130434782612
289,2021-07-01,28.68839043860193,forecast,3.0,2021,29.9,0.1853999999999999,1.7788721027815368
290,2021-08-01,27.324190695044503,forecast,3.0,2021,29.9,0.1853999999999999,1.69428259359908
291,2021-09-01,25.19520564855265,forecast,3.0,2021,29.9,0.1853999999999999,1.562271280013933
292,2021-10-01,24.86714831430822,forecast,4.0,2021,29.9,0.1552,1.2907630161808148
293,2021-11-01,23.287899461685083,forecast,4.0,2021,29.9,0.1552,1.2087899653690721
294,2021-12-01,24.536222432237725,forecast,4.0,2021,29.9,0.1552,1.273585860027858
295,2022-01-01,21.450792987422037,forecast,1.0,2022,29.9,0.1439,1.0323642511337898
296,2022-02-01,20.98862564380732,forecast,1.0,2022,29.9,0.1439,1.0101214816534696
297,2022-03-01,24.553506601042898,forecast,1.0,2022,29.9,0.1439,1.1816888293946732
298,2022-04-01,22.613243155495923,forecast,2.0,2022,29.9,0.1443,1.0913347783739338
299,2022-05-01,25.05639392030196,forecast,2.0,2022,29.9,0.1443,1.2092433587623992
300,2022-06-01,26.74412785058355,forecast,2.0,2022,29.9,0.1443,1.2906948658325108
301,2022-07-01,29.405048402404105,forecast,3.0,2022,29.9,0.1853999999999999,1.823309690236026
302,2022-08-01,27.96317226712443,forecast,3.0,2022,29.9,0.1853999999999999,1.733903725192263
303,2022-09-01,25.867945643220786,forecast,3.0,2022,29.9,0.1853999999999999,1.603985659616432
304,2022-10-01,25.59124429052183,forecast,4.0,2022,29.9,0.1552,1.3283481986250798
305,2022-11-01,23.978962134724544,forecast,4.0,2022,29.9,0.1552,1.2446605094679764
306,2022-12-01,25.271436019450164,forecast,4.0,2022,29.9,0.1552,1.3117481171299885
307,2023-01-01,22.09676383742129,forecast,1.0,2023,29.9,0.1439,1.0634529485635196
308,2023-02-01,21.648716911757614,forecast,1.0,2023,29.9,0.1439,1.041889753713017
309,2023-03-01,25.227830462478813,forecast,1.0,2023,29.9,0.1439,1.2141420747661207
310,2023-04-01,23.311284081921336,forecast,2.0,2023,29.9,0.1443,1.1250228404753342
311,2023-05-01,25.722610849404248,forecast,2.0,2023,29.9,0.1443,1.2413955670799444
312,2023-06-01,27.40998316030433,forecast,2.0,2023,29.9,0.1443,1.3228296220842526
313,2023-07-01,30.12017891744816,forecast,3.0,2023,29.9,0.1853999999999999,1.8676525656504637
314,2023-08-01,28.601461689557254,forecast,3.0,2023,29.9,0.1853999999999999,1.7734819388775624
315,2023-09-01,26.542183342075937,forecast,3.0,2023,29.9,0.1853999999999999,1.6457929068966144
316,2023-10-01,26.3158236951514,forecast,4.0,2023,29.9,0.1552,1.365958474076086
317,2023-11-01,24.670592663938848,forecast,4.0,2023,29.9,0.1552,1.2805605289108057
318,2023-12-01,26.00486576196463,forecast,4.0,2023,29.9,0.1552,1.3498177813568266
319,2024-01-01,22.74222153535685,forecast,1.0,2024,29.9,0.1439,1.0945169494775422
320,2024-02-01,22.30995725461417,forecast,1.0,2024,29.9,0.1439,1.0737133274043407
321,2024-03-01,25.939319964517,forecast,1.0,2024,29.9,0.1439,1.2483839942789285
322,2024-04-01,23.95555986274244,forecast,2.0,2024,29.9,0.1443,1.15611614989757
323,2024-05-01,26.45881556958928,forecast,2.0,2024,29.9,0.1443,1.2769254470540916
324,2024-06-01,28.149346256351688,forecast,2.0,2024,29.9,0.1443,1.3585119280239297
325,2024-07-01,30.706021030666783,forecast,3.0,2024,29.9,0.1853999999999999,1.9039786953463609
326,2024-08-01,29.42023570828823,forecast,3.0,2024,29.9,0.1853999999999999,1.8242514047881722
327,2024-09-01,27.25971807164279,forecast,3.0,2024,29.9,0.1853999999999999,1.6902848596931677
328,2024-10-01,26.879360426580973,forecast,4.0,2024,29.9,0.1552,1.3952096114399222
329,2024-11-01,25.33322587551845,forecast,4.0,2024,29.9,0.1552,1.314955403304503
330,2024-12-01,26.535053256332947,forecast,4.0,2024,29.9,0.1552,1.3773378813989543
331,2025-01-01,23.540039231321117,forecast,1.0,2025,29.9,0.1439,1.1329135937749528
