,Year,EPS,max_stock_price,avg_stock_price,min_stock_price
0,1997,0.0,0.0,0.0,0.0
1,1998,0.0,0.0,0.0,0.0
2,1999,0.43687163879598606,9.611176053511693,6.684136073578587,2.795978488294311
3,2000,0.5468614715719059,12.03095237458193,8.36698051505016,3.499913418060198
4,2001,-0.5230761204013373,-11.507674648829422,-8.003064642140462,-3.347687170568559
5,2002,0.277710367892976,6.109628093645472,4.248968628762532,1.7773463545150463
6,2003,0.516338461538461,11.359446153846141,7.899978461538454,3.3045661538461504
7,2004,1.0493518394648826,23.085740468227417,16.055083143812706,6.715851772575249
8,2005,1.5934327759197315,35.05552107023409,24.379521471571895,10.197969765886283
9,2006,1.957347826086956,43.06165217391303,29.947421739130426,12.527026086956518
10,2007,3.56819397993311,78.50026755852842,54.59336789297659,22.836441471571906
11,2008,3.2429618729096994,71.34516120401338,49.6173166555184,20.75495598662208
12,2009,2.8499999999999996,62.69999999999999,43.605,18.24
13,2010,3.1504193979933115,69.30922675585285,48.20141678929767,20.162684147157194
14,2011,4.3461397993311035,95.61507558528427,66.49593892976588,27.815294715719062
15,2012,5.032227424749163,110.70900334448157,76.99307959866219,32.20625551839464
16,2013,9.746923076923077,214.4323076923077,149.12792307692308,62.380307692307696
17,2014,11.38252508361204,250.41555183946485,174.15263377926422,72.84816053511706
18,2015,10.151277591973246,223.3281070234114,155.31454715719067,64.96817658862878
19,2016,6.38211906354515,140.4066193979933,97.64642167224079,40.845562006688965
20,2017,2.668664548494984,58.710620066889646,40.83056759197326,17.079453110367897
21,2018,5.826220735785953,128.17685618729098,89.14117725752509,37.2878127090301
22,2019,8.304694314381273,182.703274916388,127.06182301003348,53.15004361204015
23,2020,13.367455183946484,294.08401404682263,204.52206431438123,85.55171317725751
24,2021,16.180778195898718,355.9771203097718,247.5659063972504,103.5569804537518
25,2022,15.861403465418544,348.95087623920796,242.67947302090374,101.51298217867868
26,2023,16.29199700245055,358.4239340539121,249.26755413749342,104.26878081568353
27,2024,16.71418565210748,367.7120843463646,255.7270404772445,106.97078817348789
28,2025,17.156794662738875,377.4494825802552,262.4989583399048,109.80348584152881
29,2026,17.587420892108828,386.9232596263942,269.08753964926507,112.55949370949651
30,2027,18.018014429140855,396.3963174410988,275.6756207658551,115.31529234650148
31,2028,18.440203078797865,405.684467733553,282.13510710560735,118.01729970430634
32,2029,18.882812089429116,415.42186596744057,288.9070249682655,120.84999737234635
33,2030,19.313438318799065,424.89564301357944,295.4956062776257,123.60600524031402
34,2031,19.744031855831143,434.3687008282851,302.0836873942165,126.36180387731932
35,2032,20.16622050548818,443.65685112074,308.5431737339692,129.06381123512435
36,2033,20.60882951611943,453.3942493546275,315.3150915966273,131.89650890316437
37,2034,21.039455745489466,462.86802640076826,321.90367290598886,134.65251677113258
38,2035,21.470049282521536,472.3410842154738,328.4917540225795,137.40831540813784
39,2036,21.89223793217852,481.62923450792744,334.95124036233136,140.11032276594253
40,2037,22.3348469428098,491.36663274181564,341.72315822498996,142.94302043398272
41,2038,22.765473172179803,500.84040978795565,348.311739534351,145.69902830195073
42,2039,23.196066709211777,510.3134676026591,354.8998206509402,148.4548269389554
43,2040,23.618255358868808,519.6016178951138,361.3593069906928,151.15683429676037
44,2041,10.577669020908196,232.70871845998033,161.83833601989542,67.69708173381245
