,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1997-06-01,1.0928717715786178,-2.1752902560055727,4.7565508141456325,1.0928717715786178,1.0928717715786178,0.09804122422438895,0.09804122422438895,0.09804122422438895,0.09804122422438895,0.09804122422438895,0.09804122422438895,0.0,0.0,0.0,1.1909129958030067
1,1997-07-01,1.1291909494992365,-0.8454603129563949,6.483202884778877,1.1291909494992365,1.1291909494992365,1.5818465119328675,1.5818465119328675,1.5818465119328675,1.5818465119328675,1.5818465119328675,1.5818465119328675,0.0,0.0,0.0,2.7110374614321042
2,1997-08-01,1.1667207666838761,-0.4073233546029567,6.814951085745524,1.1667207666838761,1.1667207666838761,2.0675936920453566,2.0675936920453566,2.0675936920453566,2.0675936920453566,2.0675936920453566,2.0675936920453566,0.0,0.0,0.0,3.2343144587292327
3,1997-09-01,1.2042505838685154,-1.3852884880076133,6.115061292487782,1.2042505838685154,1.2042505838685154,1.3154963538872784,1.3154963538872784,1.3154963538872784,1.3154963538872784,1.3154963538872784,1.3154963538872784,0.0,0.0,0.0,2.5197469377557935
4,1997-10-01,1.2405697617891345,-1.2805160811388046,6.061137916189583,1.2405697617891345,1.2405697617891345,1.1160337938213145,1.1160337938213145,1.1160337938213145,1.1160337938213145,1.1160337938213145,1.1160337938213145,0.0,0.0,0.0,2.356603555610449
5,1997-11-01,1.278099578973774,-1.6287779327506968,5.5235420441429905,1.278099578973774,1.278099578973774,0.6840386408914104,0.6840386408914104,0.6840386408914104,0.6840386408914104,0.6840386408914104,0.6840386408914104,0.0,0.0,0.0,1.9621382198651842
6,1997-12-01,1.3144187568943928,-0.9367479663497019,6.596746285289057,1.3144187568943928,1.3144187568943928,1.5831614674180121,1.5831614674180121,1.5831614674180121,1.5831614674180121,1.5831614674180121,1.5831614674180121,0.0,0.0,0.0,2.8975802243124047
7,1998-01-01,1.3519485740790322,-3.142223570871983,4.144853399762543,1.3519485740790322,1.3519485740790322,-0.9020620110418182,-0.9020620110418182,-0.9020620110418182,-0.9020620110418182,-0.9020620110418182,-0.9020620110418182,0.0,0.0,0.0,0.4498865630372141
8,1998-02-01,1.389478391263672,-3.3770016315200144,4.0376516387262384,1.389478391263672,1.389478391263672,-1.046274904695261,-1.046274904695261,-1.046274904695261,-1.046274904695261,-1.046274904695261,-1.046274904695261,0.0,0.0,0.0,0.3432034865684108
9,1998-03-01,1.4233762906562495,-1.429216565712669,5.991928211586304,1.4233762906562495,1.4233762906562495,0.8126006247561288,0.8126006247561288,0.8126006247561288,0.8126006247561288,0.8126006247561288,0.8126006247561288,0.0,0.0,0.0,2.2359769154123783
10,1998-04-01,1.4609061079480345,-3.552872386650046,4.310023878911101,1.4609061079480345,1.4609061079480345,-1.0947144178884274,-1.0947144178884274,-1.0947144178884274,-1.0947144178884274,-1.0947144178884274,-1.0947144178884274,0.0,0.0,0.0,0.36619169005960717
11,1998-05-01,1.4972252859723427,-3.103913539559915,4.24730010665453,1.4972252859723427,1.4972252859723427,-1.0304336972141068,-1.0304336972141068,-1.0304336972141068,-1.0304336972141068,-1.0304336972141068,-1.0304336972141068,0.0,0.0,0.0,0.4667915887582359
12,1998-06-01,1.534755103264128,-2.2081457205164248,4.995606772972509,1.534755103264128,1.534755103264128,-0.24272445632516967,-0.24272445632516967,-0.24272445632516967,-0.24272445632516967,-0.24272445632516967,-0.24272445632516967,0.0,0.0,0.0,1.2920306469389584
13,1998-07-01,1.571074281288436,-0.26001230566985584,7.030976978878998,1.571074281288436,1.571074281288436,1.7263575927932067,1.7263575927932067,1.7263575927932067,1.7263575927932067,1.7263575927932067,1.7263575927932067,0.0,0.0,0.0,3.2974318740816426
