,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
81,2004-03-01,2.76,actual,1.0,2004,51.64,0.132,0.07054996127033307
82,2004-04-01,2.52,actual,2.0,2004,51.64,0.132,0.06441518202943455
83,2004-05-01,2.31,actual,2.0,2004,51.64,0.132,0.05904725019364834
84,2004-06-01,2.37,actual,2.0,2004,51.64,0.132,0.06058094500387297
85,2004-07-01,2.2,actual,3.0,2004,51.64,0.132,0.056235476374903184
86,2004-08-01,2.52,actual,3.0,2004,51.64,0.132,0.06441518202943455
87,2004-09-01,2.61,actual,3.0,2004,51.64,0.132,0.0667157242447715
88,2004-10-01,2.49,actual,4.0,2004,51.64,0.132,0.06364833462432223
89,2004-11-01,2.66,actual,4.0,2004,51.64,0.132,0.06799380325329203
90,2004-12-01,3.25,actual,4.0,2004,51.64,0.132,0.08307513555383424
91,2005-01-01,3.39,actual,1.0,2005,51.64,0.0405,0.02658694810224632
92,2005-02-01,2.96,actual,1.0,2005,51.64,0.0405,0.023214562354763747
93,2005-03-01,3.63,actual,1.0,2005,51.64,0.0405,0.028469209914794735
94,2005-04-01,2.95,actual,2.0,2005,51.64,0.0405,0.0231361347792409
95,2005-05-01,2.68,actual,2.0,2005,51.64,0.0405,0.02101859024012394
96,2005-06-01,2.75,actual,2.0,2005,51.64,0.0405,0.02156758326878389
97,2005-07-01,2.55,actual,3.0,2005,51.64,0.0405,0.019999031758326877
98,2005-08-01,2.64,actual,3.0,2005,51.64,0.0405,0.020704879938032536
99,2005-09-01,2.74,actual,3.0,2005,51.64,0.0405,0.02148915569326104
100,2005-10-01,2.98,actual,4.0,2005,51.64,0.0405,0.023371417505809452
101,2005-11-01,3.11,actual,4.0,2005,51.64,0.0405,0.024390975987606506
102,2005-12-01,3.93,actual,4.0,2005,51.64,0.0405,0.030822037180480245
103,2006-01-01,3.46,actual,1.0,2006,51.64,0.204,0.13668474051123158
104,2006-02-01,3.27,actual,1.0,2006,51.64,0.204,0.12917893106119288
105,2006-03-01,3.62,actual,1.0,2006,51.64,0.204,0.14300542215336948
106,2006-04-01,3.06,actual,2.0,2006,51.64,0.204,0.1208830364058869
107,2006-05-01,3.09,actual,2.0,2006,51.64,0.204,0.12206816421378774
108,2006-06-01,2.68,actual,2.0,2006,51.64,0.204,0.10587141750580945
109,2006-07-01,2.97,actual,3.0,2006,51.64,0.204,0.11732765298218435
110,2006-08-01,2.71,actual,3.0,2006,51.64,0.204,0.10705654531371031
111,2006-09-01,2.92,actual,3.0,2006,51.64,0.204,0.11535243996901626
112,2006-10-01,2.89,actual,4.0,2006,51.64,0.204,0.11416731216111542
113,2006-11-01,3.0,actual,4.0,2006,51.64,0.204,0.1185127807900852
114,2006-12-01,3.81,actual,4.0,2006,51.64,0.204,0.1505112316034082
115,2007-01-01,3.64,actual,1.0,2007,51.64,0.10400000000000001,0.07330751355538344
116,2007-02-01,3.27,actual,1.0,2007,51.64,0.10400000000000001,0.06585592563903951
117,2007-03-01,3.84,actual,1.0,2007,51.64,0.10400000000000001,0.07733539891556933
118,2007-04-01,3.34,actual,2.0,2007,51.64,0.10400000000000001,0.06726568551510456
119,2007-05-01,3.2,actual,2.0,2007,51.64,0.10400000000000001,0.06444616576297445
120,2007-06-01,2.88,actual,2.0,2007,51.64,0.10400000000000001,0.05800154918667699
121,2007-07-01,2.64,actual,3.0,2007,51.64,0.10400000000000001,0.05316808675445392
122,2007-08-01,3.02,actual,3.0,2007,51.64,0.10400000000000001,0.06082106893880713
123,2007-09-01,2.91,actual,3.0,2007,51.64,0.10400000000000001,0.05860573199070489
124,2007-10-01,3.54,actual,4.0,2007,51.64,0.10400000000000001,0.07129357087529048
125,2007-11-01,3.42,actual,4.0,2007,51.64,0.10400000000000001,0.06887683965917893
126,2007-12-01,3.98,actual,4.0,2007,51.64,0.10400000000000001,0.08015491866769946
127,2008-01-01,3.75,actual,1.0,2008,51.64,0.0901,0.06542893106119287
128,2008-02-01,3.81,actual,1.0,2008,51.64,0.0901,0.06647579395817196
129,2008-03-01,4.13,actual,1.0,2008,51.64,0.0901,0.07205906274206042
130,2008-04-01,3.29,actual,2.0,2008,51.64,0.0901,0.05740298218435322
131,2008-05-01,3.77,actual,2.0,2008,51.64,0.0901,0.0657778853601859
132,2008-06-01,3.83,actual,2.0,2008,51.64,0.0901,0.066824748257165
133,2008-07-01,3.62,actual,3.0,2008,51.64,0.0901,0.0631607281177382
134,2008-08-01,3.36,actual,3.0,2008,51.64,0.0901,0.05862432223082882
135,2008-09-01,3.69,actual,3.0,2008,51.64,0.0901,0.06438206816421378
136,2008-10-01,3.57,actual,4.0,2008,51.64,0.0901,0.06228834237025561
137,2008-11-01,4.07,actual,4.0,2008,51.64,0.0901,0.07101219984508134
138,2008-12-01,4.13,actual,4.0,2008,51.64,0.0901,0.07205906274206042
139,2009-01-01,3.66,actual,1.0,2009,51.64,0.11699999999999999,0.08292408985282726
140,2009-02-01,3.28,actual,1.0,2009,51.64,0.11699999999999999,0.07431448489542988
141,2009-03-01,3.85,actual,1.0,2009,51.64,0.11699999999999999,0.08722889233152593
142,2009-04-01,3.54,actual,2.0,2009,51.64,0.11699999999999999,0.08020526723470178
143,2009-05-01,3.17,actual,2.0,2009,51.64,0.11699999999999999,0.07182223082881486
144,2009-06-01,3.9,actual,2.0,2009,51.64,0.11699999999999999,0.08836173508907823
145,2009-07-01,2.78,actual,3.0,2009,51.64,0.11699999999999999,0.06298605731990704
146,2009-08-01,2.95,actual,3.0,2009,51.64,0.11699999999999999,0.06683772269558481
147,2009-09-01,2.96,actual,3.0,2009,51.64,0.11699999999999999,0.06706429124709526
148,2009-10-01,3.5,actual,4.0,2009,51.64,0.11699999999999999,0.07929899302865995
149,2009-11-01,3.48,actual,4.0,2009,51.64,0.11699999999999999,0.07884585592563903
150,2009-12-01,4.39,actual,4.0,2009,51.64,0.11699999999999999,0.09946359411309061
151,2010-01-01,4.64,actual,1.0,2010,51.64,0.157,0.14106893880712623
152,2010-02-01,3.75,actual,1.0,2010,51.64,0.157,0.11401045701006972
153,2010-03-01,4.36,actual,1.0,2010,51.64,0.157,0.13255615801704107
154,2010-04-01,4.29,actual,2.0,2010,51.64,0.157,0.13042796281951974
155,2010-05-01,4.02,actual,2.0,2010,51.64,0.157,0.12221920991479472
156,2010-06-01,3.56,actual,2.0,2010,51.64,0.157,0.10823392718822616
157,2010-07-01,3.26,actual,3.0,2010,51.64,0.157,0.0991130906274206
158,2010-08-01,3.25,actual,3.0,2010,51.64,0.157,0.09880906274206042
159,2010-09-01,3.31,actual,3.0,2010,51.64,0.157,0.10063323005422153
160,2010-10-01,3.51,actual,4.0,2010,51.64,0.157,0.10671378776142523
161,2010-11-01,3.79,actual,4.0,2010,51.64,0.157,0.11522656855151046
162,2010-12-01,4.4,actual,4.0,2010,51.64,0.157,0.13377226955848182
163,2011-01-01,4.73,actual,1.0,2011,51.64,0.12300000000000001,0.11266266460108446
164,2011-02-01,3.86,actual,1.0,2011,51.64,0.12300000000000001,0.0919403563129357
165,2011-03-01,4.34,actual,1.0,2011,51.64,0.12300000000000001,0.1033733539891557
166,2011-04-01,4.17,actual,2.0,2011,51.64,0.12300000000000001,0.09932416731216114
167,2011-05-01,3.99,actual,2.0,2011,51.64,0.12300000000000001,0.09503679318357863
168,2011-06-01,3.52,actual,2.0,2011,51.64,0.12300000000000001,0.08384198295894657
169,2011-07-01,3.5,actual,3.0,2011,51.64,0.12300000000000001,0.08336560805577073
170,2011-08-01,3.48,actual,3.0,2011,51.64,0.12300000000000001,0.08288923315259489
171,2011-09-01,3.79,actual,3.0,2011,51.64,0.12300000000000001,0.09027304415182029
172,2011-10-01,3.99,actual,4.0,2011,51.64,0.12300000000000001,0.09503679318357863
173,2011-11-01,4.08,actual,4.0,2011,51.64,0.12300000000000001,0.09718048024786988
174,2011-12-01,4.83,actual,4.0,2011,51.64,0.12300000000000001,0.11504453911696362
175,2012-01-01,4.87,actual,1.0,2012,51.64,0.11199999999999999,0.10562354763749031
176,2012-02-01,4.86,actual,1.0,2012,51.64,0.11199999999999999,0.10540666150271108
177,2012-03-01,4.78,actual,1.0,2012,51.64,0.11199999999999999,0.10367157242447714
178,2012-04-01,4.34,actual,2.0,2012,51.64,0.11199999999999999,0.09412858249419054
179,2012-05-01,4.13,actual,2.0,2012,51.64,0.11199999999999999,0.08957397366382647
180,2012-06-01,4.0,actual,2.0,2012,51.64,0.11199999999999999,0.08675445391169635
181,2012-07-01,3.61,actual,3.0,2012,51.64,0.11199999999999999,0.07829589465530597
182,2012-08-01,3.6,actual,3.0,2012,51.64,0.11199999999999999,0.07807900852052671
183,2012-09-01,3.8,actual,3.0,2012,51.64,0.11199999999999999,0.08241673121611154
184,2012-10-01,4.23,actual,4.0,2012,51.64,0.11199999999999999,0.0917428350116189
185,2012-11-01,4.46,actual,4.0,2012,51.64,0.11199999999999999,0.09673121611154142
186,2012-12-01,5.21,actual,4.0,2012,51.64,0.11199999999999999,0.1129976762199845
187,2013-01-01,5.33,actual,1.0,2013,51.64,0.11800000000000001,0.12179318357862123
188,2013-02-01,4.5,actual,1.0,2013,51.64,0.11800000000000001,0.1028272656855151
189,2013-03-01,4.89,actual,1.0,2013,51.64,0.11800000000000001,0.11173896204492641
190,2013-04-01,5.02,actual,2.0,2013,51.64,0.11800000000000001,0.11470952749806351
191,2013-05-01,4.55,actual,2.0,2013,51.64,0.11800000000000001,0.10396979085979861
192,2013-06-01,3.67,actual,2.0,2013,51.64,0.11800000000000001,0.08386134779240899
193,2013-07-01,3.8,actual,3.0,2013,51.64,0.11800000000000001,0.0868319132455461
194,2013-08-01,3.72,actual,3.0,2013,51.64,0.11800000000000001,0.0850038729666925
195,2013-09-01,3.69,actual,3.0,2013,51.64,0.11800000000000001,0.0843183578621224
196,2013-10-01,4.13,actual,4.0,2013,51.64,0.11800000000000001,0.0943725793958172
197,2013-11-01,4.69,actual,4.0,2013,51.64,0.11800000000000001,0.10716886134779244
198,2013-12-01,5.65,actual,4.0,2013,51.64,0.11800000000000001,0.12910534469403565
199,2014-01-01,5.25,actual,1.0,2014,51.64,0.125,0.12708171959721148
200,2014-02-01,4.94,actual,1.0,2014,51.64,0.125,0.11957784663051899
201,2014-03-01,5.34,actual,1.0,2014,51.64,0.125,0.12926026336173507
202,2014-04-01,4.72,actual,2.0,2014,51.64,0.125,0.11425251742835012
203,2014-05-01,4.67,actual,2.0,2014,51.64,0.125,0.11304221533694811
204,2014-06-01,4.04,actual,2.0,2014,51.64,0.125,0.09779240898528273
205,2014-07-01,4.18,actual,3.0,2014,51.64,0.125,0.10118125484120835
206,2014-08-01,3.9,actual,3.0,2014,51.64,0.125,0.09440356312935709
207,2014-09-01,3.73,actual,3.0,2014,51.64,0.125,0.09028853601859024
208,2014-10-01,4.33,actual,4.0,2014,51.64,0.125,0.10481216111541442
209,2014-11-01,4.62,actual,4.0,2014,51.64,0.125,0.11183191324554609
210,2014-12-01,5.45,actual,4.0,2014,51.64,0.125,0.13192292796281951
211,2015-01-01,4.44,actual,1.0,2015,51.64,0.157,0.13498838109992253
212,2015-02-01,3.89,actual,1.0,2015,51.64,0.157,0.11826684740511231
213,2015-03-01,4.16,actual,1.0,2015,51.64,0.157,0.12647560030983734
214,2015-04-01,3.83,actual,2.0,2015,51.64,0.157,0.1164426800929512
215,2015-05-01,3.59,actual,2.0,2015,51.64,0.157,0.10914601084430674
216,2015-06-01,2.96,actual,2.0,2015,51.64,0.157,0.08999225406661503
217,2015-07-01,3.07,actual,3.0,2015,51.64,0.157,0.09333656080557708
218,2015-08-01,2.93,actual,3.0,2015,51.64,0.157,0.08908017041053448
219,2015-09-01,2.85,actual,3.0,2015,51.64,0.157,0.08664794732765298
220,2015-10-01,3.06,actual,4.0,2015,51.64,0.157,0.09303253292021689
221,2015-11-01,3.04,actual,4.0,2015,51.64,0.157,0.0924244771494965
222,2015-12-01,3.5,actual,4.0,2015,51.64,0.157,0.10640975987606506
223,2016-01-01,3.64,actual,1.0,2016,51.64,0.207,0.14591014717273432
224,2016-02-01,3.31,actual,1.0,2016,51.64,0.207,0.13268202943454685
225,2016-03-01,3.5,actual,1.0,2016,51.64,0.207,0.14029821843532145
226,2016-04-01,3.02,actual,2.0,2016,51.64,0.207,0.1210573199070488
227,2016-05-01,2.99,actual,2.0,2016,51.64,0.207,0.11985476374903174
228,2016-06-01,2.62,actual,2.0,2016,51.64,0.207,0.10502323780015492
229,2016-07-01,2.65,actual,3.0,2016,51.64,0.207,0.10622579395817194
230,2016-08-01,2.56,actual,3.0,2016,51.64,0.207,0.10261812548412082
231,2016-09-01,2.53,actual,3.0,2016,51.64,0.207,0.10141556932610377
232,2016-10-01,2.44,actual,4.0,2016,51.64,0.207,0.09780790085205268
233,2016-11-01,2.78,actual,4.0,2016,51.64,0.207,0.11143687064291247
234,2016-12-01,3.07,actual,4.0,2016,51.64,0.207,0.12306158017041052
235,2017-01-01,3.31,actual,1.0,2017,51.64,0.217,0.13909178931061192
236,2017-02-01,3.09,actual,1.0,2017,51.64,0.217,0.12984701781564678
237,2017-03-01,3.49,actual,1.0,2017,51.64,0.217,0.14665569326103797
238,2017-04-01,3.28,actual,2.0,2017,51.64,0.217,0.13783113865220759
239,2017-05-01,3.07,actual,2.0,2017,51.64,0.217,0.12900658404337723
240,2017-06-01,2.83,actual,2.0,2017,51.64,0.217,0.11892137877614253
241,2017-07-01,2.9,actual,3.0,2017,51.64,0.217,0.12186289697908596
242,2017-08-01,2.76,actual,3.0,2017,51.64,0.217,0.11597986057319905
243,2017-09-01,2.58,actual,3.0,2017,51.64,0.217,0.10841595662277305
244,2017-10-01,2.83,actual,4.0,2017,51.64,0.217,0.11892137877614253
245,2017-11-01,3.35,actual,4.0,2017,51.64,0.217,0.14077265685515103
246,2017-12-01,3.54,actual,4.0,2017,51.64,0.217,0.14875677769171183
247,2018-01-01,3.75,actual,1.0,2018,51.64,0.174,0.12635553834237023
248,2018-02-01,3.59,actual,1.0,2018,51.64,0.174,0.1209643687064291
249,2018-03-01,3.58,actual,1.0,2018,51.64,0.174,0.1206274206041828
250,2018-04-01,3.55,actual,2.0,2018,51.64,0.174,0.11961657629744382
251,2018-05-01,3.27,actual,2.0,2018,51.64,0.174,0.11018202943454686
252,2018-06-01,3.08,actual,2.0,2018,51.64,0.174,0.10378001549186677
253,2018-07-01,3.05,actual,3.0,2018,51.64,0.174,0.1027691711851278
254,2018-08-01,3.08,actual,3.0,2018,51.64,0.174,0.10378001549186677
255,2018-09-01,3.05,actual,3.0,2018,51.64,0.174,0.1027691711851278
256,2018-10-01,3.43,actual,4.0,2018,51.64,0.174,0.11557319907048799
257,2018-11-01,3.47,actual,4.0,2018,51.64,0.174,0.11692099147947327
258,2018-12-01,3.7,actual,4.0,2018,51.64,0.174,0.12467079783113866
259,2019-01-01,4.13,actual,1.0,2019,51.64,0.209,0.1671514329976762
260,2019-02-01,3.57,actual,1.0,2019,51.64,0.209,0.14448683191324554
261,2019-03-01,4.13,actual,1.0,2019,51.64,0.209,0.1671514329976762
262,2019-04-01,3.82,actual,2.0,2019,51.64,0.209,0.15460495739736638
263,2019-05-01,3.92,actual,2.0,2019,51.64,0.209,0.15865220759101467
264,2019-06-01,3.36,actual,2.0,2019,51.64,0.209,0.13598760650658404
265,2019-07-01,3.25,actual,3.0,2019,51.64,0.209,0.13153563129357088
266,2019-08-01,3.16,actual,3.0,2019,51.64,0.209,0.1278931061192874
267,2019-09-01,3.07,actual,3.0,2019,51.64,0.209,0.12425058094500385
268,2019-10-01,3.1,actual,4.0,2019,51.64,0.209,0.12546475600309837
269,2019-11-01,3.28,actual,4.0,2019,51.64,0.209,0.13274980635166536
270,2019-12-01,3.47,actual,4.0,2019,51.64,0.209,0.14043958171959722
271,2020-01-01,3.52,actual,1.0,2020,51.64,0.0489,0.03333230054221534
272,2020-02-01,3.54,actual,1.0,2020,51.64,0.0489,0.03352168861347793
273,2020-03-01,4.14,actual,1.0,2020,51.64,0.0489,0.03920333075135554
274,2020-04-01,3.26,actual,2.0,2020,51.64,0.3168,0.19999380325329202
275,2020-05-01,2.79,actual,2.0,2020,51.64,0.3168,0.17116034082106896
276,2020-06-01,2.52,actual,2.0,2020,51.64,0.3168,0.15459643687064292
277,2020-07-01,2.47,actual,3.0,2020,51.64,0.462,0.2209798605731991
278,2020-08-01,2.37,actual,3.0,2020,51.64,0.462,0.2120333075135554
279,2020-09-01,2.69,actual,3.0,2020,51.64,0.462,0.2406622773044152
280,2020-10-01,2.68,actual,4.0,2020,51.64,0.1838,0.09538807126258715
281,2020-11-01,2.66,actual,4.0,2020,51.64,0.1838,0.09467621998450815
282,2020-12-01,2.79,actual,4.0,2020,51.64,0.1838,0.09930325329202168
283,2021-01-01,3.17,actual,1.0,2021,51.64,0.2228,0.13676917118512782
284,2021-02-01,2.85,actual,1.0,2021,51.64,0.2228,0.12296281951975213
285,2021-03-01,3.16,actual,1.0,2021,51.64,0.2228,0.1363377226955848
286,2021-04-01,2.81,actual,2.0,2021,51.64,0.3168,0.17238729666924868
287,2021-05-01,2.45,actual,2.0,2021,51.64,0.3168,0.15030209140201395
288,2021-06-01,2.26,actual,2.0,2021,51.64,0.3168,0.13864601084430672
289,2021-07-01,2.478743653511734,forecast,3.0,2021,51.64,0.462,0.22176211617397776
290,2021-08-01,2.325996840717456,forecast,3.0,2021,51.64,0.462,0.20809654152042306
291,2021-09-01,2.3530759998493878,forecast,3.0,2021,51.64,0.462,0.2105191928602667
292,2021-10-01,2.59381113752391,forecast,4.0,2021,51.64,0.1838,0.09232038866709812
293,2021-11-01,2.823457916709493,forecast,4.0,2021,51.64,0.1838,0.10049410633059737
294,2021-12-01,3.30250560112112,forecast,4.0,2021,51.64,0.1838,0.11754464165105769
295,2022-01-01,3.3382959947721176,forecast,1.0,2022,51.64,0.2228,0.14403027645918431
296,2022-02-01,3.014098011858605,forecast,1.0,2022,51.64,0.2228,0.13004280345509242
297,2022-03-01,3.320952431181396,forecast,1.0,2022,51.64,0.2228,0.14328199102773334
298,2022-04-01,2.975008819117414,forecast,2.0,2022,51.64,0.3168,0.18251022345011558
299,2022-05-01,2.7625957383184723,forecast,2.0,2022,51.64,0.3168,0.16947914986430906
300,2022-06-01,2.346111534701343,forecast,2.0,2022,51.64,0.3168,0.14392876339918387
301,2022-07-01,2.3657655086783427,forecast,3.0,2022,51.64,0.462,0.21165446650065733
302,2022-08-01,2.2034002702179345,forecast,3.0,2022,51.64,0.462,0.1971283742913799
303,2022-09-01,2.2297905656834347,forecast,3.0,2022,51.64,0.462,0.19948939607779764
304,2022-10-01,2.4853098417813904,forecast,4.0,2022,51.64,0.1838,0.08845854936472107
305,2022-11-01,2.707675391776363,forecast,4.0,2022,51.64,0.1838,0.0963731094129542
306,2022-12-01,3.1929177097315544,forecast,4.0,2022,51.64,0.1838,0.1136441276236754
307,2023-01-01,3.2073010039768035,forecast,1.0,2023,51.64,0.2228,0.1383785173675507
308,2023-02-01,2.8932476792611928,forecast,1.0,2023,51.64,0.2228,0.12482873410910025
309,2023-03-01,3.208563154730739,forecast,1.0,2023,51.64,0.2228,0.13843297267118682
310,2023-04-01,2.8645389946378743,forecast,2.0,2023,51.64,0.3168,0.17573314359048772
311,2023-05-01,2.6584777428093607,forecast,2.0,2023,51.64,0.3168,0.16309174068977642
312,2023-06-01,2.222128234146596,forecast,2.0,2023,51.64,0.3168,0.13632266161457043
313,2023-07-01,2.252719339282336,forecast,3.0,2023,51.64,0.462,0.20154073097374886
314,2023-08-01,2.0807973484006173,forecast,3.0,2023,51.64,0.462,0.18615963883832015
315,2023-09-01,2.1067998682899645,forecast,3.0,2023,51.64,0.462,0.18848596807706497
316,2023-10-01,2.376967518400144,forecast,4.0,2023,51.64,0.1838,0.08460236829627157
317,2023-11-01,2.5918807856177306,forecast,4.0,2023,51.64,0.1838,0.09225168249352031
318,2023-12-01,3.0829160171957617,forecast,4.0,2023,51.64,0.1838,0.10972888535255246
319,2024-01-01,3.076054329261168,forecast,1.0,2024,51.64,0.2228,0.1327158994111906
320,2024-02-01,2.772736478417936,forecast,1.0,2024,51.64,0.2228,0.11962929655141676
321,2024-03-01,3.081179332755941,forecast,1.0,2024,51.64,0.2228,0.13293701691286286
322,2024-04-01,2.731503625984443,forecast,2.0,2024,51.64,0.3168,0.1675717174112842
323,2024-05-01,2.505309265905296,forecast,2.0,2024,51.64,0.3168,0.1536951927650654
324,2024-06-01,2.128917306810949,forecast,2.0,2024,51.64,0.3168,0.13060437699413413
325,2024-07-01,2.1268545775894725,forecast,3.0,2024,51.64,0.462,0.19028017328550278
326,2024-08-01,1.9837798255914896,forecast,3.0,2024,51.64,0.462,0.17747991468304963
327,2024-09-01,2.01185242968197,forecast,3.0,2024,51.64,0.462,0.17999144510322818
328,2024-10-01,2.237685702897214,forecast,4.0,2024,51.64,0.1838,0.07964497137732532
329,2024-11-01,2.47444094971064,forecast,4.0,2024,51.64,0.1838,0.08807169762912773
330,2024-12-01,2.946889344516176,forecast,4.0,2024,51.64,0.1838,0.10488734731256258
331,2025-01-01,3.0042232108152174,forecast,1.0,2025,51.64,0.2228,0.1296167566556217
332,2025-02-01,2.6704803148859364,forecast,1.0,2025,51.64,0.2228,0.11521746982118254
333,2025-03-01,2.968624415795229,forecast,1.0,2025,51.64,0.2228,0.12808085202152925
334,2025-04-01,2.620796223706666,forecast,2.0,2025,51.64,0.3168,0.1607800626782091
335,2025-05-01,2.40167131638274,forecast,2.0,2025,51.64,0.3168,0.14733723335206275
336,2025-06-01,2.005178790796036,forecast,2.0,2025,51.64,0.3168,0.12301329220065536
337,2025-07-01,2.0139463227799284,forecast,3.0,2025,51.64,0.462,0.1801787763602492
338,2025-08-01,1.8611995099857368,forecast,3.0,2025,51.64,0.462,0.16651320170670225
339,2025-09-01,1.888278669117676,forecast,3.0,2025,51.64,0.462,0.16893585304654654
