,Year,EPS,max_stock_price,avg_stock_price,min_stock_price
0,1997,0.9948936170212763,16.71421276595744,15.918297872340421,13.829021276595741
1,1998,1.3809906914893608,23.200643617021264,22.095851063829773,19.195770611702116
2,1999,1.9089494680851062,32.07035106382978,30.5431914893617,26.534397606382978
3,2000,1.4751196808510638,24.782010638297873,23.60191489361702,20.50416356382979
4,2001,2.2101507092198585,37.13053191489362,35.362411347517735,30.721094858156032
5,2002,1.4611569148936165,24.54743617021276,23.378510638297865,20.31008111702127
6,2003,1.7943639184397162,30.145313829787234,28.70982269503546,24.941658466312056
7,2004,1.9873980496453896,33.388287234042544,31.798368794326233,27.624832890070916
8,2005,2.0248515070921984,34.01750531914894,32.397624113475175,28.145435948581557
9,2006,2.36595744680851,39.74808510638297,37.85531914893616,32.88680851063829
10,2007,2.3575664893617025,39.60711702127661,37.72106382978724,32.77017420212766
11,2008,1.3815957446808511,23.210808510638298,22.105531914893618,19.204180851063832
12,2009,1.658816489361702,27.868117021276593,26.54106382978723,23.057549202127657
13,2010,1.9862411347517726,33.36885106382978,31.77985815602836,27.60875177304964
14,2011,2.030252659574468,34.108244680851065,32.484042553191486,28.220511968085106
15,2012,2.143617021276595,36.012765957446796,34.29787234042552,29.796276595744672
16,2013,4.388484042553192,73.72653191489363,70.21574468085107,60.999928191489374
17,2014,4.635460992907802,77.87574468085108,74.16737588652484,64.43290780141845
18,2015,4.652805851063829,78.16713829787233,74.44489361702126,64.67400132978723
19,2016,1.4250797872340422,23.94134042553191,22.801276595744675,19.808609042553186
20,2017,4.947327127659575,83.11509574468086,79.1572340425532,68.7678470744681
21,2018,4.660937499999999,78.30375,74.57499999999999,64.78703125
22,2019,4.815478723404255,80.9000425531915,77.04765957446808,66.93515425531915
23,2020,5.294494015957447,88.94749946808511,84.71190425531915,73.59346682180852
24,2021,5.380080994954541,90.3853607152363,86.08129591927266,74.78312582986813
25,2022,5.386958944566543,90.50091026871793,86.19134311306469,74.87872932947495
26,2023,5.418324271533245,91.02784776175852,86.69318834453192,75.3147073743121
27,2024,5.379171004476384,90.37007287520326,86.06673607162215,74.77047696222174
28,2025,5.4730606031150995,91.94741813233368,87.56896964984159,76.07554238329989
29,2026,5.504532322144342,92.47614301202495,88.07251715430947,76.51299927780634
30,2027,5.535897649111151,93.00308050506735,88.57436238577841,76.94897732264499
31,2028,5.496744382054344,92.34530561851298,87.94791011286951,76.40474691055539
32,2029,5.590633980692744,93.92265087563811,89.45014369108391,77.70981233162915
33,2030,5.6221056997218515,94.4513757553271,89.95369119554962,78.14726922613374
34,2031,5.6534710266887735,94.97831324837139,90.45553642702038,78.58324727097396
35,2032,5.614317759632076,94.32053836181888,89.82908415411322,78.03901685888586
36,2033,5.7082073582703945,95.89788361894263,91.33131773232631,79.34408227995849
37,2034,5.7396790772997495,96.4266084986358,91.83486523679599,79.78153917446652
38,2035,5.771044404266679,96.9535459916802,92.33671046826686,80.21751721930684
39,2036,5.731891137209683,96.29577110512267,91.71025819535492,79.6732868072146
40,2037,5.825780735848143,97.87311636224881,93.21249177357029,80.9783522282892
41,2038,5.857252454877828,98.40184124194751,93.71603927804524,81.4158091228018
42,2039,5.888617781844476,98.9287787349872,94.21788450951162,81.85178716763822
43,2040,5.8494645147875,98.27100384843,93.5914322366,81.30755675554626
44,2041,2.7331655969732283,45.91718202915024,43.73064955157165,37.99100179792787
