,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
131,2008-05-01,5.0,actual,2.0,2008,45.12,0.10400000000000001,0.11524822695035462
132,2008-06-01,5.06,actual,2.0,2008,45.12,0.10400000000000001,0.11663120567375888
133,2008-07-01,5.01,actual,3.0,2008,45.12,0.10400000000000001,0.11547872340425534
134,2008-08-01,5.17,actual,3.0,2008,45.12,0.10400000000000001,0.1191666666666667
135,2008-09-01,5.01,actual,3.0,2008,45.12,0.10400000000000001,0.11547872340425534
136,2008-10-01,4.99,actual,4.0,2008,45.12,0.10400000000000001,0.11501773049645392
137,2008-11-01,4.97,actual,4.0,2008,45.12,0.10400000000000001,0.1145567375886525
138,2008-12-01,5.25,actual,4.0,2008,45.12,0.10400000000000001,0.12101063829787236
139,2009-01-01,4.78,actual,1.0,2009,45.12,0.129,0.13666223404255323
140,2009-02-01,4.79,actual,1.0,2009,45.12,0.129,0.13694813829787236
141,2009-03-01,4.78,actual,1.0,2009,45.12,0.129,0.13666223404255323
142,2009-04-01,4.84,actual,2.0,2009,45.12,0.129,0.1383776595744681
143,2009-05-01,4.85,actual,2.0,2009,45.12,0.129,0.13866356382978723
144,2009-06-01,4.85,actual,2.0,2009,45.12,0.129,0.13866356382978723
145,2009-07-01,4.9,actual,3.0,2009,45.12,0.129,0.14009308510638302
146,2009-08-01,4.83,actual,3.0,2009,45.12,0.129,0.13809175531914894
147,2009-09-01,4.79,actual,3.0,2009,45.12,0.129,0.13694813829787236
148,2009-10-01,4.78,actual,4.0,2009,45.12,0.129,0.13666223404255323
149,2009-11-01,4.84,actual,4.0,2009,45.12,0.129,0.1383776595744681
150,2009-12-01,4.99,actual,4.0,2009,45.12,0.129,0.14266622340425533
151,2010-01-01,4.86,actual,1.0,2010,45.12,0.152,0.16372340425531917
152,2010-02-01,4.69,actual,1.0,2010,45.12,0.152,0.15799645390070924
153,2010-03-01,4.87,actual,1.0,2010,45.12,0.152,0.1640602836879433
154,2010-04-01,4.85,actual,2.0,2010,45.12,0.152,0.16338652482269506
155,2010-05-01,4.79,actual,2.0,2010,45.12,0.152,0.16136524822695036
156,2010-06-01,4.84,actual,2.0,2010,45.12,0.152,0.16304964539007094
157,2010-07-01,4.83,actual,3.0,2010,45.12,0.152,0.16271276595744683
158,2010-08-01,4.81,actual,3.0,2010,45.12,0.152,0.16203900709219857
159,2010-09-01,4.88,actual,3.0,2010,45.12,0.152,0.16439716312056737
160,2010-10-01,5.12,actual,4.0,2010,45.12,0.152,0.17248226950354612
161,2010-11-01,5.11,actual,4.0,2010,45.12,0.152,0.17214539007092203
162,2010-12-01,5.31,actual,4.0,2010,45.12,0.152,0.17888297872340425
163,2011-01-01,5.05,actual,1.0,2011,45.12,0.15,0.16788563829787234
164,2011-02-01,4.93,actual,1.0,2011,45.12,0.15,0.16389627659574468
165,2011-03-01,5.13,actual,1.0,2011,45.12,0.15,0.17054521276595747
166,2011-04-01,5.04,actual,2.0,2011,45.12,0.15,0.1675531914893617
167,2011-05-01,5.13,actual,2.0,2011,45.12,0.15,0.17054521276595747
168,2011-06-01,5.0,actual,2.0,2011,45.12,0.15,0.16622340425531915
169,2011-07-01,5.02,actual,3.0,2011,45.12,0.15,0.1668882978723404
170,2011-08-01,5.23,actual,3.0,2011,45.12,0.15,0.17386968085106386
171,2011-09-01,5.09,actual,3.0,2011,45.12,0.15,0.1692154255319149
172,2011-10-01,5.04,actual,4.0,2011,45.12,0.15,0.1675531914893617
173,2011-11-01,5.07,actual,4.0,2011,45.12,0.15,0.16855053191489364
174,2011-12-01,5.34,actual,4.0,2011,45.12,0.15,0.17752659574468085
175,2012-01-01,5.07,actual,1.0,2012,45.12,0.156,0.17529255319148937
176,2012-02-01,4.99,actual,1.0,2012,45.12,0.156,0.17252659574468088
177,2012-03-01,5.16,actual,1.0,2012,45.12,0.156,0.17840425531914894
178,2012-04-01,5.02,actual,2.0,2012,45.12,0.156,0.17356382978723406
179,2012-05-01,5.12,actual,2.0,2012,45.12,0.156,0.17702127659574468
180,2012-06-01,5.18,actual,2.0,2012,45.12,0.156,0.17909574468085107
181,2012-07-01,5.19,actual,3.0,2012,45.12,0.156,0.17944148936170215
182,2012-08-01,5.28,actual,3.0,2012,45.12,0.156,0.18255319148936172
183,2012-09-01,5.18,actual,3.0,2012,45.12,0.156,0.17909574468085107
184,2012-10-01,5.23,actual,4.0,2012,45.12,0.156,0.18082446808510638
185,2012-11-01,5.19,actual,4.0,2012,45.12,0.156,0.17944148936170215
186,2012-12-01,5.39,actual,4.0,2012,45.12,0.156,0.18635638297872342
187,2013-01-01,9.96,actual,1.0,2013,45.12,0.157,0.3465691489361703
188,2013-02-01,9.75,actual,1.0,2013,45.12,0.157,0.3392619680851064
189,2013-03-01,10.82,actual,1.0,2013,45.12,0.157,0.3764937943262412
190,2013-04-01,10.53,actual,2.0,2013,45.12,0.157,0.3664029255319149
191,2013-05-01,10.39,actual,2.0,2013,45.12,0.157,0.36153147163120575
192,2013-06-01,10.38,actual,2.0,2013,45.12,0.157,0.3611835106382979
193,2013-07-01,10.21,actual,3.0,2013,45.12,0.157,0.3552681737588653
194,2013-08-01,10.5,actual,3.0,2013,45.12,0.157,0.36535904255319157
195,2013-09-01,10.76,actual,3.0,2013,45.12,0.157,0.37440602836879433
196,2013-10-01,10.48,actual,4.0,2013,45.12,0.157,0.36466312056737593
197,2013-11-01,11.02,actual,4.0,2013,45.12,0.157,0.3834530141843972
198,2013-12-01,11.32,actual,4.0,2013,45.12,0.157,0.3938918439716313
199,2014-01-01,10.89,actual,1.0,2014,45.12,0.16,0.3861702127659575
200,2014-02-01,9.93,actual,1.0,2014,45.12,0.16,0.3521276595744681
201,2014-03-01,10.61,actual,1.0,2014,45.12,0.16,0.37624113475177307
202,2014-04-01,10.46,actual,2.0,2014,45.12,0.16,0.37092198581560293
203,2014-05-01,10.88,actual,2.0,2014,45.12,0.16,0.3858156028368795
204,2014-06-01,10.52,actual,2.0,2014,45.12,0.16,0.3730496453900709
205,2014-07-01,10.91,actual,3.0,2014,45.12,0.16,0.3868794326241135
206,2014-08-01,11.37,actual,3.0,2014,45.12,0.16,0.4031914893617022
207,2014-09-01,10.6,actual,3.0,2014,45.12,0.16,0.375886524822695
208,2014-10-01,10.81,actual,4.0,2014,45.12,0.16,0.38333333333333336
209,2014-11-01,11.59,actual,4.0,2014,45.12,0.16,0.4109929078014185
210,2014-12-01,12.15,actual,4.0,2014,45.12,0.16,0.43085106382978733
211,2015-01-01,11.98,actual,1.0,2015,45.12,0.158,0.4195124113475178
212,2015-02-01,10.47,actual,1.0,2015,45.12,0.158,0.3666356382978724
213,2015-03-01,10.45,actual,1.0,2015,45.12,0.158,0.36593528368794326
214,2015-04-01,10.9,actual,2.0,2015,45.12,0.158,0.38169326241134754
215,2015-05-01,10.94,actual,2.0,2015,45.12,0.158,0.3830939716312057
216,2015-06-01,11.2,actual,2.0,2015,45.12,0.158,0.39219858156028364
217,2015-07-01,10.95,actual,3.0,2015,45.12,0.158,0.3834441489361702
218,2015-08-01,11.08,actual,3.0,2015,45.12,0.158,0.3879964539007092
219,2015-09-01,10.95,actual,3.0,2015,45.12,0.158,0.3834441489361702
220,2015-10-01,10.96,actual,4.0,2015,45.12,0.158,0.3837943262411348
221,2015-11-01,11.12,actual,4.0,2015,45.12,0.158,0.3893971631205673
222,2015-12-01,11.87,actual,4.0,2015,45.12,0.158,0.41566046099290777
223,2016-01-01,11.13,actual,1.0,2016,45.12,0.0477,0.11766422872340428
224,2016-02-01,10.03,actual,1.0,2016,45.12,0.0477,0.10603523936170213
225,2016-03-01,10.94,actual,1.0,2016,45.12,0.0477,0.11565558510638299
226,2016-04-01,11.07,actual,2.0,2016,45.12,0.0477,0.11702992021276598
227,2016-05-01,11.33,actual,2.0,2016,45.12,0.0477,0.1197785904255319
228,2016-06-01,11.55,actual,2.0,2016,45.12,0.0477,0.12210438829787236
229,2016-07-01,11.62,actual,3.0,2016,45.12,0.0477,0.122844414893617
230,2016-08-01,11.51,actual,3.0,2016,45.12,0.0477,0.12168151595744679
231,2016-09-01,11.15,actual,3.0,2016,45.12,0.0477,0.11787566489361702
232,2016-10-01,11.26,actual,4.0,2016,45.12,0.0477,0.11903856382978724
233,2016-11-01,11.48,actual,4.0,2016,45.12,0.0477,0.12136436170212767
234,2016-12-01,11.73,actual,4.0,2016,45.12,0.0477,0.12400731382978725
235,2017-01-01,11.09,actual,1.0,2017,45.12,0.171,0.42029920212765964
236,2017-02-01,10.23,actual,1.0,2017,45.12,0.171,0.38770611702127666
237,2017-03-01,10.97,actual,1.0,2017,45.12,0.171,0.41575132978723406
238,2017-04-01,10.47,actual,2.0,2017,45.12,0.171,0.3968018617021277
239,2017-05-01,10.53,actual,2.0,2017,45.12,0.171,0.3990757978723404
240,2017-06-01,10.7,actual,2.0,2017,45.12,0.171,0.4055186170212766
241,2017-07-01,11.26,actual,3.0,2017,45.12,0.171,0.4267420212765958
242,2017-08-01,10.95,actual,3.0,2017,45.12,0.171,0.4149933510638298
243,2017-09-01,10.69,actual,3.0,2017,45.12,0.171,0.4051396276595745
244,2017-10-01,10.67,actual,4.0,2017,45.12,0.171,0.40438164893617023
245,2017-11-01,10.81,actual,4.0,2017,45.12,0.171,0.4096875000000001
246,2017-12-01,12.17,actual,4.0,2017,45.12,0.171,0.46123005319148935
247,2018-01-01,11.1,actual,1.0,2018,45.12,0.157,0.3862367021276596
248,2018-02-01,10.69,actual,1.0,2018,45.12,0.157,0.37197030141843973
249,2018-03-01,10.97,actual,1.0,2018,45.12,0.157,0.38171320921985824
250,2018-04-01,10.7,actual,2.0,2018,45.12,0.157,0.3723182624113475
251,2018-05-01,11.35,actual,2.0,2018,45.12,0.157,0.3949357269503546
252,2018-06-01,10.91,actual,2.0,2018,45.12,0.157,0.3796254432624114
253,2018-07-01,10.72,actual,3.0,2018,45.12,0.157,0.37301418439716316
254,2018-08-01,11.5,actual,3.0,2018,45.12,0.157,0.40015514184397166
255,2018-09-01,10.93,actual,3.0,2018,45.12,0.157,0.380321365248227
256,2018-10-01,11.06,actual,4.0,2018,45.12,0.157,0.3848448581560284
257,2018-11-01,11.26,actual,4.0,2018,45.12,0.157,0.3918040780141844
258,2018-12-01,12.76,actual,4.0,2018,45.12,0.157,0.4439982269503546
259,2019-01-01,11.49,actual,1.0,2019,45.12,0.162,0.4125398936170213
260,2019-02-01,10.51,actual,1.0,2019,45.12,0.162,0.3773537234042553
261,2019-03-01,11.12,actual,1.0,2019,45.12,0.162,0.3992553191489362
262,2019-04-01,10.96,actual,2.0,2019,45.12,0.162,0.39351063829787236
263,2019-05-01,11.2,actual,2.0,2019,45.12,0.162,0.40212765957446817
264,2019-06-01,11.11,actual,2.0,2019,45.12,0.162,0.39889627659574467
265,2019-07-01,11.14,actual,3.0,2019,45.12,0.162,0.39997340425531924
266,2019-08-01,11.67,actual,3.0,2019,45.12,0.162,0.41900265957446814
267,2019-09-01,10.83,actual,3.0,2019,45.12,0.162,0.388843085106383
268,2019-10-01,10.88,actual,4.0,2019,45.12,0.162,0.3906382978723405
269,2019-11-01,11.28,actual,4.0,2019,45.12,0.162,0.405
270,2019-12-01,11.93,actual,4.0,2019,45.12,0.162,0.4283377659574469
271,2020-01-01,10.92,actual,1.0,2020,45.12,0.1617,0.3913484042553192
272,2020-02-01,11.14,actual,1.0,2020,45.12,0.1617,0.3992327127659575
273,2020-03-01,10.91,actual,1.0,2020,45.12,0.1617,0.3909900265957447
274,2020-04-01,11.23,actual,2.0,2020,45.12,0.155,0.38578235815602835
275,2020-05-01,11.29,actual,2.0,2020,45.12,0.155,0.3878435283687943
276,2020-06-01,11.82,actual,2.0,2020,45.12,0.155,0.4060505319148937
277,2020-07-01,11.14,actual,3.0,2020,45.12,0.1739,0.4293541666666667
278,2020-08-01,11.4,actual,3.0,2020,45.12,0.1739,0.43937500000000007
279,2020-09-01,11.85,actual,3.0,2020,45.12,0.1739,0.45671875000000006
280,2020-10-01,11.33,actual,4.0,2020,45.12,0.2051,0.5150228280141845
281,2020-11-01,11.55,actual,4.0,2020,45.12,0.2051,0.5250232712765959
282,2020-12-01,12.49,actual,4.0,2020,45.12,0.2051,0.5677524379432624
283,2021-01-01,12.0,actual,1.0,2021,45.12,0.166,0.44148936170212766
284,2021-02-01,11.21,actual,1.0,2021,45.12,0.166,0.41242464539007095
285,2021-03-01,12.16,actual,1.0,2021,45.12,0.166,0.44737588652482274
286,2021-04-01,11.75,actual,2.0,2021,45.12,0.155,0.40364583333333337
287,2021-05-01,11.62,actual,2.0,2021,45.12,0.155,0.3991799645390071
288,2021-06-01,11.18,actual,2.0,2021,45.12,0.155,0.38406471631205674
289,2021-07-01,11.400959967705717,forecast,3.0,2021,45.12,0.1739,0.43941199875532455
290,2021-08-01,11.599475634099807,forecast,3.0,2021,45.12,0.1739,0.4470631233975968
291,2021-09-01,11.336335699890302,forecast,3.0,2021,45.12,0.1739,0.43692127176660545
292,2021-10-01,11.188726841327105,forecast,4.0,2021,45.12,0.2051,0.508601036160503
293,2021-11-01,11.36069528668087,forecast,4.0,2021,45.12,0.2051,0.5164181301636186
294,2021-12-01,11.95614062123624,forecast,4.0,2021,45.12,0.2051,0.5434850269094754
295,2022-01-01,11.957946731356271,forecast,1.0,2022,45.12,0.166,0.43994218914121036
296,2022-02-01,11.214500503029427,forecast,1.0,2022,45.12,0.166,0.4125902224075544
297,2022-03-01,11.707333502987291,forecast,1.0,2022,45.12,0.166,0.4307219329556495
298,2022-04-01,11.500095426151203,forecast,2.0,2022,45.12,0.155,0.39506090227248153
299,2022-05-01,11.587117753506142,forecast,2.0,2022,45.12,0.155,0.39805036608897437
300,2022-06-01,11.451462997025107,forecast,2.0,2022,45.12,0.155,0.3933902403676621
301,2022-07-01,11.407507175019225,forecast,3.0,2022,45.12,0.1739,0.4396643390371993
302,2022-08-01,11.671432475086222,forecast,3.0,2022,45.12,0.1739,0.4498364599772815
303,2022-09-01,11.317030387120354,forecast,3.0,2022,45.12,0.1739,0.43617721283693034
304,2022-10-01,11.27925903983094,forecast,4.0,2022,45.12,0.2051,0.5127163184994074
305,2022-11-01,11.531970161941368,forecast,4.0,2022,45.12,0.2051,0.5242036968559785
306,2022-12-01,12.20077059647724,forecast,4.0,2022,45.12,0.2051,0.554605064126215
307,2023-01-01,11.789331743232658,forecast,1.0,2023,45.12,0.166,0.4337387121845349
308,2023-02-01,11.08495514794726,forecast,1.0,2023,45.12,0.166,0.40782414773032916
309,2023-03-01,11.938317326145334,forecast,1.0,2023,45.12,0.166,0.43922000800977967
310,2023-04-01,11.642620004512953,forecast,2.0,2023,45.12,0.155,0.3999570258642526
311,2023-05-01,11.694330708189934,forecast,2.0,2023,45.12,0.155,0.4017334352325886
312,2023-06-01,11.449648032139976,forecast,2.0,2023,45.12,0.155,0.3933278911750213
313,2023-07-01,11.414471733366794,forecast,3.0,2023,45.12,0.1739,0.4399327647235119
314,2023-08-01,11.743627655405726,forecast,3.0,2023,45.12,0.1739,0.45261898255209576
315,2023-09-01,11.299271608779934,forecast,3.0,2023,45.12,0.1739,0.43549275992172665
316,2023-10-01,11.373213804060894,forecast,4.0,2023,45.12,0.2051,0.5169871789035659
317,2023-11-01,11.704610883791512,forecast,4.0,2023,45.12,0.2051,0.5320513502361789
318,2023-12-01,12.439128950163166,forecast,4.0,2023,45.12,0.2051,0.5654400149996599
319,2024-01-01,11.615278405178469,forecast,1.0,2024,45.12,0.166,0.42733515409122913
320,2024-02-01,10.95990097244218,forecast,1.0,2024,45.12,0.166,0.4032233070535022
321,2024-03-01,11.510292553196512,forecast,1.0,2024,45.12,0.166,0.42347264269295687
322,2024-04-01,11.465258774472344,forecast,2.0,2024,45.12,0.155,0.3938641644599321
323,2024-05-01,11.61613805309066,forecast,2.0,2024,45.12,0.155,0.39904729570679354
324,2024-06-01,11.700473801075857,forecast,2.0,2024,45.12,0.155,0.4019444679004339
325,2024-07-01,11.647353789610554,forecast,3.0,2024,45.12,0.1739,0.4489084273079068
326,2024-08-01,11.780332435799869,forecast,3.0,2024,45.12,0.1739,0.45403364596311996
327,2024-09-01,11.609708821694284,forecast,3.0,2024,45.12,0.1739,0.44745752750280054
328,2024-10-01,11.35428908250674,forecast,4.0,2024,45.12,0.2051,0.5161269261573875
329,2024-11-01,11.44359810216589,forecast,4.0,2024,45.12,0.2051,0.5201866069934007
330,2024-12-01,11.95802839578209,forecast,4.0,2024,45.12,0.2051,0.5435708386469209
331,2025-01-01,12.3734545283716,forecast,1.0,2025,45.12,0.166,0.45522904514842333
332,2025-02-01,11.60087623231468,forecast,1.0,2025,45.12,0.166,0.42680528691583275
