,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
0,1999-01-01,0.543,actual,1.0,1999,6.32,0.0,0.0
1,1999-02-01,0.437,actual,1.0,1999,6.32,0.0,0.0
2,1999-03-01,0.457,actual,1.0,1999,6.32,0.0,0.0
3,1999-04-01,0.471,actual,2.0,1999,6.32,0.0,0.0
4,1999-05-01,0.465,actual,2.0,1999,6.32,0.0,0.0
5,1999-06-01,0.537,actual,2.0,1999,6.32,0.0,0.0
6,1999-07-01,0.397,actual,3.0,1999,6.32,0.0,0.0
7,1999-08-01,0.46,actual,3.0,1999,6.32,0.0,0.0
8,1999-09-01,0.467,actual,3.0,1999,6.32,0.0,0.0
9,1999-10-01,0.533,actual,4.0,1999,6.32,0.0,0.0
10,1999-11-01,0.471,actual,4.0,1999,6.32,0.0,0.0
11,1999-12-01,0.508,actual,4.0,1999,6.32,0.0,0.0
12,2000-01-01,0.562,actual,1.0,2000,6.32,0.0,0.0
13,2000-02-01,0.318,actual,1.0,2000,6.32,0.0,0.0
14,2000-03-01,0.46,actual,1.0,2000,6.32,0.0,0.0
15,2000-04-01,0.459,actual,2.0,2000,6.32,0.0,0.0
16,2000-05-01,0.416,actual,2.0,2000,6.32,0.0,0.0
17,2000-06-01,0.502,actual,2.0,2000,6.32,0.0,0.0
18,2000-07-01,0.393,actual,3.0,2000,6.32,0.0,0.0
19,2000-08-01,0.401,actual,3.0,2000,6.32,0.0,0.0
20,2000-09-01,0.421,actual,3.0,2000,6.32,0.0,0.0
21,2000-10-01,0.326,actual,4.0,2000,6.32,0.0,0.0
22,2000-11-01,0.354,actual,4.0,2000,6.32,0.0,0.0
23,2000-12-01,0.462,actual,4.0,2000,6.32,0.0,0.0
24,2001-01-01,0.431,actual,1.0,2001,6.32,0.0,0.0
25,2001-02-01,0.294,actual,1.0,2001,6.32,0.0,0.0
26,2001-03-01,0.361,actual,1.0,2001,6.32,0.0,0.0
27,2001-04-01,0.32,actual,2.0,2001,6.32,0.0,0.0
28,2001-05-01,0.408,actual,2.0,2001,6.32,0.0,0.0
29,2001-06-01,0.407,actual,2.0,2001,6.32,0.0,0.0
30,2001-07-01,0.255,actual,3.0,2001,6.32,0.0,0.0
31,2001-08-01,0.337,actual,3.0,2001,6.32,0.0,0.0
32,2001-09-01,0.363,actual,3.0,2001,6.32,0.0,0.0
33,2001-10-01,0.423,actual,4.0,2001,6.32,0.0,0.0
34,2001-11-01,0.406,actual,4.0,2001,6.32,0.0,0.0
35,2001-12-01,0.415,actual,4.0,2001,6.32,0.0,0.0
36,2002-01-01,0.471,actual,1.0,2002,6.32,0.0466,0.03472879746835443
37,2002-02-01,0.413,actual,1.0,2002,6.32,0.0466,0.030452215189873417
38,2002-03-01,0.389,actual,1.0,2002,6.32,0.0466,0.028682594936708862
39,2002-04-01,0.323,actual,2.0,2002,6.32,0.0466,0.023816139240506327
40,2002-05-01,0.303,actual,2.0,2002,6.32,0.0466,0.022341455696202533
41,2002-06-01,0.331,actual,2.0,2002,6.32,0.0466,0.02440601265822785
42,2002-07-01,0.35,actual,3.0,2002,6.32,0.0466,0.02580696202531646
43,2002-08-01,0.304,actual,3.0,2002,6.32,0.0466,0.022415189873417722
44,2002-09-01,0.29,actual,3.0,2002,6.32,0.0466,0.021382911392405064
45,2002-10-01,0.387,actual,4.0,2002,6.32,0.0466,0.02853512658227848
46,2002-11-01,0.379,actual,4.0,2002,6.32,0.0466,0.02794525316455696
