,Year,EPS,max_stock_price,avg_stock_price,min_stock_price
0,2002,0.1409247027741079,1.2006784676353992,1.035796565389693,0.8878256274768798
1,2003,0.39836116248348696,3.3940371043593087,2.927954544253629,2.509675323645968
2,2004,0.43339815059445125,3.6925522430647244,3.1854764068692165,2.730408348745043
3,2005,0.49373844121532307,4.206651519154552,3.6289775429326245,3.110552179656535
4,2006,0.10828216644649871,0.922564058124169,0.7958739233817655,0.6821776486129418
5,2007,0.2247128137384405,1.9145531730515128,1.6516391809775375,1.415690726552175
6,2008,-0.07093051519154481,-0.6043279894319618,-0.5213392866578543,-0.4468622457067323
7,2009,0.4963804491413467,4.229161426684274,3.6483963011888982,3.1271968295904844
8,2010,0.6876026420079256,5.858374509907526,5.053879418758253,4.331896644649931
9,2011,0.37787978863936544,3.2195357992073936,2.777416446499336,2.380642668428002
10,2012,0.1709759577278726,1.4567151598414745,1.2566732892998635,1.0771485336855975
11,2013,0.28968639365918053,2.468128073976218,2.129194993394977,1.8250242800528373
12,2014,0.9208834874504619,7.845927313077935,6.768493632760895,5.80156597093791
13,2015,1.1425479524438569,9.73450855482166,8.397727450462348,7.198052100396298
14,2016,3.4420874504623518,29.326585077939235,25.299342760898284,21.685150937912816
15,2017,4.149195244385734,35.35114348216645,30.49658504623514,26.13993003963012
16,2018,4.132163804491413,35.20603561426684,30.371403963011886,26.032631968295902
17,2019,3.8372132100396295,32.693056549537644,28.203517093791277,24.174443223249664
18,2020,4.221314134742404,35.965596428005284,31.02665889035667,26.594279048877148
19,2021,6.326248159124537,53.899634315741054,46.49792396956535,39.855363402484585
20,2022,6.271295099558666,53.43143424823983,46.09401898175619,39.50915912721959
21,2023,6.812394566888364,58.04160170988886,50.07110006662948,42.91808577139669
22,2024,7.360254319968601,62.70936680613248,54.09786925176922,46.36960221580219
23,2025,7.896995144639209,67.28239863232605,58.04291431309818,49.751069411227014
24,2026,8.438082787023191,71.89246534543759,62.01990848462045,53.159921558246104
25,2027,8.979182254352894,76.50263280708666,65.99698956949376,56.56884820242323
26,2028,9.527042007433147,81.17039790333041,70.02375875463363,60.020364646828824
27,2029,10.063782832103762,85.74342972952404,73.96880381596264,63.4018318422537
28,2030,10.604870474487766,90.35349644263576,77.94579798748508,66.81068398927293
29,2031,11.145969941817455,94.96366390428472,81.92287907235828,70.21961063344996
30,2032,11.693829694897678,99.63142900052821,85.94964825749793,73.67112707785537
31,2033,12.230570519568289,104.20446082672181,89.89469331882692,77.05259427328022
32,2034,12.7716581619523,108.81452753983359,93.8716874903494,80.4614464202995
33,2035,13.312757629281975,113.42469500148242,97.84876857522251,83.87037306447644
34,2036,13.860617382362252,118.09246009772637,101.87553776036255,87.32188950888218
35,2037,14.397358207032838,122.66549192391977,105.82058282169135,90.70335670430687
36,2038,14.938445849416825,127.27555863703134,109.79757699321365,94.11220885132599
37,2039,15.479545316746515,131.8857260986803,113.77465807808689,97.52113549550305
38,2040,16.027405069826774,136.5534911949241,117.80142726322678,100.97265193990867
39,2041,7.731074490966289,65.86875466303279,56.82339750860223,48.70576929308762
