,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2011-08-01,0.9862093851575435,1.0012939839448947,1.1162658866044608,0.9862093851575435,0.9862093851575435,0.07489608212298901,0.07489608212298901,0.07489608212298901,0.07489608212298901,0.07489608212298901,0.07489608212298901,0.0,0.0,0.0,1.0611054672805325
1,2011-09-01,0.9878194583892235,0.8572471336929313,0.9728489382000998,0.9878194583892235,0.9878194583892235,-0.07672376184503198,-0.07672376184503198,-0.07672376184503198,-0.07672376184503198,-0.07672376184503198,-0.07672376184503198,0.0,0.0,0.0,0.9110956965441915
2,2011-10-01,0.9893775937747201,0.9473391691194106,1.070184911199872,0.9893775937747201,0.9893775937747201,0.019440913103388947,0.019440913103388947,0.019440913103388947,0.019440913103388947,0.019440913103388947,0.019440913103388947,0.0,0.0,0.0,1.008818506878109
3,2011-11-01,0.9909876670064001,0.8909792141416546,1.0061571116682264,0.9909876670064001,0.9909876670064001,-0.043244941922842006,-0.043244941922842006,-0.043244941922842006,-0.043244941922842006,-0.043244941922842006,-0.043244941922842006,0.0,0.0,0.0,0.9477427250835581
4,2011-12-01,0.9925458023918968,0.9962018507999039,1.112271483341133,0.9925458023918968,0.9925458023918968,0.06143673912624904,0.06143673912624904,0.06143673912624904,0.06143673912624904,0.06143673912624904,0.06143673912624904,0.0,0.0,0.0,1.0539825415181459
5,2012-01-01,0.9941558757595421,1.0748197078441384,1.1943490078627756,0.9941558757595421,0.9941558757595421,0.1408998568246471,0.1408998568246471,0.1408998568246471,0.1408998568246471,0.1408998568246471,0.1408998568246471,0.0,0.0,0.0,1.1350557325841892
6,2012-02-01,0.9957659491271875,0.813356583528914,0.9326068909930659,0.9957659491271875,0.9957659491271875,-0.12288652948470667,-0.12288652948470667,-0.12288652948470667,-0.12288652948470667,-0.12288652948470667,-0.12288652948470667,0.0,0.0,0.0,0.8728794196424808
7,2012-03-01,0.9972721467936946,0.9143912915250504,1.0318537541477388,0.9972721467936946,0.9972721467936946,-0.025070590615234645,-0.025070590615234645,-0.025070590615234645,-0.025070590615234645,-0.025070590615234645,-0.025070590615234645,0.0,0.0,0.0,0.9722015561784599
8,2012-04-01,0.99888222016134,0.8422248061512821,0.9587062987046926,0.99888222016134,0.99888222016134,-0.09824374662237885,-0.09824374662237885,-0.09824374662237885,-0.09824374662237885,-0.09824374662237885,-0.09824374662237885,0.0,0.0,0.0,0.9006384735389611
9,2012-05-01,1.0004403555987975,0.9087508268908441,1.0267039024420268,1.0004403555987975,1.0004403555987975,-0.03105129698346389,-0.03105129698346389,-0.03105129698346389,-0.03105129698346389,-0.03105129698346389,-0.03105129698346389,0.0,0.0,0.0,0.9693890586153336
10,2012-06-01,1.00205042888417,0.9571381865175064,1.0714571062143379,1.00205042888417,1.00205042888417,0.013250178621849755,0.013250178621849755,0.013250178621849755,0.013250178621849755,0.013250178621849755,0.013250178621849755,0.0,0.0,0.0,1.0153006075060198
11,2012-07-01,1.0036085643216277,0.9994582285492786,1.1206252222451005,1.0036085643216277,1.0036085643216277,0.05859643735906993,0.05859643735906993,0.05859643735906993,0.05859643735906993,0.05859643735906993,0.05859643735906993,0.0,0.0,0.0,1.0622050016806976
12,2012-08-01,1.0052186378010808,1.0464716215938445,1.1665887805033213,1.0052186378010808,1.0052186378010808,0.1020005313218318,0.1020005313218318,0.1020005313218318,0.1020005313218318,0.1020005313218318,0.1020005313218318,0.0,0.0,0.0,1.1072191691229125
13,2012-09-01,1.0068287112805339,0.8677679969755183,0.9765613746834273,1.0068287112805339,1.0068287112805339,-0.08704423077413387,-0.08704423077413387,-0.08704423077413387,-0.08704423077413387,-0.08704423077413387,-0.08704423077413387,0.0,0.0,0.0,0.9197844805063999
14,2012-10-01,1.008386846905811,0.9590319240581969,1.0771577740749942,1.008386846905811,1.008386846905811,0.009412930012988409,0.009412930012988409,0.009412930012988409,0.009412930012988409,0.009412930012988409,0.009412930012988409,0.0,0.0,0.0,1.0177997769187994
15,2012-11-01,1.0099969203852641,0.9628407079882063,1.0802964413843203,1.0099969203852641,1.0099969203852641,0.012936614256525595,0.012936614256525595,0.012936614256525595,0.012936614256525595,0.012936614256525595,0.012936614256525595,0.0,0.0,0.0,1.0229335346417898
16,2012-12-01,1.0115550561304207,0.9807783797207592,1.0975017925164257,1.0115550561304207,1.0115550561304207,0.02866542620700894,0.02866542620700894,0.02866542620700894,0.02866542620700894,0.02866542620700894,0.02866542620700894,0.0,0.0,0.0,1.0402204823374297
17,2013-01-01,1.0131651297337492,1.0912936289033728,1.2099799125053858,1.0131651297337492,1.0131651297337492,0.13742670335066148,0.13742670335066148,0.13742670335066148,0.13742670335066148,0.13742670335066148,0.13742670335066148,0.0,0.0,0.0,1.1505918330844107
18,2013-02-01,1.0147752033370774,0.7785646070487733,0.8962997240035885,1.0147752033370774,1.0147752033370774,-0.1795170944913582,-0.1795170944913582,-0.1795170944913582,-0.1795170944913582,-0.1795170944913582,-0.1795170944913582,0.0,0.0,0.0,0.8352581088457192
19,2013-03-01,1.0162294633658902,0.9091474324946917,1.0305225429040628,1.0162294633658902,1.0162294633658902,-0.049488563214554145,-0.049488563214554145,-0.049488563214554145,-0.049488563214554145,-0.049488563214554145,-0.049488563214554145,0.0,0.0,0.0,0.966740900151336
20,2013-04-01,1.0178395369789703,0.8582843024918392,0.9728262076075521,1.0178395369789703,1.0178395369789703,-0.10202909891803941,-0.10202909891803941,-0.10202909891803941,-0.10202909891803941,-0.10202909891803941,-0.10202909891803941,0.0,0.0,0.0,0.9158104380609309
21,2013-05-01,1.0193976727335639,0.9501886833577374,1.0728937278163646,1.0193976727335639,1.0193976727335639,-0.007716886526833296,-0.007716886526833296,-0.007716886526833296,-0.007716886526833296,-0.007716886526833296,-0.007716886526833296,0.0,0.0,0.0,1.0116807862067305
22,2013-06-01,1.021007746346644,0.9569882045999352,1.0676554969898642,1.021007746346644,1.021007746346644,-0.011954523754143858,-0.011954523754143858,-0.011954523754143858,-0.011954523754143858,-0.011954523754143858,-0.011954523754143858,0.0,0.0,0.0,1.0090532225925002
23,2013-07-01,1.0225658821012376,1.0422602680705049,1.1597922893046488,1.0225658821012376,1.0225658821012376,0.0789453494402906,0.0789453494402906,0.0789453494402906,0.0789453494402906,0.0789453494402906,0.0789453494402906,0.0,0.0,0.0,1.101511231541528
24,2013-08-01,1.0241789592089663,1.0613615177538063,1.1746720557152637,1.0241789592089663,1.0241789592089663,0.09317939987874797,0.09317939987874797,0.09317939987874797,0.09317939987874797,0.09317939987874797,0.09317939987874797,0.0,0.0,0.0,1.1173583590877143
25,2013-09-01,1.025792036316695,0.8770209987409976,1.0029102837235826,1.025792036316695,1.025792036316695,-0.08369086402943864,-0.08369086402943864,-0.08369086402943864,-0.08369086402943864,-0.08369086402943864,-0.08369086402943864,0.0,0.0,0.0,0.9421011722872564
26,2013-10-01,1.0273530786790133,0.9767319132961507,1.09916456554368,1.0273530786790133,1.0273530786790133,0.013008066812439146,0.013008066812439146,0.013008066812439146,0.013008066812439146,0.013008066812439146,0.013008066812439146,0.0,0.0,0.0,1.0403611454914523
27,2013-11-01,1.0290661679188138,0.9612309288080125,1.0815943063246698,1.0290661679188138,1.0290661679188138,-0.005918215065196378,-0.005918215065196378,-0.005918215065196378,-0.005918215065196378,-0.005918215065196378,-0.005918215065196378,0.0,0.0,0.0,1.0231479528536174
28,2013-12-01,1.030723996215395,1.0133511042158738,1.1322261700504515,1.030723996215395,1.030723996215395,0.03927862440834176,0.03927862440834176,0.03927862440834176,0.03927862440834176,0.03927862440834176,0.03927862440834176,0.0,0.0,0.0,1.0700026206237367
29,2014-01-01,1.0324370854551956,1.1109046879057005,1.2307649049608047,1.0324370854551956,1.0324370854551956,0.13856652315022905,0.13856652315022905,0.13856652315022905,0.13856652315022905,0.13856652315022905,0.13856652315022905,0.0,0.0,0.0,1.1710036086054247
30,2014-02-01,1.0341501746949961,0.8150780710245819,0.9336172220997354,1.0341501746949961,1.0341501746949961,-0.16038297694636397,-0.16038297694636397,-0.16038297694636397,-0.16038297694636397,-0.16038297694636397,-0.16038297694636397,0.0,0.0,0.0,0.8737671977486322
31,2014-03-01,1.0363687198134404,0.9044267529001403,1.0191575055045035,1.0363687198134404,1.0363687198134404,-0.07410639339479348,-0.07410639339479348,-0.07410639339479348,-0.07410639339479348,-0.07410639339479348,-0.07410639339479348,0.0,0.0,0.0,0.9622623264186468
32,2014-04-01,1.0388249661945754,0.8768555041419943,0.992995194844303,1.0388249661945754,1.0388249661945754,-0.1052697615170342,-0.1052697615170342,-0.1052697615170342,-0.1052697615170342,-0.1052697615170342,-0.1052697615170342,0.0,0.0,0.0,0.9335552046775413
33,2014-05-01,1.04120197882148,0.9980032415394517,1.1125657227980226,1.04120197882148,1.04120197882148,0.015455228178522766,0.015455228178522766,0.015455228178522766,0.015455228178522766,0.015455228178522766,0.015455228178522766,0.0,0.0,0.0,1.0566572070000027
