,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
90,2005-07-01,0.94,actual,3.0,2005,8.07,0.113,0.13162329615861212
91,2005-08-01,0.908,actual,3.0,2005,8.07,0.113,0.12714250309789343
92,2005-09-01,0.779,actual,3.0,2005,8.07,0.113,0.10907930607187113
93,2005-10-01,0.802,actual,4.0,2005,8.07,0.113,0.11229987608426271
94,2005-11-01,0.755,actual,4.0,2005,8.07,0.113,0.10571871127633209
95,2005-12-01,0.571,actual,4.0,2005,8.07,0.113,0.0799541511771995
96,2006-01-01,0.881,actual,1.0,2006,8.07,0.121,0.13209541511771994
97,2006-02-01,0.667,actual,1.0,2006,8.07,0.121,0.1000086741016109
98,2006-03-01,0.662,actual,1.0,2006,8.07,0.121,0.09925898389095417
99,2006-04-01,0.737,actual,2.0,2006,8.07,0.121,0.11050433705080545
100,2006-05-01,0.805,actual,2.0,2006,8.07,0.121,0.1207001239157373
101,2006-06-01,0.841,actual,2.0,2006,8.07,0.121,0.1260978934324659
102,2006-07-01,0.923,actual,3.0,2006,8.07,0.121,0.13839281288723668
103,2006-08-01,0.848,actual,3.0,2006,8.07,0.121,0.12714745972738536
104,2006-09-01,0.801,actual,3.0,2006,8.07,0.121,0.1201003717472119
105,2006-10-01,0.787,actual,4.0,2006,8.07,0.121,0.118001239157373
106,2006-11-01,0.708,actual,4.0,2006,8.07,0.121,0.10615613382899626
107,2006-12-01,0.818,actual,4.0,2006,8.07,0.121,0.12264931846344486
108,2007-01-01,0.881,actual,1.0,2007,8.07,0.11599999999999999,0.12663692688971498
109,2007-02-01,0.695,actual,1.0,2007,8.07,0.11599999999999999,0.09990086741016106
110,2007-03-01,0.696,actual,1.0,2007,8.07,0.11599999999999999,0.10004460966542748
111,2007-04-01,0.708,actual,2.0,2007,8.07,0.11599999999999999,0.10176951672862451
112,2007-05-01,0.889,actual,2.0,2007,8.07,0.11599999999999999,0.12778686493184632
113,2007-06-01,0.818,actual,2.0,2007,8.07,0.11599999999999999,0.11758116480793059
114,2007-07-01,0.911,actual,3.0,2007,8.07,0.11599999999999999,0.13094919454770754
115,2007-08-01,0.938,actual,3.0,2007,8.07,0.11599999999999999,0.13483023543990083
116,2007-09-01,0.753,actual,3.0,2007,8.07,0.11599999999999999,0.10823791821561338
117,2007-10-01,0.987,actual,4.0,2007,8.07,0.11599999999999999,0.1418736059479554
118,2007-11-01,0.802,actual,4.0,2007,8.07,0.11599999999999999,0.1152812887236679
119,2007-12-01,0.862,actual,4.0,2007,8.07,0.11599999999999999,0.12390582403965303
120,2008-01-01,1.03,actual,1.0,2008,8.07,0.0,0.0
121,2008-02-01,0.78,actual,1.0,2008,8.07,0.0,0.0
122,2008-03-01,0.756,actual,1.0,2008,8.07,0.0,0.0
123,2008-04-01,0.87,actual,2.0,2008,8.07,0.0,0.0
124,2008-05-01,0.8,actual,2.0,2008,8.07,0.0,0.0
125,2008-06-01,0.874,actual,2.0,2008,8.07,0.0,0.0
126,2008-07-01,0.979,actual,3.0,2008,8.07,0.0,0.0
127,2008-08-01,0.9,actual,3.0,2008,8.07,0.0,0.0
128,2008-09-01,0.978,actual,3.0,2008,8.07,0.0,0.0
129,2008-10-01,0.956,actual,4.0,2008,8.07,0.0,0.0
130,2008-11-01,0.878,actual,4.0,2008,8.07,0.0,0.0
131,2008-12-01,0.99,actual,4.0,2008,8.07,0.0,0.0
132,2009-01-01,1.1,actual,1.0,2009,8.07,0.0,0.0
133,2009-02-01,0.697,actual,1.0,2009,8.07,0.0,0.0
134,2009-03-01,0.915,actual,1.0,2009,8.07,0.0,0.0
135,2009-04-01,0.809,actual,2.0,2009,8.07,0.0,0.0
136,2009-05-01,0.914,actual,2.0,2009,8.07,0.0,0.0
137,2009-06-01,0.945,actual,2.0,2009,8.07,0.0,0.0
138,2009-07-01,1.03,actual,3.0,2009,8.07,0.0,0.0
139,2009-08-01,1.07,actual,3.0,2009,8.07,0.0,0.0
140,2009-09-01,0.926,actual,3.0,2009,8.07,0.0,0.0
141,2009-10-01,1.01,actual,4.0,2009,8.07,0.0,0.0
142,2009-11-01,0.929,actual,4.0,2009,8.07,0.0,0.0
143,2009-12-01,1.05,actual,4.0,2009,8.07,0.0,0.0
144,2010-01-01,0.945,actual,1.0,2010,8.07,0.0,0.0
145,2010-02-01,0.936,actual,1.0,2010,8.07,0.0,0.0
146,2010-03-01,0.87,actual,1.0,2010,8.07,0.0,0.0
147,2010-04-01,0.866,actual,2.0,2010,8.07,0.0,0.0
148,2010-05-01,0.971,actual,2.0,2010,8.07,0.0,0.0
149,2010-06-01,0.962,actual,2.0,2010,8.07,0.0,0.0
150,2010-07-01,1.11,actual,3.0,2010,8.07,0.0,0.0
151,2010-08-01,1.12,actual,3.0,2010,8.07,0.0,0.0
152,2010-09-01,0.925,actual,3.0,2010,8.07,0.0,0.0
153,2010-10-01,1.03,actual,4.0,2010,8.07,0.0,0.0
154,2010-11-01,1.04,actual,4.0,2010,8.07,0.0,0.0
155,2010-12-01,1.07,actual,4.0,2010,8.07,0.0,0.0
156,2011-01-01,1.18,actual,1.0,2011,8.07,0.0,0.0
157,2011-02-01,0.768,actual,1.0,2011,8.07,0.0,0.0
158,2011-03-01,0.923,actual,1.0,2011,8.07,0.0,0.0
159,2011-04-01,0.881,actual,2.0,2011,8.07,0.0,0.0
160,2011-05-01,0.962,actual,2.0,2011,8.07,0.0,0.0
161,2011-06-01,0.966,actual,2.0,2011,8.07,0.0,0.0
162,2011-07-01,1.02,actual,3.0,2011,8.07,0.0,0.0
163,2011-08-01,1.04,actual,3.0,2011,8.07,0.0,0.0
164,2011-09-01,0.956,actual,3.0,2011,8.07,0.0,0.0
165,2011-10-01,0.955,actual,4.0,2011,8.07,0.0,0.0
166,2011-11-01,0.955,actual,4.0,2011,8.07,0.0,0.0
167,2011-12-01,1.15,actual,4.0,2011,8.07,0.0,0.0
168,2012-01-01,1.11,actual,1.0,2012,8.07,0.134,0.18431226765799255
169,2012-02-01,0.851,actual,1.0,2012,8.07,0.134,0.14130607187112765
170,2012-03-01,0.969,actual,1.0,2012,8.07,0.134,0.16089962825278814
171,2012-04-01,0.868,actual,2.0,2012,8.07,0.134,0.1441288723667906
172,2012-05-01,1.02,actual,2.0,2012,8.07,0.134,0.169368029739777
173,2012-06-01,1.16,actual,2.0,2012,8.07,0.134,0.19261462205700125
174,2012-07-01,0.966,actual,3.0,2012,8.07,0.134,0.1604014869888476
175,2012-08-01,1.17,actual,3.0,2012,8.07,0.134,0.19427509293680298
176,2012-09-01,0.951,actual,3.0,2012,8.07,0.134,0.15791078066914493
177,2012-10-01,0.962,actual,4.0,2012,8.07,0.134,0.1597372986369269
178,2012-11-01,1.03,actual,4.0,2012,8.07,0.134,0.1710285006195787
179,2012-12-01,1.08,actual,4.0,2012,8.07,0.134,0.17933085501858737
180,2013-01-01,1.17,actual,1.0,2013,8.07,0.11199999999999999,0.1623791821561338
181,2013-02-01,0.793,actual,1.0,2013,8.07,0.11199999999999999,0.11005700123915735
182,2013-03-01,0.948,actual,1.0,2013,8.07,0.11199999999999999,0.13156877323420071
183,2013-04-01,0.939,actual,2.0,2013,8.07,0.11199999999999999,0.13031970260223047
184,2013-05-01,1.04,actual,2.0,2013,8.07,0.11199999999999999,0.14433705080545225
185,2013-06-01,0.977,actual,2.0,2013,8.07,0.11199999999999999,0.13559355638166046
186,2013-07-01,1.08,actual,3.0,2013,8.07,0.11199999999999999,0.14988847583643122
187,2013-08-01,1.06,actual,3.0,2013,8.07,0.11199999999999999,0.14711276332094175
188,2013-09-01,1.02,actual,3.0,2013,8.07,0.11199999999999999,0.1415613382899628
189,2013-10-01,0.985,actual,4.0,2013,8.07,0.11199999999999999,0.13670384138785624
190,2013-11-01,1.02,actual,4.0,2013,8.07,0.11199999999999999,0.1415613382899628
191,2013-12-01,1.05,actual,4.0,2013,8.07,0.11199999999999999,0.14572490706319702
192,2014-01-01,1.17,actual,1.0,2014,8.07,0.11199999999999999,0.1623791821561338
193,2014-02-01,0.76,actual,1.0,2014,8.07,0.11199999999999999,0.10547707558859974
194,2014-03-01,0.985,actual,1.0,2014,8.07,0.11199999999999999,0.13670384138785624
195,2014-04-01,0.957,actual,2.0,2014,8.07,0.11199999999999999,0.132817843866171
196,2014-05-01,1.06,actual,2.0,2014,8.07,0.11199999999999999,0.14711276332094175
197,2014-06-01,0.955,actual,2.0,2014,8.07,0.11199999999999999,0.13254027261462203
198,2014-07-01,1.15,actual,3.0,2014,8.07,0.11199999999999999,0.1596034696406443
199,2014-08-01,1.15,actual,3.0,2014,8.07,0.11199999999999999,0.1596034696406443
200,2014-09-01,0.965,actual,3.0,2014,8.07,0.11199999999999999,0.13392812887236677
201,2014-10-01,1.05,actual,4.0,2014,8.07,0.11199999999999999,0.14572490706319702
202,2014-11-01,0.987,actual,4.0,2014,8.07,0.11199999999999999,0.1369814126394052
203,2014-12-01,1.14,actual,4.0,2014,8.07,0.11199999999999999,0.1582156133828996
204,2015-01-01,1.1,actual,1.0,2015,8.07,0.14,0.1908302354399009
205,2015-02-01,0.982,actual,1.0,2015,8.07,0.14,0.17035935563816607
206,2015-03-01,0.981,actual,1.0,2015,8.07,0.14,0.170185873605948
207,2015-04-01,1.01,actual,2.0,2015,8.07,0.14,0.17521685254027264
208,2015-05-01,1.09,actual,2.0,2015,8.07,0.14,0.18909541511771993
209,2015-06-01,1.04,actual,2.0,2015,8.07,0.14,0.18042131350681534
210,2015-07-01,1.22,actual,3.0,2015,8.07,0.14,0.21164807930607185
211,2015-08-01,1.19,actual,3.0,2015,8.07,0.14,0.2064436183395291
212,2015-09-01,1.03,actual,3.0,2015,8.07,0.14,0.17868649318463448
213,2015-10-01,1.16,actual,4.0,2015,8.07,0.14,0.20123915737298637
214,2015-11-01,1.08,actual,4.0,2015,8.07,0.14,0.18736059479553907
215,2015-12-01,1.18,actual,4.0,2015,8.07,0.14,0.2047087980173482
216,2016-01-01,1.26,actual,1.0,2016,8.07,0.161,0.2513754646840149
217,2016-02-01,1.07,actual,1.0,2016,8.07,0.161,0.21346964064436186
218,2016-03-01,1.12,actual,1.0,2016,8.07,0.161,0.2234448574969021
219,2016-04-01,1.05,actual,2.0,2016,8.07,0.161,0.20947955390334572
220,2016-05-01,1.12,actual,2.0,2016,8.07,0.161,0.2234448574969021
221,2016-06-01,1.15,actual,2.0,2016,8.07,0.161,0.22942998760842626
222,2016-07-01,1.28,actual,3.0,2016,8.07,0.161,0.255365551425031
223,2016-08-01,1.26,actual,3.0,2016,8.07,0.161,0.2513754646840149
224,2016-09-01,1.04,actual,3.0,2016,8.07,0.161,0.20748451053283767
225,2016-10-01,1.22,actual,4.0,2016,8.07,0.161,0.24339529120198267
226,2016-11-01,1.19,actual,4.0,2016,8.07,0.161,0.23741016109045848
227,2016-12-01,1.21,actual,4.0,2016,8.07,0.161,0.2414002478314746
228,2017-01-01,1.29,actual,1.0,2017,8.07,0.188,0.3005204460966543
229,2017-02-01,1.02,actual,1.0,2017,8.07,0.188,0.23762081784386618
230,2017-03-01,1.17,actual,1.0,2017,8.07,0.188,0.27256505576208173
231,2017-04-01,1.01,actual,2.0,2017,8.07,0.188,0.2352912019826518
232,2017-05-01,1.17,actual,2.0,2017,8.07,0.188,0.27256505576208173
233,2017-06-01,1.2,actual,2.0,2017,8.07,0.188,0.2795539033457249
234,2017-07-01,1.28,actual,3.0,2017,8.07,0.188,0.2981908302354399
235,2017-08-01,1.27,actual,3.0,2017,8.07,0.188,0.2958612143742255
236,2017-09-01,1.09,actual,3.0,2017,8.07,0.188,0.2539281288723668
237,2017-10-01,1.22,actual,4.0,2017,8.07,0.188,0.28421313506815366
238,2017-11-01,1.19,actual,4.0,2017,8.07,0.188,0.2772242874845105
239,2017-12-01,1.22,actual,4.0,2017,8.07,0.188,0.28421313506815366
240,2018-01-01,1.36,actual,1.0,2018,8.07,0.165,0.2780669144981413
241,2018-02-01,1.17,actual,1.0,2018,8.07,0.165,0.2392193308550186
242,2018-03-01,1.16,actual,1.0,2018,8.07,0.165,0.23717472118959107
243,2018-04-01,1.08,actual,2.0,2018,8.07,0.165,0.22081784386617104
244,2018-05-01,1.27,actual,2.0,2018,8.07,0.165,0.25966542750929367
245,2018-06-01,1.22,actual,2.0,2018,8.07,0.165,0.24944237918215612
246,2018-07-01,1.3,actual,3.0,2018,8.07,0.165,0.26579925650557623
247,2018-08-01,1.34,actual,3.0,2018,8.07,0.165,0.27397769516728626
248,2018-09-01,1.16,actual,3.0,2018,8.07,0.165,0.23717472118959107
249,2018-10-01,1.32,actual,4.0,2018,8.07,0.165,0.2698884758364312
250,2018-11-01,1.27,actual,4.0,2018,8.07,0.165,0.25966542750929367
251,2018-12-01,1.26,actual,4.0,2018,8.07,0.165,0.25762081784386615
252,2019-01-01,1.59,actual,1.0,2019,8.07,0.18,0.35464684014869885
253,2019-02-01,1.02,actual,1.0,2019,8.07,0.18,0.22750929368029738
254,2019-03-01,1.2,actual,1.0,2019,8.07,0.18,0.26765799256505574
255,2019-04-01,1.19,actual,2.0,2019,8.07,0.18,0.26542750929368025
256,2019-05-01,1.35,actual,2.0,2019,8.07,0.18,0.3011152416356877
257,2019-06-01,1.25,actual,2.0,2019,8.07,0.18,0.27881040892193304
258,2019-07-01,1.46,actual,3.0,2019,8.07,0.18,0.32565055762081785
259,2019-08-01,1.42,actual,3.0,2019,8.07,0.18,0.316728624535316
260,2019-09-01,1.22,actual,3.0,2019,8.07,0.18,0.27211895910780665
261,2019-10-01,1.41,actual,4.0,2019,8.07,0.18,0.3144981412639405
262,2019-11-01,1.34,actual,4.0,2019,8.07,0.18,0.2988847583643122
263,2019-12-01,1.39,actual,4.0,2019,8.07,0.18,0.3100371747211895
264,2020-01-01,1.51,actual,1.0,2020,8.07,0.1939999999999999,0.36299876084262683
265,2020-02-01,1.26,actual,1.0,2020,8.07,0.1939999999999999,0.30289962825278793
266,2020-03-01,1.32,actual,1.0,2020,8.07,0.1939999999999999,0.3173234200743492
267,2020-04-01,1.33,actual,2.0,2020,8.07,0.2032,0.33488971499380416
268,2020-05-01,1.27,actual,2.0,2020,8.07,0.2032,0.3197819083023544
269,2020-06-01,1.29,actual,2.0,2020,8.07,0.2032,0.32481784386617096
270,2020-07-01,1.51,actual,3.0,2020,8.07,0.2348,0.4393407682775713
271,2020-08-01,1.48,actual,3.0,2020,8.07,0.2348,0.4306121437422553
272,2020-09-01,1.28,actual,3.0,2020,8.07,0.2348,0.3724213135068154
273,2020-10-01,1.43,actual,4.0,2020,8.07,0.192,0.34022304832713746
274,2020-11-01,1.39,actual,4.0,2020,8.07,0.192,0.3307063197026022
275,2020-12-01,1.41,actual,4.0,2020,8.07,0.192,0.33546468401486995
276,2021-01-01,1.51,actual,1.0,2021,8.07,0.1737999999999999,0.32520198265179656
277,2021-02-01,1.28,actual,1.0,2021,8.07,0.1737999999999999,0.2756679058240395
278,2021-03-01,1.33,actual,1.0,2021,8.07,0.1737999999999999,0.28643618339529103
279,2021-04-01,1.33,actual,2.0,2021,8.07,0.2032,0.33488971499380416
280,2021-05-01,1.43,actual,2.0,2021,8.07,0.2032,0.36006939281288725
281,2021-06-01,1.43,actual,2.0,2021,8.07,0.2032,0.36006939281288725
282,2021-07-01,1.511060629480597,forecast,3.0,2021,8.07,0.2348,0.4396493628278119
283,2021-08-01,1.530168976042407,forecast,3.0,2021,8.07,0.2348,0.44520901558210313
284,2021-09-01,1.3581730082575625,forecast,3.0,2021,8.07,0.2348,0.3951660747693626
285,2021-10-01,1.4595889998641218,forecast,4.0,2021,8.07,0.192,0.347262810376594
286,2021-11-01,1.4455370141100157,forecast,4.0,2021,8.07,0.192,0.3439195870001524
287,2021-12-01,1.4954509143481685,forecast,4.0,2021,8.07,0.192,0.35579501307911815
288,2022-01-01,1.599613109213307,forecast,1.0,2022,8.07,0.1737999999999999,0.34450155933243193
289,2022-02-01,1.3055379052401457,forecast,1.0,2022,8.07,0.1737999999999999,0.2811678908683236
290,2022-03-01,1.3962170788387855,forecast,1.0,2022,8.07,0.1737999999999999,0.3006970610931608
291,2022-04-01,1.3699280068398527,forecast,2.0,2022,8.07,0.2032,0.3449434584756605
292,2022-05-01,1.4953700573001942,forecast,2.0,2022,8.07,0.2032,0.3765293626312261
293,2022-06-01,1.4475999819914644,forecast,2.0,2022,8.07,0.2032,0.36450101157455456
294,2022-07-01,1.5889063773686385,forecast,3.0,2022,8.07,0.2348,0.4622989063273313
295,2022-08-01,1.578523378190371,forecast,3.0,2022,8.07,0.2348,0.45927792961474484
296,2022-09-01,1.4190047258947005,forecast,3.0,2022,8.07,0.2348,0.4128653155391272
297,2022-10-01,1.5203223934089969,forecast,4.0,2022,8.07,0.192,0.36171239099693603
298,2022-11-01,1.4841946500288277,forecast,4.0,2022,8.07,0.192,0.353116942757788
299,2022-12-01,1.5637689318278871,forecast,4.0,2022,8.07,0.192,0.37204911389213674
300,2023-01-01,1.6581645285362283,forecast,1.0,2023,8.07,0.1737999999999999,0.35711151804163116
301,2023-02-01,1.3818112935961908,forecast,1.0,2023,8.07,0.1737999999999999,0.2975945512106788
302,2023-03-01,1.4288164155638094,forecast,1.0,2023,8.07,0.1737999999999999,0.3077178352230358
303,2023-04-01,1.4246277896041046,forecast,2.0,2023,8.07,0.2032,0.3587166875434375
304,2023-05-01,1.575750765581136,forecast,2.0,2023,8.07,0.2032,0.39676896600506417
305,2023-06-01,1.4797432278920533,forecast,2.0,2023,8.07,0.2032,0.37259457733291845
306,2023-07-01,1.6668418143721992,forecast,3.0,2023,8.07,0.2348,0.4849745452473264
307,2023-08-01,1.626667470225308,forecast,3.0,2023,8.07,0.2348,0.47328565304696696
308,2023-09-01,1.4799219223808993,forecast,3.0,2023,8.07,0.2348,0.4305894267348639
309,2023-10-01,1.5808036580937808,forecast,4.0,2023,8.07,0.192,0.37610198556878055
310,2023-11-01,1.5229920991909744,forecast,4.0,2023,8.07,0.192,0.3623475626327969
311,2023-12-01,1.632390841004486,forecast,4.0,2023,8.07,0.192,0.38837551607541676
312,2024-01-01,1.716728254826546,forecast,1.0,2024,8.07,0.1737999999999999,0.3697241272476499
313,2024-02-01,1.4578161646405223,forecast,1.0,2024,8.07,0.1737999999999999,0.31396338217412967
314,2024-03-01,1.5601919289159414,forecast,1.0,2024,8.07,0.1737999999999999,0.3360115950998642
315,2024-04-01,1.4918930690321228,forecast,2.0,2024,8.07,0.2032,0.37565386818751834
316,2024-05-01,1.5638025794356003,forecast,2.0,2024,8.07,0.2032,0.39376045122839404
317,2024-06-01,1.6129783511642155,forecast,2.0,2024,8.07,0.2032,0.406142752114707
318,2024-07-01,1.6630416706662516,forecast,3.0,2024,8.07,0.2348,0.48386887766101105
319,2024-08-01,1.711320060752296,forecast,3.0,2024,8.07,0.2348,0.49791567566869777
320,2024-09-01,1.5271495947798146,forecast,3.0,2024,8.07,0.2348,0.44433051406976515
321,2024-10-01,1.6283238163315246,forecast,4.0,2024,8.07,0.192,0.38740789682237015
322,2024-11-01,1.6367217966984953,forecast,4.0,2024,8.07,0.192,0.389405929326036
323,2024-12-01,1.6571676694137014,forecast,4.0,2024,8.07,0.192,0.3942703748790963
324,2025-01-01,1.770803242680596,forecast,1.0,2025,8.07,0.1737999999999999,0.38137001682513927
325,2025-02-01,1.4587337409621266,forecast,1.0,2025,8.07,0.1737999999999999,0.3141609965046065
326,2025-03-01,1.5931648622858554,forecast,1.0,2025,8.07,0.1737999999999999,0.34311282907717666
327,2025-04-01,1.545498622705786,forecast,2.0,2025,8.07,0.2032,0.3891515738956824
328,2025-05-01,1.644527895861727,forecast,2.0,2025,8.07,0.2032,0.414086825822928
329,2025-06-01,1.645164554757598,forecast,2.0,2025,8.07,0.2032,0.4142471344817149
330,2025-07-01,1.7407814887167754,forecast,3.0,2025,8.07,0.2348,0.5064876004345711
331,2025-08-01,1.7598898352786616,forecast,3.0,2025,8.07,0.2348,0.5120472531888844
332,2025-09-01,1.5878938674938072,forecast,3.0,2025,8.07,0.2348,0.46200431237614126
333,2025-10-01,1.6893098591003743,forecast,4.0,2025,8.07,0.192,0.40191758729525634
334,2025-11-01,1.6752578733460506,forecast,4.0,2025,8.07,0.192,0.398574363918763
335,2025-12-01,1.7251717735843597,forecast,4.0,2025,8.07,0.192,0.4104497899977658
336,2026-01-01,1.8293339684494767,forecast,1.0,2026,8.07,0.1737999999999999,0.3939755188556615
337,2026-02-01,1.5352587644764235,forecast,1.0,2026,8.07,0.1737999999999999,0.3306418503915765
338,2026-03-01,1.625937938074922,forecast,1.0,2026,8.07,0.1737999999999999,0.3501710206163832
339,2026-04-01,1.5996488660760593,forecast,2.0,2026,8.07,0.2032,0.40278643071456655
340,2026-05-01,1.7250909165363324,forecast,2.0,2026,8.07,0.2032,0.43437233487011495
341,2026-06-01,1.6773208412275924,forecast,2.0,2026,8.07,0.2032,0.4223439838134408
