,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
0,2000-01-01,0.0219,actual,1.0,2000,29.03,0.11699999999999999,0.0008826386496727522
1,2000-02-01,0.0187,actual,1.0,2000,29.03,0.11699999999999999,0.0007536686186703411
2,2000-03-01,0.0195,actual,1.0,2000,29.03,0.11699999999999999,0.0007859111264209437
3,2000-04-01,0.62,actual,2.0,2000,29.03,0.11699999999999999,0.024987943506717188
4,2000-05-01,0.0189,actual,2.0,2000,29.03,0.11699999999999999,0.0007617292456079917
5,2000-06-01,0.278,actual,2.0,2000,29.03,0.11699999999999999,0.011204271443334482
6,2000-07-01,0.0183,actual,3.0,2000,29.03,0.11699999999999999,0.0007375473647950395
7,2000-08-01,0.145,actual,3.0,2000,29.03,0.11699999999999999,0.0058439545297967604
8,2000-09-01,0.879,actual,3.0,2000,29.03,0.11699999999999999,0.03542645539097485
9,2000-10-01,0.298,actual,4.0,2000,29.03,0.11699999999999999,0.01201033413709955
10,2000-11-01,0.0544,actual,4.0,2000,29.03,0.11699999999999999,0.0021924905270409916
11,2000-12-01,8.23,actual,4.0,2000,29.03,0.11699999999999999,0.3316947984843266
12,2001-01-01,1.91,actual,1.0,2001,29.03,0.153,0.10066482948673786
13,2001-02-01,0.434,actual,1.0,2001,29.03,0.153,0.022873579056148813
14,2001-03-01,1.48,actual,1.0,2001,29.03,0.153,0.0780020668274199
15,2001-04-01,2.85,actual,2.0,2001,29.03,0.153,0.15020668274199103
16,2001-05-01,0.292,actual,2.0,2001,29.03,0.153,0.015389596968653114
17,2001-06-01,0.751,actual,2.0,2001,29.03,0.153,0.03958077850499482
18,2001-07-01,1.36,actual,3.0,2001,29.03,0.153,0.07167757492249398
19,2001-08-01,2.89,actual,3.0,2001,29.03,0.153,0.15231484671029968
20,2001-09-01,-0.0354,actual,3.0,2001,29.03,0.153,-0.001865725111953152
21,2001-10-01,0.406,actual,4.0,2001,29.03,0.153,0.021397864278332755
22,2001-11-01,0.0874,actual,4.0,2001,29.03,0.153,0.004606338270754393
23,2001-12-01,0.216,actual,4.0,2001,29.03,0.153,0.01138408542886669
24,2002-01-01,0.415,actual,1.0,2002,29.03,0.154,0.022015156734412674
25,2002-02-01,0.103,actual,1.0,2002,29.03,0.154,0.005464002755769892
26,2002-03-01,1.13,actual,1.0,2002,29.03,0.154,0.05994488460213571
27,2002-04-01,0.418,actual,2.0,2002,29.03,0.154,0.02217430244574578
28,2002-05-01,0.204,actual,2.0,2002,29.03,0.154,0.01082190837065105
29,2002-06-01,3.53,actual,2.0,2002,29.03,0.154,0.18726145366861868
30,2002-07-01,1.12,actual,3.0,2002,29.03,0.154,0.05941439889769205
31,2002-08-01,0.263,actual,3.0,2002,29.03,0.154,0.013951774026868757
32,2002-09-01,0.48,actual,3.0,2002,29.03,0.154,0.02546331381329659
33,2002-10-01,0.0242,actual,4.0,2002,29.03,0.154,0.0012837754047537028
34,2002-11-01,1.84,actual,4.0,2002,29.03,0.154,0.09760936961763693
35,2002-12-01,0.81,actual,4.0,2002,29.03,0.154,0.042969342059938
36,2003-01-01,0.0252,actual,1.0,2003,29.03,0.152,0.001319462624870823
37,2003-02-01,0.194,actual,1.0,2003,29.03,0.152,0.010157767826386496
38,2003-03-01,0.41,actual,1.0,2003,29.03,0.152,0.02146744746813641
39,2003-04-01,0.148,actual,2.0,2003,29.03,0.152,0.007749224939717533
40,2003-05-01,0.953,actual,2.0,2003,29.03,0.152,0.049898725456424375
41,2003-06-01,0.0255,actual,2.0,2003,29.03,0.152,0.0013351705132621423
42,2003-07-01,0.0889,actual,3.0,2003,29.03,0.152,0.004654770926627627
43,2003-08-01,2.25,actual,3.0,2003,29.03,0.152,0.11780916293489492
44,2003-09-01,2.44,actual,3.0,2003,29.03,0.152,0.12775749224939717
45,2003-10-01,1.16,actual,4.0,2003,29.03,0.152,0.06073716844643472
46,2003-11-01,0.308,actual,4.0,2003,29.03,0.152,0.016126765415087837
47,2003-12-01,2.83,actual,4.0,2003,29.03,0.152,0.14817774715811227
48,2004-01-01,0.628,actual,1.0,2004,29.03,0.19399999999999998,0.04196761970375473
49,2004-02-01,0.937,actual,1.0,2004,29.03,0.19399999999999998,0.06261729245607991
50,2004-03-01,1.71,actual,1.0,2004,29.03,0.19399999999999998,0.11427488804684807
51,2004-04-01,2.78,actual,2.0,2004,29.03,0.19399999999999998,0.18578022735101615
52,2004-05-01,2.71,actual,2.0,2004,29.03,0.19399999999999998,0.18110230795728555
53,2004-06-01,2.44,actual,2.0,2004,29.03,0.19399999999999998,0.16305890458146743
54,2004-07-01,1.21,actual,3.0,2004,29.03,0.19399999999999998,0.08086117809162933
55,2004-08-01,1.11,actual,3.0,2004,29.03,0.19399999999999998,0.0741784361005856
56,2004-09-01,1.46,actual,3.0,2004,29.03,0.19399999999999998,0.0975680330692387
57,2004-10-01,2.13,actual,4.0,2004,29.03,0.19399999999999998,0.1423424044092318
58,2004-11-01,1.74,actual,4.0,2004,29.03,0.19399999999999998,0.11627971064416119
59,2004-12-01,1.25,actual,4.0,2004,29.03,0.19399999999999998,0.08353427488804682
60,2005-01-01,0.772,actual,1.0,2005,29.03,0.259,0.06887633482604202
61,2005-02-01,2.17,actual,1.0,2005,29.03,0.259,0.1936031691353772
62,2005-03-01,5.02,actual,1.0,2005,29.03,0.259,0.4478746124698587
63,2005-04-01,1.27,actual,2.0,2005,29.03,0.259,0.11330692387185669
64,2005-05-01,1.64,actual,2.0,2005,29.03,0.259,0.14631760248019288
65,2005-06-01,1.22,actual,2.0,2005,29.03,0.259,0.10884602135721666
66,2005-07-01,2.43,actual,3.0,2005,29.03,0.259,0.21679986221150538
67,2005-08-01,1.51,actual,3.0,2005,29.03,0.259,0.13471925594212883
68,2005-09-01,1.41,actual,3.0,2005,29.03,0.259,0.12579745091284877
69,2005-10-01,2.28,actual,4.0,2005,29.03,0.259,0.20341715466758525
70,2005-11-01,2.67,actual,4.0,2005,29.03,0.259,0.23821219428177745
71,2005-12-01,1.96,actual,4.0,2005,29.03,0.259,0.17486737857388907
72,2006-01-01,2.79,actual,1.0,2006,29.03,0.311,0.2988942473303479
73,2006-02-01,2.93,actual,1.0,2006,29.03,0.311,0.3138925249741647
74,2006-03-01,2.92,actual,1.0,2006,29.03,0.311,0.3128212194281777
75,2006-04-01,2.85,actual,2.0,2006,29.03,0.311,0.30532208060626936
76,2006-05-01,3.18,actual,2.0,2006,29.03,0.311,0.34067516362383743
77,2006-06-01,2.52,actual,2.0,2006,29.03,0.311,0.2699689975887013
78,2006-07-01,3.11,actual,3.0,2006,29.03,0.311,0.333176024801929
79,2006-08-01,2.9,actual,3.0,2006,29.03,0.311,0.31067860833620387
80,2006-09-01,2.52,actual,3.0,2006,29.03,0.311,0.2699689975887013
81,2006-10-01,1.84,actual,4.0,2006,29.03,0.311,0.19712022046159144
82,2006-11-01,1.83,actual,4.0,2006,29.03,0.311,0.19604891491560456
83,2006-12-01,5.78,actual,4.0,2006,29.03,0.311,0.6192146055804341
84,2007-01-01,2.33,actual,1.0,2007,29.03,0.259,0.2078780571822253
85,2007-02-01,1.97,actual,1.0,2007,29.03,0.259,0.17575955907681706
86,2007-03-01,2.7,actual,1.0,2007,29.03,0.259,0.2408887357905615
87,2007-04-01,13.35,actual,2.0,2007,29.03,0.259,1.1910609714088873
88,2007-05-01,4.59,actual,2.0,2007,29.03,0.259,0.40951085084395444
89,2007-06-01,4.88,actual,2.0,2007,29.03,0.259,0.43538408542886664
90,2007-07-01,5.48,actual,3.0,2007,29.03,0.259,0.48891491560454703
91,2007-08-01,4.26,actual,3.0,2007,29.03,0.259,0.38006889424733037
92,2007-09-01,2.97,actual,3.0,2007,29.03,0.259,0.2649776093696176
93,2007-10-01,2.74,actual,4.0,2007,29.03,0.259,0.24445745780227351
94,2007-11-01,1.17,actual,4.0,2007,29.03,0.259,0.10438511884257663
95,2007-12-01,2.64,actual,4.0,2007,29.03,0.259,0.23553565277299346
96,2008-01-01,2.93,actual,1.0,2008,29.03,0.368,0.3714226662073717
97,2008-02-01,1.7,actual,1.0,2008,29.03,0.368,0.21550120564932826
98,2008-03-01,0.957,actual,1.0,2008,29.03,0.368,0.12131450223906304
99,2008-04-01,9.42,actual,2.0,2008,29.03,0.368,1.1941302101274542
100,2008-05-01,3.85,actual,2.0,2008,29.03,0.368,0.48804684808818466
101,2008-06-01,4.36,actual,2.0,2008,29.03,0.368,0.5526972097829831
102,2008-07-01,2.64,actual,3.0,2008,29.03,0.368,0.33466069583189806
103,2008-08-01,1.91,actual,3.0,2008,29.03,0.368,0.2421219428177747
104,2008-09-01,1.94,actual,3.0,2008,29.03,0.368,0.24592490527040992
105,2008-10-01,3.58,actual,4.0,2008,29.03,0.368,0.4538201860144678
106,2008-11-01,1.84,actual,4.0,2008,29.03,0.368,0.23324836376162592
107,2008-12-01,6.39,actual,4.0,2008,29.03,0.368,0.8100310024112987
108,2009-01-01,3.98,actual,1.0,2009,29.03,0.314,0.430492593868412
109,2009-02-01,5.22,actual,1.0,2009,29.03,0.314,0.5646159145711332
110,2009-03-01,1.39,actual,1.0,2009,29.03,0.314,0.15034791594901825
111,2009-04-01,1.81,actual,2.0,2009,29.03,0.314,0.1957767826386497
112,2009-05-01,1.09,actual,2.0,2009,29.03,0.314,0.1178987254564244
113,2009-06-01,1.1,actual,2.0,2009,29.03,0.314,0.11898036513951085
114,2009-07-01,2.06,actual,3.0,2009,29.03,0.314,0.2228177747158112
115,2009-08-01,3.96,actual,3.0,2009,29.03,0.314,0.4283293145022391
116,2009-09-01,5.3,actual,3.0,2009,29.03,0.314,0.5732690320358249
117,2009-10-01,4.44,actual,4.0,2009,29.03,0.314,0.4802480192903893
118,2009-11-01,2.21,actual,4.0,2009,29.03,0.314,0.23904236996210815
