,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
60,2002-07-01,67.11,actual,3.0,2002,104.0,0.032,0.2064923076923077
61,2002-08-01,66.13,actual,3.0,2002,104.0,0.032,0.20347692307692306
62,2002-09-01,60.59,actual,3.0,2002,104.0,0.032,0.18643076923076926
63,2002-10-01,61.41,actual,4.0,2002,104.0,0.032,0.18895384615384617
64,2002-11-01,57.04,actual,4.0,2002,104.0,0.032,0.1755076923076923
65,2002-12-01,58.31,actual,4.0,2002,104.0,0.032,0.1794153846153846
66,2003-01-01,59.02,actual,1.0,2003,104.0,0.0409,0.23210750000000002
67,2003-02-01,59.1,actual,1.0,2003,104.0,0.0409,0.2324221153846154
68,2003-03-01,59.49,actual,1.0,2003,104.0,0.0409,0.23395586538461538
69,2003-04-01,61.23,actual,2.0,2003,104.0,0.0409,0.24079874999999998
70,2003-05-01,65.5,actual,2.0,2003,104.0,0.0409,0.25759134615384616
71,2003-06-01,66.35,actual,2.0,2003,104.0,0.0409,0.2609341346153846
72,2003-07-01,72.44,actual,3.0,2003,104.0,0.0409,0.28488423076923075
73,2003-08-01,71.06,actual,3.0,2003,104.0,0.0409,0.2794571153846154
74,2003-09-01,68.68,actual,3.0,2003,104.0,0.0409,0.27009730769230766
75,2003-10-01,67.37,actual,4.0,2003,104.0,0.0409,0.2649454807692308
76,2003-11-01,63.53,actual,4.0,2003,104.0,0.0409,0.24984394230769233
77,2003-12-01,62.48,actual,4.0,2003,104.0,0.0409,0.24571461538461536
78,2004-01-01,69.88,actual,1.0,2004,104.0,0.032799999999999996,0.22039076923076917
79,2004-02-01,61.78,actual,1.0,2004,104.0,0.032799999999999996,0.19484461538461537
80,2004-03-01,63.07,actual,1.0,2004,104.0,0.032799999999999996,0.19891307692307686
81,2004-04-01,63.56,actual,2.0,2004,104.0,0.032799999999999996,0.20045846153846153
82,2004-05-01,69.02,actual,2.0,2004,104.0,0.032799999999999996,0.21767846153846152
83,2004-06-01,68.59,actual,2.0,2004,104.0,0.032799999999999996,0.21632230769230767
84,2004-07-01,73.02,actual,3.0,2004,104.0,0.032799999999999996,0.23029384615384613
85,2004-08-01,73.46,actual,3.0,2004,104.0,0.032799999999999996,0.2316815384615384
86,2004-09-01,67.37,actual,3.0,2004,104.0,0.032799999999999996,0.21247461538461537
87,2004-10-01,67.39,actual,4.0,2004,104.0,0.032799999999999996,0.2125376923076923
88,2004-11-01,64.46,actual,4.0,2004,104.0,0.032799999999999996,0.20329692307692304
89,2004-12-01,65.85,actual,4.0,2004,104.0,0.032799999999999996,0.20768076923076917
90,2005-01-01,64.27,actual,1.0,2005,104.0,0.032100000000000004,0.19837182692307695
91,2005-02-01,66.93,actual,1.0,2005,104.0,0.032100000000000004,0.2065820192307693
92,2005-03-01,66.36,actual,1.0,2005,104.0,0.032100000000000004,0.20482269230769234
93,2005-04-01,68.74,actual,2.0,2005,104.0,0.032100000000000004,0.21216865384615385
94,2005-05-01,84.26,actual,2.0,2005,104.0,0.032100000000000004,0.2600717307692308
95,2005-06-01,93.89,actual,2.0,2005,104.0,0.032100000000000004,0.28979509615384613
96,2005-07-01,101.9,actual,3.0,2005,104.0,0.032100000000000004,0.3145182692307693
97,2005-08-01,80.49,actual,3.0,2005,104.0,0.032100000000000004,0.24843548076923075
98,2005-09-01,77.98,actual,3.0,2005,104.0,0.032100000000000004,0.2406882692307693
99,2005-10-01,79.21,actual,4.0,2005,104.0,0.032100000000000004,0.24448471153846155
100,2005-11-01,77.51,actual,4.0,2005,104.0,0.032100000000000004,0.2392375961538462
101,2005-12-01,74.87,actual,4.0,2005,104.0,0.032100000000000004,0.23108913461538466
102,2006-01-01,79.57,actual,1.0,2006,104.0,0.0305,0.23335432692307695
103,2006-02-01,69.06,actual,1.0,2006,104.0,0.0305,0.20253173076923076
104,2006-03-01,77.72,actual,1.0,2006,104.0,0.0305,0.22792884615384615
105,2006-04-01,81.83,actual,2.0,2006,104.0,0.0305,0.2399822115384615
106,2006-05-01,85.32,actual,2.0,2006,104.0,0.0305,0.25021730769230766
107,2006-06-01,80.89,actual,2.0,2006,104.0,0.0305,0.23722548076923075
108,2006-07-01,96.58,actual,3.0,2006,104.0,0.0305,0.28323942307692307
109,2006-08-01,92.42,actual,3.0,2006,104.0,0.0305,0.2710394230769231
110,2006-09-01,86.95,actual,3.0,2006,104.0,0.0305,0.2549975961538462
111,2006-10-01,86.38,actual,4.0,2006,104.0,0.0305,0.2533259615384615
112,2006-11-01,80.98,actual,4.0,2006,104.0,0.0305,0.23748942307692308
113,2006-12-01,81.87,actual,4.0,2006,104.0,0.0305,0.24009951923076922
114,2007-01-01,77.76,actual,1.0,2007,104.0,0.0268,0.20038153846153847
115,2007-02-01,85.73,actual,1.0,2007,104.0,0.0268,0.22091961538461544
116,2007-03-01,82.73,actual,1.0,2007,104.0,0.0268,0.21318884615384617
117,2007-04-01,80.88,actual,2.0,2007,104.0,0.0268,0.20842153846153844
118,2007-05-01,94.48,actual,2.0,2007,104.0,0.0268,0.2434676923076923
119,2007-06-01,91.93,actual,2.0,2007,104.0,0.0268,0.2368965384615385
120,2007-07-01,92.96,actual,3.0,2007,104.0,0.0268,0.23955076923076918
121,2007-08-01,85.61,actual,3.0,2007,104.0,0.0268,0.22061038461538465
122,2007-09-01,82.53,actual,3.0,2007,104.0,0.0268,0.21267346153846156
123,2007-10-01,84.72,actual,4.0,2007,104.0,0.0268,0.21831692307692308
124,2007-11-01,79.98,actual,4.0,2007,104.0,0.0268,0.20610230769230772
125,2007-12-01,84.03,actual,4.0,2007,104.0,0.0268,0.21653884615384614
126,2008-01-01,82.87,actual,1.0,2008,104.0,0.024700000000000003,0.19681625000000003
127,2008-02-01,82.41,actual,1.0,2008,104.0,0.024700000000000003,0.19572375
128,2008-03-01,79.56,actual,1.0,2008,104.0,0.024700000000000003,0.18895500000000004
129,2008-04-01,79.37,actual,2.0,2008,104.0,0.024700000000000003,0.18850375000000003
130,2008-05-01,84.52,actual,2.0,2008,104.0,0.024700000000000003,0.200735
131,2008-06-01,86.2,actual,2.0,2008,104.0,0.024700000000000003,0.20472500000000005
132,2008-07-01,94.01,actual,3.0,2008,104.0,0.024700000000000003,0.22327375000000005
133,2008-08-01,92.79,actual,3.0,2008,104.0,0.024700000000000003,0.22037625000000005
134,2008-09-01,85.21,actual,3.0,2008,104.0,0.024700000000000003,0.20237375000000002
135,2008-10-01,89.05,actual,4.0,2008,104.0,0.024700000000000003,0.21149375
136,2008-11-01,84.08,actual,4.0,2008,104.0,0.024700000000000003,0.19969
137,2008-12-01,81.85,actual,4.0,2008,104.0,0.024700000000000003,0.19439375000000003
138,2009-01-01,86.79,actual,1.0,2009,104.0,0.029700000000000004,0.2478522115384616
139,2009-02-01,74.8,actual,1.0,2009,104.0,0.029700000000000004,0.2136115384615385
140,2009-03-01,79.83,actual,1.0,2009,104.0,0.029700000000000004,0.22797605769230772
141,2009-04-01,81.74,actual,2.0,2009,104.0,0.029700000000000004,0.23343057692307695
142,2009-05-01,90.85,actual,2.0,2009,104.0,0.029700000000000004,0.2594466346153846
143,2009-06-01,85.21,actual,2.0,2009,104.0,0.029700000000000004,0.2433400961538462
144,2009-07-01,87.96,actual,3.0,2009,104.0,0.029700000000000004,0.25119346153846156
145,2009-08-01,88.13,actual,3.0,2009,104.0,0.029700000000000004,0.2516789423076923
146,2009-09-01,83.23,actual,3.0,2009,104.0,0.029700000000000004,0.23768567307692312
147,2009-10-01,86.03,actual,4.0,2009,104.0,0.029700000000000004,0.245681826923077
148,2009-11-01,84.4,actual,4.0,2009,104.0,0.029700000000000004,0.24102692307692314
149,2009-12-01,88.6,actual,4.0,2009,104.0,0.029700000000000004,0.25302115384615387
150,2010-01-01,87.62,actual,1.0,2010,104.0,0.0375,0.31593750000000004
151,2010-02-01,88.62,actual,1.0,2010,104.0,0.0375,0.31954326923076926
152,2010-03-01,92.67,actual,1.0,2010,104.0,0.0375,0.3341466346153846
153,2010-04-01,88.95,actual,2.0,2010,104.0,0.0375,0.32073317307692306
154,2010-05-01,96.86,actual,2.0,2010,104.0,0.0375,0.3492548076923077
155,2010-06-01,94.95,actual,2.0,2010,104.0,0.0375,0.3423677884615384
156,2010-07-01,102.9,actual,3.0,2010,104.0,0.0375,0.3710336538461539
157,2010-08-01,101.9,actual,3.0,2010,104.0,0.0375,0.36742788461538456
158,2010-09-01,100.4,actual,3.0,2010,104.0,0.0375,0.36201923076923076
159,2010-10-01,101.1,actual,4.0,2010,104.0,0.0375,0.36454326923076924
160,2010-11-01,93.41,actual,4.0,2010,104.0,0.0375,0.3368149038461538
161,2010-12-01,97.31,actual,4.0,2010,104.0,0.0375,0.3508774038461538
162,2011-01-01,93.37,actual,1.0,2011,104.0,0.0378,0.33936403846153845
163,2011-02-01,95.41,actual,1.0,2011,104.0,0.0378,0.3467786538461538
164,2011-03-01,94.06,actual,1.0,2011,104.0,0.0378,0.34187192307692305
165,2011-04-01,95.35,actual,2.0,2011,104.0,0.0378,0.34656057692307685
166,2011-05-01,102.4,actual,2.0,2011,104.0,0.0378,0.3721846153846154
167,2011-06-01,103.9,actual,2.0,2011,104.0,0.0378,0.3776365384615385
168,2011-07-01,108.1,actual,3.0,2011,104.0,0.0378,0.39290192307692307
169,2011-08-01,106.6,actual,3.0,2011,104.0,0.0378,0.38744999999999996
170,2011-09-01,108.1,actual,3.0,2011,104.0,0.0378,0.39290192307692307
171,2011-10-01,109.4,actual,4.0,2011,104.0,0.0378,0.3976269230769231
172,2011-11-01,103.8,actual,4.0,2011,104.0,0.0378,0.37727307692307693
173,2011-12-01,106.6,actual,4.0,2011,104.0,0.0378,0.38744999999999996
174,2012-01-01,116.8,actual,1.0,2012,104.0,0.0351,0.39420000000000005
175,2012-02-01,99.69,actual,1.0,2012,104.0,0.0351,0.33645375
176,2012-03-01,106.0,actual,1.0,2012,104.0,0.0351,0.35775
177,2012-04-01,105.3,actual,2.0,2012,104.0,0.0351,0.3553875
178,2012-05-01,114.5,actual,2.0,2012,104.0,0.0351,0.38643750000000004
179,2012-06-01,114.5,actual,2.0,2012,104.0,0.0351,0.38643750000000004
180,2012-07-01,123.1,actual,3.0,2012,104.0,0.0351,0.4154625
181,2012-08-01,122.4,actual,3.0,2012,104.0,0.0351,0.4131
182,2012-09-01,112.4,actual,3.0,2012,104.0,0.0351,0.37935
183,2012-10-01,111.0,actual,4.0,2012,104.0,0.0351,0.37462500000000004
184,2012-11-01,108.4,actual,4.0,2012,104.0,0.0351,0.36585
185,2012-12-01,111.6,actual,4.0,2012,104.0,0.0351,0.37665
186,2013-01-01,164.7,actual,1.0,2013,104.0,0.0461,0.7300644230769231
187,2013-02-01,161.4,actual,1.0,2013,104.0,0.0461,0.7154365384615385
188,2013-03-01,157.7,actual,1.0,2013,104.0,0.0461,0.6990355769230769
189,2013-04-01,162.1,actual,2.0,2013,104.0,0.0461,0.7185394230769231
190,2013-05-01,166.8,actual,2.0,2013,104.0,0.0461,0.7393730769230769
191,2013-06-01,166.6,actual,2.0,2013,104.0,0.0461,0.7384865384615384
192,2013-07-01,177.2,actual,3.0,2013,104.0,0.0461,0.7854730769230769
193,2013-08-01,173.9,actual,3.0,2013,104.0,0.0461,0.7708451923076922
194,2013-09-01,172.6,actual,3.0,2013,104.0,0.0461,0.7650826923076923
195,2013-10-01,168.7,actual,4.0,2013,104.0,0.0461,0.7477951923076922
196,2013-11-01,163.5,actual,4.0,2013,104.0,0.0461,0.7247451923076922
197,2013-12-01,170.6,actual,4.0,2013,104.0,0.0461,0.7562173076923075
198,2014-01-01,171.2,actual,1.0,2014,104.0,0.051100000000000007,0.8411846153846153
199,2014-02-01,148.4,actual,1.0,2014,104.0,0.051100000000000007,0.7291576923076925
200,2014-03-01,161.5,actual,1.0,2014,104.0,0.051100000000000007,0.7935240384615385
201,2014-04-01,160.7,actual,2.0,2014,104.0,0.051100000000000007,0.7895932692307693
202,2014-05-01,170.7,actual,2.0,2014,104.0,0.051100000000000007,0.8387278846153846
203,2014-06-01,167.9,actual,2.0,2014,104.0,0.051100000000000007,0.8249701923076924
204,2014-07-01,180.0,actual,3.0,2014,104.0,0.051100000000000007,0.884423076923077
205,2014-08-01,176.3,actual,3.0,2014,104.0,0.051100000000000007,0.8662432692307693
206,2014-09-01,170.5,actual,3.0,2014,104.0,0.051100000000000007,0.8377451923076923
207,2014-10-01,170.5,actual,4.0,2014,104.0,0.051100000000000007,0.8377451923076923
208,2014-11-01,160.1,actual,4.0,2014,104.0,0.051100000000000007,0.7866451923076924
209,2014-12-01,166.6,actual,4.0,2014,104.0,0.051100000000000007,0.8185826923076923
210,2015-01-01,160.4,actual,1.0,2015,104.0,0.046,0.7094615384615386
211,2015-02-01,160.4,actual,1.0,2015,104.0,0.046,0.7094615384615386
212,2015-03-01,161.7,actual,1.0,2015,104.0,0.046,0.7152115384615385
213,2015-04-01,162.7,actual,2.0,2015,104.0,0.046,0.7196346153846154
214,2015-05-01,174.0,actual,2.0,2015,104.0,0.046,0.7696153846153846
215,2015-06-01,177.2,actual,2.0,2015,104.0,0.046,0.7837692307692307
216,2015-07-01,177.3,actual,3.0,2015,104.0,0.046,0.7842115384615387
217,2015-08-01,181.2,actual,3.0,2015,104.0,0.046,0.8014615384615384
218,2015-09-01,175.8,actual,3.0,2015,104.0,0.046,0.777576923076923
219,2015-10-01,178.1,actual,4.0,2015,104.0,0.046,0.7877499999999998
220,2015-11-01,167.5,actual,4.0,2015,104.0,0.046,0.7408653846153846
221,2015-12-01,178.7,actual,4.0,2015,104.0,0.046,0.7904038461538463
222,2016-01-01,173.8,actual,1.0,2016,104.0,0.0517,0.8639865384615386
223,2016-02-01,168.3,actual,1.0,2016,104.0,0.0517,0.8366451923076924
224,2016-03-01,173.0,actual,1.0,2016,104.0,0.0517,0.8600096153846154
225,2016-04-01,174.4,actual,2.0,2016,104.0,0.0517,0.8669692307692309
226,2016-05-01,185.2,actual,2.0,2016,104.0,0.0517,0.9206576923076923
227,2016-06-01,182.7,actual,2.0,2016,104.0,0.0517,0.9082298076923077
228,2016-07-01,189.7,actual,3.0,2016,104.0,0.0517,0.9430278846153846
229,2016-08-01,186.3,actual,3.0,2016,104.0,0.0517,0.9261259615384618
230,2016-09-01,181.0,actual,3.0,2016,104.0,0.0517,0.8997788461538463
231,2016-10-01,185.8,actual,4.0,2016,104.0,0.0517,0.9236403846153849
232,2016-11-01,173.1,actual,4.0,2016,104.0,0.0517,0.8605067307692307
233,2016-12-01,180.1,actual,4.0,2016,104.0,0.0517,0.8953048076923077
234,2017-01-01,190.4,actual,1.0,2017,104.0,0.146,2.6729230769230767
235,2017-02-01,161.5,actual,1.0,2017,104.0,0.146,2.267211538461538
236,2017-03-01,178.2,actual,1.0,2017,104.0,0.146,2.501653846153846
237,2017-04-01,178.1,actual,2.0,2017,104.0,0.146,2.50025
238,2017-05-01,189.1,actual,2.0,2017,104.0,0.146,2.654673076923077
239,2017-06-01,184.6,actual,2.0,2017,104.0,0.146,2.5915
240,2017-07-01,188.4,actual,3.0,2017,104.0,0.146,2.644846153846154
241,2017-08-01,195.9,actual,3.0,2017,104.0,0.146,2.7501346153846153
242,2017-09-01,188.5,actual,3.0,2017,104.0,0.146,2.64625
243,2017-10-01,187.6,actual,4.0,2017,104.0,0.146,2.6336153846153842
244,2017-11-01,176.5,actual,4.0,2017,104.0,0.146,2.477788461538461
245,2017-12-01,192.5,actual,4.0,2017,104.0,0.146,2.702403846153846
246,2018-01-01,195.5,actual,1.0,2018,104.0,0.048,0.9023076923076924
247,2018-02-01,192.2,actual,1.0,2018,104.0,0.048,0.8870769230769231
248,2018-03-01,201.8,actual,1.0,2018,104.0,0.048,0.9313846153846155
249,2018-04-01,197.1,actual,2.0,2018,104.0,0.048,0.9096923076923078
250,2018-05-01,210.6,actual,2.0,2018,104.0,0.048,0.9720000000000001
251,2018-06-01,204.7,actual,2.0,2018,104.0,0.048,0.9447692307692307
252,2018-07-01,210.8,actual,3.0,2018,104.0,0.048,0.972923076923077
253,2018-08-01,211.6,actual,3.0,2018,104.0,0.048,0.9766153846153847
254,2018-09-01,207.7,actual,3.0,2018,104.0,0.048,0.9586153846153845
255,2018-10-01,203.8,actual,4.0,2018,104.0,0.048,0.9406153846153847
256,2018-11-01,199.4,actual,4.0,2018,104.0,0.048,0.9203076923076924
257,2018-12-01,214.0,actual,4.0,2018,104.0,0.048,0.9876923076923078
258,2019-01-01,209.2,actual,1.0,2019,104.0,0.04730000000000001,0.9514576923076924
259,2019-02-01,194.5,actual,1.0,2019,104.0,0.04730000000000001,0.8846009615384618
260,2019-03-01,207.1,actual,1.0,2019,104.0,0.04730000000000001,0.9419067307692309
261,2019-04-01,206.9,actual,2.0,2019,104.0,0.04730000000000001,0.9409971153846155
262,2019-05-01,216.9,actual,2.0,2019,104.0,0.04730000000000001,0.9864778846153849
263,2019-06-01,215.7,actual,2.0,2019,104.0,0.04730000000000001,0.9810201923076924
264,2019-07-01,223.9,actual,3.0,2019,104.0,0.04730000000000001,1.0183144230769232
265,2019-08-01,221.6,actual,3.0,2019,104.0,0.04730000000000001,1.0078538461538462
266,2019-09-01,215.4,actual,3.0,2019,104.0,0.04730000000000001,0.9796557692307695
267,2019-10-01,217.7,actual,4.0,2019,104.0,0.04730000000000001,0.9901163461538464
268,2019-11-01,207.7,actual,4.0,2019,104.0,0.04730000000000001,0.944635576923077
269,2019-12-01,222.4,actual,4.0,2019,104.0,0.04730000000000001,1.011492307692308
270,2020-01-01,227.0,actual,1.0,2020,104.0,0.0405,0.8839903846153846
271,2020-02-01,198.0,actual,1.0,2020,104.0,0.0405,0.7710576923076923
272,2020-03-01,205.5,actual,1.0,2020,104.0,0.0405,0.8002644230769231
273,2020-04-01,189.4,actual,2.0,2020,104.0,0.0412999999999999,0.7521365384615366
274,2020-05-01,208.7,actual,2.0,2020,104.0,0.0412999999999999,0.8287798076923057
275,2020-06-01,216.8,actual,2.0,2020,104.0,0.0412999999999999,0.8609461538461517
276,2020-07-01,230.6,actual,3.0,2020,104.0,0.0424,0.9401384615384616
277,2020-08-01,226.4,actual,3.0,2020,104.0,0.0424,0.9230153846153846
278,2020-09-01,221.1,actual,3.0,2020,104.0,0.0424,0.9014076923076921
279,2020-10-01,216.7,actual,4.0,2020,104.0,0.0344,0.716776923076923
280,2020-11-01,216.9,actual,4.0,2020,104.0,0.0344,0.7174384615384616
281,2020-12-01,227.5,actual,4.0,2020,104.0,0.0344,0.7525
282,2021-01-01,221.9,actual,1.0,2021,104.0,0.0417,0.889733653846154
283,2021-02-01,207.2,actual,1.0,2021,104.0,0.0417,0.8307923076923076
284,2021-03-01,221.4,actual,1.0,2021,104.0,0.0417,0.8877288461538463
285,2021-04-01,211.9,actual,2.0,2021,104.0,0.0412999999999999,0.8414874999999978
286,2021-05-01,220.8,actual,2.0,2021,104.0,0.0412999999999999,0.8768307692307673
287,2021-06-01,203.2,actual,2.0,2021,104.0,0.0412999999999999,0.8069384615384595
288,2021-07-01,235.1704535469181,forecast,3.0,2021,104.0,0.0424,0.9587718490758969
289,2021-08-01,233.81990454302328,forecast,3.0,2021,104.0,0.0424,0.9532657646754026
290,2021-09-01,227.88260832018636,forecast,3.0,2021,104.0,0.0424,0.9290598646899905
291,2021-10-01,226.4845889155896,forecast,4.0,2021,104.0,0.0344,0.7491413325669503
292,2021-11-01,219.11042944329736,forecast,4.0,2021,104.0,0.0344,0.7247498820047528
293,2021-12-01,227.51008893915204,forecast,4.0,2021,104.0,0.0344,0.7525333711064259
294,2022-01-01,235.6820452354898,forecast,1.0,2022,104.0,0.0417,0.9449943544538388
295,2022-02-01,221.34308113408008,forecast,1.0,2022,104.0,0.0417,0.8875006233933789
296,2022-03-01,228.6770141373164,forecast,1.0,2022,104.0,0.0417,0.9169068739928937
297,2022-04-01,226.5537742356921,forecast,2.0,2022,104.0,0.0412999999999999,0.8996798919167366
298,2022-05-01,236.3777500398765,forecast,2.0,2022,104.0,0.0412999999999999,0.9386924112160457
299,2022-06-01,233.22790109271855,forecast,2.0,2022,104.0,0.0412999999999999,0.9261838764547359
300,2022-07-01,241.5921780769449,forecast,3.0,2022,104.0,0.0424,0.984952726006006
301,2022-08-01,241.08459514301632,forecast,3.0,2022,104.0,0.0424,0.9828833494292202
302,2022-09-01,236.37667237852872,forecast,3.0,2022,104.0,0.0424,0.9636895104663095
303,2022-10-01,236.25032713754896,forecast,4.0,2022,104.0,0.0344,0.7814433897626618
304,2022-11-01,228.49681169996808,forecast,4.0,2022,104.0,0.0344,0.7557971463922021
305,2022-12-01,238.27916268103752,forecast,4.0,2022,104.0,0.0344,0.7881541534834319
306,2023-01-01,241.49519375977223,forecast,1.0,2023,104.0,0.0417,0.9683028442098561
307,2023-02-01,227.1578443937537,forecast,1.0,2023,104.0,0.0417,0.9108155876172624
308,2023-03-01,238.2904341334385,forecast,1.0,2023,104.0,0.0417,0.9554529907081142
309,2023-04-01,237.0712551126401,forecast,2.0,2023,104.0,0.0412999999999999,0.9414464265530781
310,2023-05-01,245.71194048150372,forecast,2.0,2023,104.0,0.0412999999999999,0.9757599174890461
311,2023-06-01,241.80639617213745,forecast,2.0,2023,104.0,0.0412999999999999,0.960250400183582
312,2023-07-01,247.989784825807,forecast,3.0,2023,104.0,0.0424,1.0110352765975208
313,2023-08-01,248.38704633870597,forecast,3.0,2023,104.0,0.0424,1.0126548812270322
314,2023-09-01,244.9269787623301,forecast,3.0,2023,104.0,0.0424,0.9985484518771919
315,2023-10-01,246.0426765113256,forecast,4.0,2023,104.0,0.0344,0.8138334684605385
316,2023-11-01,237.88676284599836,forecast,4.0,2023,104.0,0.0344,0.786856215567533
317,2023-12-01,248.9717095658753,forecast,4.0,2023,104.0,0.0344,0.8235218085640492
318,2024-01-01,247.2291412970852,forecast,1.0,2024,104.0,0.0417,0.9912937684700436
319,2024-02-01,233.01625059821112,forecast,1.0,2024,104.0,0.0417,0.9343055432639812
320,2024-03-01,243.64698671143867,forecast,1.0,2024,104.0,0.0417,0.9769307063333648
321,2024-04-01,239.53775155689436,forecast,2.0,2024,104.0,0.0412999999999999,0.9512412633942031
322,2024-05-01,251.5442013461549,forecast,2.0,2024,104.0,0.0412999999999999,0.998920722653478
323,2024-06-01,249.86242239831992,forecast,2.0,2024,104.0,0.0412999999999999,0.9922421197164027
324,2024-07-01,262.69367856597125,forecast,3.0,2024,104.0,0.0424,1.0709819203074213
325,2024-08-01,260.56273846270915,forecast,3.0,2024,104.0,0.0424,1.0622942414248913
326,2024-09-01,253.4165967685192,forecast,3.0,2024,104.0,0.0424,1.0331599714408861
327,2024-10-01,250.7193591255557,forecast,4.0,2024,104.0,0.0344,0.8293024955691458
328,2024-11-01,243.7017991025456,forecast,4.0,2024,104.0,0.0344,0.8060905662622663
329,2024-12-01,250.63863911637864,forecast,4.0,2024,104.0,0.0344,0.829035498615714
330,2025-01-01,263.7582389155853,forecast,1.0,2025,104.0,0.0417,1.0575690925749912
