,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1997-07-01,29.63361674518246,29.635772192569373,49.13032508421938,29.63361674518246,29.63361674518246,9.638436792297561,9.638436792297561,9.638436792297561,9.638436792297561,9.638436792297561,9.638436792297561,0.0,0.0,0.0,39.27205353748002
1,1997-08-01,30.117680469572186,26.84742332955903,46.3177505944953,30.117680469572186,30.117680469572186,6.844217781259197,6.844217781259197,6.844217781259197,6.844217781259197,6.844217781259197,6.844217781259197,0.0,0.0,0.0,36.96189825083138
2,1997-09-01,30.60174419396191,22.506051802060075,40.491091162420126,30.60174419396191,30.60174419396191,1.1012579736495758,1.1012579736495758,1.1012579736495758,1.1012579736495758,1.1012579736495758,1.1012579736495758,0.0,0.0,0.0,31.703002167611487
3,1997-10-01,31.070192959500353,22.480386826251678,40.905282729632326,31.070192959500353,31.070192959500353,0.7825331923855245,0.7825331923855245,0.7825331923855245,0.7825331923855245,0.7825331923855245,0.7825331923855245,0.0,0.0,0.0,31.85272615188588
4,1997-11-01,31.554256683890078,17.07415010396405,35.83304769699983,31.554256683890078,31.554256683890078,-5.042178350936292,-5.042178350936292,-5.042178350936292,-5.042178350936292,-5.042178350936292,-5.042178350936292,0.0,0.0,0.0,26.512078332953784
5,1997-12-01,32.02270544942853,21.302702653864507,40.065600529951425,32.02270544942853,32.02270544942853,-1.383803034068557,-1.383803034068557,-1.383803034068557,-1.383803034068557,-1.383803034068557,-1.383803034068557,0.0,0.0,0.0,30.638902415359972
6,1998-01-01,32.50676917381825,25.601615236022578,43.87367325238896,32.50676917381825,32.50676917381825,2.3108763104163392,2.3108763104163392,2.3108763104163392,2.3108763104163392,2.3108763104163392,2.3108763104163392,0.0,0.0,0.0,34.81764548423459
7,1998-02-01,32.99083289820798,18.572536947469768,36.81319429529394,32.99083289820798,32.99083289820798,-5.527897636157892,-5.527897636157892,-5.527897636157892,-5.527897636157892,-5.527897636157892,-5.527897636157892,0.0,0.0,0.0,27.462935262050085
8,1998-03-01,33.428051746043856,22.598754549003424,40.584154824006966,33.428051746043856,33.428051746043856,-2.151696516797934,-2.151696516797934,-2.151696516797934,-2.151696516797934,-2.151696516797934,-2.151696516797934,0.0,0.0,0.0,31.276355229245922
9,1998-04-01,33.91211547043358,21.198853162878972,40.20780099130207,33.91211547043358,33.91211547043358,-3.088492322705489,-3.088492322705489,-3.088492322705489,-3.088492322705489,-3.088492322705489,-3.088492322705489,0.0,0.0,0.0,30.82362314772809
10,1998-05-01,34.38056422387456,29.364483022183418,49.15005696219909,34.38056422387456,34.38056422387456,4.197300023891068,4.197300023891068,4.197300023891068,4.197300023891068,4.197300023891068,4.197300023891068,0.0,0.0,0.0,38.577864247765625
11,1998-06-01,34.86462793576357,27.864636231404187,46.25386450204974,34.86462793576357,34.86462793576357,2.6748676298641945,2.6748676298641945,2.6748676298641945,2.6748676298641945,2.6748676298641945,2.6748676298641945,0.0,0.0,0.0,37.53949556562777
12,1998-07-01,35.33307668920455,34.745203199077174,52.78733372289949,35.33307668920455,35.33307668920455,8.462059950616139,8.462059950616139,8.462059950616139,8.462059950616139,8.462059950616139,8.462059950616139,0.0,0.0,0.0,43.79513663982069
13,1998-08-01,35.81714040109357,32.34108099581417,51.14470474894594,35.81714040109357,35.81714040109357,6.064890031296875,6.064890031296875,6.064890031296875,6.064890031296875,6.064890031296875,6.064890031296875,0.0,0.0,0.0,41.882030432390444
14,1998-09-01,36.30120411298258,28.056304928701326,47.51186993427096,36.30120411298258,36.30120411298258,1.48527759810546,1.48527759810546,1.48527759810546,1.48527759810546,1.48527759810546,1.48527759810546,0.0,0.0,0.0,37.786481711088044
15,1998-10-01,36.76965286642356,29.143180367129613,47.888534794800556,36.76965286642356,36.76965286642356,1.5048934127090385,1.5048934127090385,1.5048934127090385,1.5048934127090385,1.5048934127090385,1.5048934127090385,0.0,0.0,0.0,38.2745462791326
