,Year,EPS,max_stock_price,avg_stock_price,min_stock_price
0,2010,0.11753698979591821,1.7513011479591813,1.0131688520408149,0.5724051403061218
1,2011,0.05525461613216669,0.8232937803692837,0.4762947910592768,0.26908998056365174
2,2012,0.12688768707482942,1.8906265374149585,1.0937718625850295,0.6179430360544192
3,2013,1.1334207968901844,16.88796987366375,9.770087269193388,5.519759280855198
4,2014,-1.121953352769679,-16.71710495626822,-9.671237900874631,-5.463912827988337
5,2015,0.6986315597667636,10.409610240524778,6.022204045189501,3.4023356960641387
6,2016,0.6016812439261413,8.965050534499506,5.186492322643337,2.930187657920308
7,2017,0.9765543002915448,14.550659074344017,8.417898068513114,4.755819442419823
8,2018,2.4392218172983475,36.34440507774538,21.026092065111754,11.879010250242953
9,2019,0.18446975218658826,2.7485993075801654,1.5901292638483906,0.8983676931486848
10,2020,1.869314018464528,27.85277887512147,16.11348683916423,9.103559269922252
11,2021,2.115842174962718,31.526048406944497,18.238559548178625,10.304151392068436
12,2022,2.143367130778436,31.9361702485987,18.475824667310118,10.438197926890984
13,2023,2.1491127537419734,32.0217800307554,18.52535193725581,10.466179110723411
14,2024,2.1474125995510978,31.996447733311356,18.510696608130463,10.457899359813846
15,2025,2.1599261301294654,32.18289933892903,18.61856324171599,10.518840253730497
16,2026,2.165690889958246,32.26879426037787,18.668255471440077,10.546914634096657
17,2027,2.171436512921802,32.354404042534846,18.717782741385932,10.574895817929175
18,2028,2.1697363587309604,32.32907174509131,18.703127412260876,10.566616067019778
19,2029,2.1822498893092397,32.515523350707674,18.810994045845643,10.627556960935998
20,2030,2.1880146491380335,32.6014182721567,18.860686275569847,10.655631341302223
21,2031,2.1937602721015983,32.687028054313814,18.910213545515777,10.683612525134784
22,2032,2.1920601179107115,32.661695756869605,18.89555821639033,10.675332774225165
23,2033,2.204573648489082,32.84814736248732,19.003424849975882,10.736273668141829
24,2034,2.210338408317939,32.934042283937295,19.053117079700634,10.764348048508364
25,2035,2.216084031281368,33.019652066092384,19.10264434964539,10.792329232340263
26,2036,2.2143838770905604,32.99431976864935,19.087989020520627,10.78404948143103
27,2037,2.2268974076688215,33.18077137426544,19.19585565410524,10.84499037534716
28,2038,2.232662167497634,33.26666629571475,19.2455478838296,10.873064755713477
29,2039,2.238407790461222,33.352276077872204,19.29507515377573,10.901045939546151
30,2040,2.2367076362703875,33.32694378042878,19.28041982465074,10.892766188636788
31,2041,1.2417396071984503,18.50192014725691,10.70379541405064,6.0472718870564535
