,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
0,1997-06-01,20.3,actual,2.0,1997,1242.0,0.0,0.0
1,1997-07-01,20.02,actual,3.0,1997,1242.0,0.0,0.0
2,1997-08-01,21.21,actual,3.0,1997,1242.0,0.0,0.0
3,1997-09-01,21.61,actual,3.0,1997,1242.0,0.0,0.0
4,1997-10-01,22.47,actual,4.0,1997,1242.0,0.0,0.0
5,1997-11-01,23.31,actual,4.0,1997,1242.0,0.0,0.0
6,1997-12-01,21.47,actual,4.0,1997,1242.0,0.0,0.0
7,1998-01-01,18.77,actual,1.0,1998,1242.0,0.23500000000000001,0.03551489533011273
8,1998-02-01,16.53,actual,1.0,1998,1242.0,0.23500000000000001,0.03127657004830918
9,1998-03-01,16.7,actual,1.0,1998,1242.0,0.23500000000000001,0.031598228663446054
10,1998-04-01,15.74,actual,2.0,1998,1242.0,0.23500000000000001,0.029781803542673107
11,1998-05-01,12.16,actual,2.0,1998,1242.0,0.23500000000000001,0.02300805152979066
12,1998-06-01,12.09,actual,2.0,1998,1242.0,0.23500000000000001,0.022875603864734303
13,1998-07-01,11.03,actual,3.0,1998,1242.0,0.23500000000000001,0.02086996779388084
14,1998-08-01,14.16,actual,3.0,1998,1242.0,0.23500000000000001,0.026792270531400972
15,1998-09-01,15.69,actual,3.0,1998,1242.0,0.23500000000000001,0.02968719806763285
16,1998-10-01,16.26,actual,4.0,1998,1242.0,0.23500000000000001,0.03076570048309179
17,1998-11-01,17.76,actual,4.0,1998,1242.0,0.23500000000000001,0.03360386473429952
18,1998-12-01,17.57,actual,4.0,1998,1242.0,0.23500000000000001,0.03324436392914654
19,1999-01-01,22.22,actual,1.0,1999,1242.0,0.311,0.05563945249597423
20,1999-02-01,21.02,actual,1.0,1999,1242.0,0.311,0.05263462157809984
21,1999-03-01,21.76,actual,1.0,1999,1242.0,0.311,0.05448760064412238
22,1999-04-01,24.83,actual,2.0,1999,1242.0,0.311,0.062174959742351044
23,1999-05-01,22.61,actual,2.0,1999,1242.0,0.311,0.05661602254428341
24,1999-06-01,23.61,actual,2.0,1999,1242.0,0.311,0.05912004830917874
25,1999-07-01,23.56,actual,3.0,1999,1242.0,0.311,0.05899484702093397
26,1999-08-01,25.19,actual,3.0,1999,1242.0,0.311,0.06307640901771337
27,1999-09-01,22.17,actual,3.0,1999,1242.0,0.311,0.05551425120772947
28,1999-10-01,28.76,actual,4.0,1999,1242.0,0.311,0.07201578099838969
29,1999-11-01,29.55,actual,4.0,1999,1242.0,0.311,0.073993961352657
30,1999-12-01,26.19,actual,4.0,1999,1242.0,0.311,0.0655804347826087
31,2000-01-01,60.86,actual,1.0,2000,1242.0,0.439,0.21511706924315618
32,2000-02-01,63.3,actual,1.0,2000,1242.0,0.439,0.22374154589371978
33,2000-03-01,68.98,actual,1.0,2000,1242.0,0.439,0.2438181964573269
34,2000-04-01,73.71,actual,2.0,2000,1242.0,0.439,0.2605369565217391
35,2000-05-01,82.54,actual,2.0,2000,1242.0,0.439,0.29174766505636074
36,2000-06-01,88.16,actual,2.0,2000,1242.0,0.439,0.3116122383252818
