,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2000-01-01,1.204308648442023,0.8482204515501408,2.294298502951866,1.204308648442023,1.204308648442023,0.3724007744898307,0.3724007744898307,0.3724007744898307,0.3724007744898307,0.3724007744898307,0.3724007744898307,0.0,0.0,0.0,1.5767094229318537
1,2000-02-01,1.2297561511071295,0.5728690745207539,2.0725213456315887,1.2297561511071295,1.2297561511071295,0.09620692917277102,0.09620692917277102,0.09620692917277102,0.09620692917277102,0.09620692917277102,0.09620692917277102,0.0,0.0,0.0,1.3259630802799005
2,2000-03-01,1.2535618794067453,0.02595172860902406,1.4550008403317969,1.2535618794067453,1.2535618794067453,-0.5012987314717521,-0.5012987314717521,-0.5012987314717521,-0.5012987314717521,-0.5012987314717521,-0.5012987314717521,0.0,0.0,0.0,0.7522631479349933
3,2000-04-01,1.2790093820718518,0.12253288848790697,1.5691169957707498,1.2790093820718518,1.2790093820718518,-0.44307798529117826,-0.44307798529117826,-0.44307798529117826,-0.44307798529117826,-0.44307798529117826,-0.44307798529117826,0.0,0.0,0.0,0.8359313967806735
4,2000-05-01,1.3036359975542129,0.33808562368212247,1.798222516028103,1.3036359975542129,1.3036359975542129,-0.24864101231125058,-0.24864101231125058,-0.24864101231125058,-0.24864101231125058,-0.24864101231125058,-0.24864101231125058,0.0,0.0,0.0,1.0549949852429623
5,2000-06-01,1.3290835002193195,0.143843518843358,1.5617396441595393,1.3290835002193195,1.3290835002193195,-0.4857436946022024,-0.4857436946022024,-0.4857436946022024,-0.4857436946022024,-0.4857436946022024,-0.4857436946022024,0.0,0.0,0.0,0.8433398056171171
6,2000-07-01,1.3537101157016809,0.8665899325042344,2.346720800895202,1.3537101157016809,1.3537101157016809,0.24882300532092902,0.24882300532092902,0.24882300532092902,0.24882300532092902,0.24882300532092902,0.24882300532092902,0.0,0.0,0.0,1.60253312102261
7,2000-08-01,1.3791576183667875,1.0642799191573336,2.590956945292425,1.3791576183667875,1.3791576183667875,0.4616889409801332,0.4616889409801332,0.4616889409801332,0.4616889409801332,0.4616889409801332,0.4616889409801332,0.0,0.0,0.0,1.8408465593469208
8,2000-09-01,1.404605121031894,0.7586862356744404,2.219677543681367,1.404605121031894,1.404605121031894,0.06884740392581874,0.06884740392581874,0.06884740392581874,0.06884740392581874,0.06884740392581874,0.06884740392581874,0.0,0.0,0.0,1.4734525249577126
9,2000-10-01,1.4292317364257527,0.6588814333436233,2.1402810827001892,1.4292317364257527,1.4292317364257527,-0.025640108741069294,-0.025640108741069294,-0.025640108741069294,-0.025640108741069294,-0.025640108741069294,-0.025640108741069294,0.0,0.0,0.0,1.4035916276846834
10,2000-11-01,1.4546792389994063,0.2700185689185588,1.745898810660839,1.4546792389994063,1.4546792389994063,-0.462626223847595,-0.462626223847595,-0.462626223847595,-0.462626223847595,-0.462626223847595,-0.462626223847595,0.0,0.0,0.0,0.9920530151518113
11,2000-12-01,1.4793058543932651,1.3116639569830784,2.8381860792079663,1.4793058543932651,1.4793058543932651,0.523629453433323,0.523629453433323,0.523629453433323,0.523629453433323,0.523629453433323,0.523629453433323,0.0,0.0,0.0,2.002935307826588
12,2001-01-01,1.5047533569669191,1.2394116027176993,2.670933192264821,1.5047533569669191,1.5047533569669191,0.4384401356633808,0.4384401356633808,0.4384401356633808,0.4384401356633808,0.4384401356633808,0.4384401356633808,0.0,0.0,0.0,1.9431934926303
13,2001-02-01,1.530200859540573,0.7966776723352788,2.257209285816122,1.530200859540573,1.530200859540573,-0.018185931187436458,-0.018185931187436458,-0.018185931187436458,-0.018185931187436458,-0.018185931187436458,-0.018185931187436458,0.0,0.0,0.0,1.5120149283531366
14,2001-03-01,1.553185700574841,0.2715310054713183,1.767064406236541,1.553185700574841,1.553185700574841,-0.5083594019285939,-0.5083594019285939,-0.5083594019285939,-0.5083594019285939,-0.5083594019285939,-0.5083594019285939,0.0,0.0,0.0,1.0448262986462473
15,2001-04-01,1.5786332031484949,0.4130972446717842,1.84826025128145,1.5786332031484949,1.5786332031484949,-0.4532890125180878,-0.4532890125180878,-0.4532890125180878,-0.4532890125180878,-0.4532890125180878,-0.4532890125180878,0.0,0.0,0.0,1.1253441906304071
16,2001-05-01,1.6032598185423534,0.6266984911089339,2.0765604376298823,1.6032598185423534,1.6032598185423534,-0.27573887602460845,-0.27573887602460845,-0.27573887602460845,-0.27573887602460845,-0.27573887602460845,-0.27573887602460845,0.0,0.0,0.0,1.327520942517745
