,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
31,2000-01-01,3.14,actual,1.0,2000,24.0,-0.11599999999999999,-0.15176666666666666
32,2000-02-01,1.95,actual,1.0,2000,24.0,-0.11599999999999999,-0.09425
33,2000-03-01,2.73,actual,1.0,2000,24.0,-0.11599999999999999,-0.13194999999999998
34,2000-04-01,2.68,actual,2.0,2000,24.0,-0.11599999999999999,-0.12953333333333333
35,2000-05-01,2.8,actual,2.0,2000,24.0,-0.11599999999999999,-0.13533333333333333
36,2000-06-01,2.85,actual,2.0,2000,24.0,-0.11599999999999999,-0.13775
37,2000-07-01,2.8,actual,3.0,2000,24.0,-0.11599999999999999,-0.13533333333333333
38,2000-08-01,3.08,actual,3.0,2000,24.0,-0.11599999999999999,-0.14886666666666665
39,2000-09-01,2.89,actual,3.0,2000,24.0,-0.11599999999999999,-0.13968333333333333
40,2000-10-01,2.75,actual,4.0,2000,24.0,-0.11599999999999999,-0.13291666666666666
41,2000-11-01,2.49,actual,4.0,2000,24.0,-0.11599999999999999,-0.12034999999999998
42,2000-12-01,2.74,actual,4.0,2000,24.0,-0.11599999999999999,-0.13243333333333335
43,2001-01-01,2.65,actual,1.0,2001,24.0,-0.0793,-0.08756041666666665
44,2001-02-01,2.24,actual,1.0,2001,24.0,-0.0793,-0.07401333333333333
45,2001-03-01,2.07,actual,1.0,2001,24.0,-0.0793,-0.06839624999999999
46,2001-04-01,1.87,actual,2.0,2001,24.0,-0.0793,-0.061787916666666665
47,2001-05-01,2.05,actual,2.0,2001,24.0,-0.0793,-0.06773541666666666
48,2001-06-01,1.98,actual,2.0,2001,24.0,-0.0793,-0.0654225
49,2001-07-01,2.1,actual,3.0,2001,24.0,-0.0793,-0.0693875
50,2001-08-01,2.61,actual,3.0,2001,24.0,-0.0793,-0.08623875
51,2001-09-01,1.95,actual,3.0,2001,24.0,-0.0793,-0.06443125
52,2001-10-01,1.72,actual,4.0,2001,24.0,-0.0793,-0.05683166666666666
53,2001-11-01,1.6,actual,4.0,2001,24.0,-0.0793,-0.05286666666666666
54,2001-12-01,1.6,actual,4.0,2001,24.0,-0.0793,-0.05286666666666666
55,2002-01-01,1.69,actual,1.0,2002,24.0,0.021800000000000003,0.015350833333333336
56,2002-02-01,1.4,actual,1.0,2002,24.0,0.021800000000000003,0.012716666666666668
57,2002-03-01,1.52,actual,1.0,2002,24.0,0.021800000000000003,0.01380666666666667
58,2002-04-01,1.51,actual,2.0,2002,24.0,0.021800000000000003,0.013715833333333333
59,2002-05-01,1.62,actual,2.0,2002,24.0,0.021800000000000003,0.014715000000000004
60,2002-06-01,1.56,actual,2.0,2002,24.0,0.021800000000000003,0.01417
61,2002-07-01,1.59,actual,3.0,2002,24.0,0.021800000000000003,0.014442500000000002
62,2002-08-01,1.89,actual,3.0,2002,24.0,0.021800000000000003,0.017167500000000002
63,2002-09-01,1.43,actual,3.0,2002,24.0,0.021800000000000003,0.012989166666666668
64,2002-10-01,1.4,actual,4.0,2002,24.0,0.021800000000000003,0.012716666666666668
65,2002-11-01,1.51,actual,4.0,2002,24.0,0.021800000000000003,0.013715833333333333
66,2002-12-01,1.77,actual,4.0,2002,24.0,0.021800000000000003,0.016077500000000005
67,2003-01-01,1.76,actual,1.0,2003,24.0,0.0437,0.03204666666666667
68,2003-02-01,1.16,actual,1.0,2003,24.0,0.0437,0.021121666666666667
69,2003-03-01,1.4,actual,1.0,2003,24.0,0.0437,0.025491666666666666
70,2003-04-01,1.38,actual,2.0,2003,24.0,0.0437,0.025127499999999997
71,2003-05-01,1.41,actual,2.0,2003,24.0,0.0437,0.02567375
72,2003-06-01,1.41,actual,2.0,2003,24.0,0.0437,0.02567375
73,2003-07-01,1.72,actual,3.0,2003,24.0,0.0437,0.03131833333333334
74,2003-08-01,1.67,actual,3.0,2003,24.0,0.0437,0.03040791666666667
75,2003-09-01,1.47,actual,3.0,2003,24.0,0.0437,0.026766250000000002
76,2003-10-01,1.42,actual,4.0,2003,24.0,0.0437,0.025855833333333335
77,2003-11-01,1.31,actual,4.0,2003,24.0,0.0437,0.02385291666666667
78,2003-12-01,1.54,actual,4.0,2003,24.0,0.0437,0.028040833333333338
79,2004-01-01,1.47,actual,1.0,2004,24.0,0.057300000000000004,0.03509625
80,2004-02-01,1.32,actual,1.0,2004,24.0,0.057300000000000004,0.031515
81,2004-03-01,1.6,actual,1.0,2004,24.0,0.057300000000000004,0.038200000000000005
82,2004-04-01,1.55,actual,2.0,2004,24.0,0.057300000000000004,0.037006250000000004
83,2004-05-01,1.54,actual,2.0,2004,24.0,0.057300000000000004,0.0367675
84,2004-06-01,1.46,actual,2.0,2004,24.0,0.057300000000000004,0.03485750000000001
85,2004-07-01,1.6,actual,3.0,2004,24.0,0.057300000000000004,0.038200000000000005
86,2004-08-01,1.74,actual,3.0,2004,24.0,0.057300000000000004,0.04154250000000001
87,2004-09-01,1.6,actual,3.0,2004,24.0,0.057300000000000004,0.038200000000000005
88,2004-10-01,7.54,actual,4.0,2004,24.0,0.057300000000000004,0.1800175
89,2004-11-01,1.45,actual,4.0,2004,24.0,0.057300000000000004,0.034618750000000004
90,2004-12-01,1.6,actual,4.0,2004,24.0,0.057300000000000004,0.038200000000000005
91,2005-01-01,1.6,actual,1.0,2005,24.0,-0.0244,-0.01626666666666667
92,2005-02-01,1.24,actual,1.0,2005,24.0,-0.0244,-0.012606666666666667
93,2005-03-01,1.51,actual,1.0,2005,24.0,-0.0244,-0.015351666666666666
94,2005-04-01,1.35,actual,2.0,2005,24.0,-0.0244,-0.013725000000000003
95,2005-05-01,1.35,actual,2.0,2005,24.0,-0.0244,-0.013725000000000003
96,2005-06-01,1.43,actual,2.0,2005,24.0,-0.0244,-0.014538333333333332
97,2005-07-01,1.59,actual,3.0,2005,24.0,-0.0244,-0.016165000000000002
98,2005-08-01,1.81,actual,3.0,2005,24.0,-0.0244,-0.018401666666666667
99,2005-09-01,1.47,actual,3.0,2005,24.0,-0.0244,-0.014945000000000002
100,2005-10-01,1.28,actual,4.0,2005,24.0,-0.0244,-0.013013333333333333
101,2005-11-01,1.41,actual,4.0,2005,24.0,-0.0244,-0.014334999999999999
102,2005-12-01,1.63,actual,4.0,2005,24.0,-0.0244,-0.01657166666666667
103,2006-01-01,1.65,actual,1.0,2006,24.0,-0.0326,-0.0224125
104,2006-02-01,1.11,actual,1.0,2006,24.0,-0.0326,-0.015077500000000002
105,2006-03-01,1.36,actual,1.0,2006,24.0,-0.0326,-0.018473333333333335
106,2006-04-01,1.29,actual,2.0,2006,24.0,-0.0326,-0.017522499999999996
107,2006-05-01,1.36,actual,2.0,2006,24.0,-0.0326,-0.018473333333333335
108,2006-06-01,1.34,actual,2.0,2006,24.0,-0.0326,-0.018201666666666668
109,2006-07-01,1.59,actual,3.0,2006,24.0,-0.0326,-0.0215975
110,2006-08-01,1.6,actual,3.0,2006,24.0,-0.0326,-0.02173333333333333
111,2006-09-01,1.36,actual,3.0,2006,24.0,-0.0326,-0.018473333333333335
112,2006-10-01,1.3,actual,4.0,2006,24.0,-0.0326,-0.017658333333333335
113,2006-11-01,1.44,actual,4.0,2006,24.0,-0.0326,-0.019559999999999998
114,2006-12-01,1.63,actual,4.0,2006,24.0,-0.0326,-0.022140833333333332
115,2007-01-01,1.69,actual,1.0,2007,24.0,0.0014000000000000002,0.0009858333333333336
116,2007-02-01,1.27,actual,1.0,2007,24.0,0.0014000000000000002,0.0007408333333333335
117,2007-03-01,1.42,actual,1.0,2007,24.0,0.0014000000000000002,0.0008283333333333335
118,2007-04-01,1.27,actual,2.0,2007,24.0,0.0014000000000000002,0.0007408333333333335
119,2007-05-01,1.42,actual,2.0,2007,24.0,0.0014000000000000002,0.0008283333333333335
120,2007-06-01,1.38,actual,2.0,2007,24.0,0.0014000000000000002,0.000805
121,2007-07-01,1.45,actual,3.0,2007,24.0,0.0014000000000000002,0.0008458333333333333
122,2007-08-01,1.86,actual,3.0,2007,24.0,0.0014000000000000002,0.0010850000000000002
123,2007-09-01,1.62,actual,3.0,2007,24.0,0.0014000000000000002,0.0009450000000000002
124,2007-10-01,1.58,actual,4.0,2007,24.0,0.0014000000000000002,0.0009216666666666668
125,2007-11-01,1.45,actual,4.0,2007,24.0,0.0014000000000000002,0.0008458333333333333
126,2007-12-01,1.53,actual,4.0,2007,24.0,0.0014000000000000002,0.0008925000000000002
127,2008-01-01,1.75,actual,1.0,2008,24.0,0.0942,0.0686875
128,2008-02-01,1.25,actual,1.0,2008,24.0,0.0942,0.0490625
129,2008-03-01,1.59,actual,1.0,2008,24.0,0.0942,0.062407500000000005
130,2008-04-01,1.64,actual,2.0,2008,24.0,0.0942,0.06437000000000001
131,2008-05-01,1.76,actual,2.0,2008,24.0,0.0942,0.06908
132,2008-06-01,1.62,actual,2.0,2008,24.0,0.0942,0.063585
133,2008-07-01,1.93,actual,3.0,2008,24.0,0.0942,0.0757525
134,2008-08-01,1.68,actual,3.0,2008,24.0,0.0942,0.06594
135,2008-09-01,1.47,actual,3.0,2008,24.0,0.0942,0.057697500000000006
136,2008-10-01,1.66,actual,4.0,2008,24.0,0.0942,0.065155
137,2008-11-01,1.67,actual,4.0,2008,24.0,0.0942,0.06554750000000001
138,2008-12-01,15.39,actual,4.0,2008,24.0,0.0942,0.6040575000000001
139,2009-01-01,1.6,actual,1.0,2009,24.0,0.08960000000000001,0.05973333333333334
140,2009-02-01,1.41,actual,1.0,2009,24.0,0.08960000000000001,0.052640000000000006
141,2009-03-01,5.23,actual,1.0,2009,24.0,0.08960000000000001,0.19525333333333336
142,2009-04-01,1.9,actual,2.0,2009,24.0,0.08960000000000001,0.07093333333333335
143,2009-05-01,4.03,actual,2.0,2009,24.0,0.08960000000000001,0.15045333333333336
144,2009-06-01,2.29,actual,2.0,2009,24.0,0.08960000000000001,0.08549333333333334
145,2009-07-01,1.92,actual,3.0,2009,24.0,0.08960000000000001,0.07168000000000001
146,2009-08-01,1.99,actual,3.0,2009,24.0,0.08960000000000001,0.07429333333333334
147,2009-09-01,1.72,actual,3.0,2009,24.0,0.08960000000000001,0.06421333333333334
148,2009-10-01,1.57,actual,4.0,2009,24.0,0.08960000000000001,0.05861333333333334
149,2009-11-01,1.74,actual,4.0,2009,24.0,0.08960000000000001,0.06496
150,2009-12-01,1.87,actual,4.0,2009,24.0,0.08960000000000001,0.06981333333333335
151,2010-01-01,1.78,actual,1.0,2010,24.0,0.0386,0.028628333333333335
152,2010-02-01,1.53,actual,1.0,2010,24.0,0.0386,0.024607500000000004
153,2010-03-01,1.45,actual,1.0,2010,24.0,0.0386,0.023320833333333332
154,2010-04-01,1.5,actual,2.0,2010,24.0,0.0386,0.024125
155,2010-05-01,1.42,actual,2.0,2010,24.0,0.0386,0.022838333333333335
156,2010-06-01,1.53,actual,2.0,2010,24.0,0.0386,0.024607500000000004
157,2010-07-01,1.71,actual,3.0,2010,24.0,0.0386,0.027502500000000006
158,2010-08-01,1.88,actual,3.0,2010,24.0,0.0386,0.03023666666666666
159,2010-09-01,1.48,actual,3.0,2010,24.0,0.0386,0.023803333333333336
160,2010-10-01,1.44,actual,4.0,2010,24.0,0.0386,0.02316
161,2010-11-01,1.63,actual,4.0,2010,24.0,0.0386,0.026215833333333334
162,2010-12-01,1.84,actual,4.0,2010,24.0,0.0386,0.029593333333333333
163,2011-01-01,1.87,actual,1.0,2011,24.0,0.0019,0.0014804166666666668
164,2011-02-01,1.49,actual,1.0,2011,24.0,0.0019,0.0011795833333333335
165,2011-03-01,1.84,actual,1.0,2011,24.0,0.0019,0.0014566666666666667
166,2011-04-01,1.79,actual,2.0,2011,24.0,0.0019,0.0014170833333333333
167,2011-05-01,1.6,actual,2.0,2011,24.0,0.0019,0.0012666666666666666
168,2011-06-01,1.38,actual,2.0,2011,24.0,0.0019,0.0010925
169,2011-07-01,1.71,actual,3.0,2011,24.0,0.0019,0.00135375
170,2011-08-01,1.81,actual,3.0,2011,24.0,0.0019,0.0014329166666666668
171,2011-09-01,1.52,actual,3.0,2011,24.0,0.0019,0.0012033333333333334
172,2011-10-01,1.39,actual,4.0,2011,24.0,0.0019,0.0011004166666666666
173,2011-11-01,1.43,actual,4.0,2011,24.0,0.0019,0.0011320833333333332
174,2011-12-01,1.81,actual,4.0,2011,24.0,0.0019,0.0014329166666666668
175,2012-01-01,1.78,actual,1.0,2012,24.0,0.026400000000000003,0.01958
176,2012-02-01,1.45,actual,1.0,2012,24.0,0.026400000000000003,0.01595
177,2012-03-01,1.62,actual,1.0,2012,24.0,0.026400000000000003,0.017820000000000003
178,2012-04-01,1.6,actual,2.0,2012,24.0,0.026400000000000003,0.017600000000000005
179,2012-05-01,1.58,actual,2.0,2012,24.0,0.026400000000000003,0.017380000000000003
180,2012-06-01,1.67,actual,2.0,2012,24.0,0.026400000000000003,0.01837
181,2012-07-01,1.58,actual,3.0,2012,24.0,0.026400000000000003,0.017380000000000003
182,2012-08-01,2.02,actual,3.0,2012,24.0,0.026400000000000003,0.022220000000000004
183,2012-09-01,1.53,actual,3.0,2012,24.0,0.026400000000000003,0.01683
184,2012-10-01,1.4,actual,4.0,2012,24.0,0.026400000000000003,0.015399999999999999
185,2012-11-01,1.47,actual,4.0,2012,24.0,0.026400000000000003,0.01617
186,2012-12-01,1.69,actual,4.0,2012,24.0,0.026400000000000003,0.018590000000000002
187,2013-01-01,5.41,actual,1.0,2013,24.0,0.060599999999999994,0.1366025
188,2013-02-01,5.06,actual,1.0,2013,24.0,0.060599999999999994,0.127765
189,2013-03-01,5.39,actual,1.0,2013,24.0,0.060599999999999994,0.13609749999999998
190,2013-04-01,4.45,actual,2.0,2013,24.0,0.060599999999999994,0.11236249999999998
191,2013-05-01,5.23,actual,2.0,2013,24.0,0.060599999999999994,0.1320575
192,2013-06-01,5.4,actual,2.0,2013,24.0,0.060599999999999994,0.13635
193,2013-07-01,5.28,actual,3.0,2013,24.0,0.060599999999999994,0.13332
194,2013-08-01,5.43,actual,3.0,2013,24.0,0.060599999999999994,0.1371075
195,2013-09-01,5.22,actual,3.0,2013,24.0,0.060599999999999994,0.13180499999999998
196,2013-10-01,4.09,actual,4.0,2013,24.0,0.060599999999999994,0.10327249999999998
197,2013-11-01,4.62,actual,4.0,2013,24.0,0.060599999999999994,0.11665500000000001
198,2013-12-01,4.87,actual,4.0,2013,24.0,0.060599999999999994,0.12296750000000001
199,2014-01-01,5.17,actual,1.0,2014,24.0,0.05740000000000001,0.12364916666666668
200,2014-02-01,4.34,actual,1.0,2014,24.0,0.05740000000000001,0.10379833333333335
201,2014-03-01,5.5,actual,1.0,2014,24.0,0.05740000000000001,0.13154166666666667
202,2014-04-01,4.68,actual,2.0,2014,24.0,0.05740000000000001,0.11193000000000002
203,2014-05-01,5.06,actual,2.0,2014,24.0,0.05740000000000001,0.12101833333333334
204,2014-06-01,5.28,actual,2.0,2014,24.0,0.05740000000000001,0.12628000000000003
205,2014-07-01,6.46,actual,3.0,2014,24.0,0.05740000000000001,0.15450166666666668
206,2014-08-01,6.01,actual,3.0,2014,24.0,0.05740000000000001,0.14373916666666667
207,2014-09-01,3.11,actual,3.0,2014,24.0,0.05740000000000001,0.07438083333333334
208,2014-10-01,5.17,actual,4.0,2014,24.0,0.05740000000000001,0.12364916666666668
209,2014-11-01,4.34,actual,4.0,2014,24.0,0.05740000000000001,0.10379833333333335
210,2014-12-01,5.77,actual,4.0,2014,24.0,0.05740000000000001,0.13799916666666667
211,2015-01-01,5.87,actual,1.0,2015,24.0,0.0693,0.16949625
212,2015-02-01,5.14,actual,1.0,2015,24.0,0.0693,0.14841749999999998
213,2015-03-01,5.59,actual,1.0,2015,24.0,0.0693,0.16141125
214,2015-04-01,5.38,actual,2.0,2015,24.0,0.0693,0.1553475
215,2015-05-01,5.58,actual,2.0,2015,24.0,0.0693,0.16112249999999997
216,2015-06-01,5.88,actual,2.0,2015,24.0,0.0693,0.16978500000000002
217,2015-07-01,5.41,actual,3.0,2015,24.0,0.0693,0.15621374999999998
218,2015-08-01,6.37,actual,3.0,2015,24.0,0.0693,0.18393375
219,2015-09-01,6.11,actual,3.0,2015,24.0,0.0693,0.17642625
220,2015-10-01,6.18,actual,4.0,2015,24.0,0.0693,0.17844749999999998
221,2015-11-01,5.68,actual,4.0,2015,24.0,0.0693,0.16401
222,2015-12-01,6.27,actual,4.0,2015,24.0,0.0693,0.18104625
223,2016-01-01,5.53,actual,1.0,2016,24.0,0.0993,0.22880374999999997
224,2016-02-01,4.81,actual,1.0,2016,24.0,0.0993,0.19901375
225,2016-03-01,5.12,actual,1.0,2016,24.0,0.0993,0.21183999999999997
226,2016-04-01,5.19,actual,2.0,2016,24.0,0.0993,0.21473625
227,2016-05-01,5.36,actual,2.0,2016,24.0,0.0993,0.22177000000000002
228,2016-06-01,5.22,actual,2.0,2016,24.0,0.0993,0.2159775
229,2016-07-01,5.35,actual,3.0,2016,24.0,0.0993,0.22135624999999995
230,2016-08-01,5.79,actual,3.0,2016,24.0,0.0993,0.23956124999999998
231,2016-09-01,5.07,actual,3.0,2016,24.0,0.0993,0.20977125
232,2016-10-01,5.2,actual,4.0,2016,24.0,0.0993,0.21515000000000004
233,2016-11-01,5.23,actual,4.0,2016,24.0,0.0993,0.21639124999999998
234,2016-12-01,5.65,actual,4.0,2016,24.0,0.0993,0.23376875000000003
235,2017-01-01,5.43,actual,1.0,2017,24.0,0.12,0.27149999999999996
236,2017-02-01,4.73,actual,1.0,2017,24.0,0.12,0.23650000000000002
237,2017-03-01,5.49,actual,1.0,2017,24.0,0.12,0.2745
238,2017-04-01,4.57,actual,2.0,2017,24.0,0.12,0.22849999999999998
239,2017-05-01,5.01,actual,2.0,2017,24.0,0.12,0.2505
240,2017-06-01,5.01,actual,2.0,2017,24.0,0.12,0.2505
241,2017-07-01,5.15,actual,3.0,2017,24.0,0.12,0.2575
242,2017-08-01,5.62,actual,3.0,2017,24.0,0.12,0.281
243,2017-09-01,5.44,actual,3.0,2017,24.0,0.12,0.272
244,2017-10-01,5.13,actual,4.0,2017,24.0,0.12,0.25649999999999995
245,2017-11-01,4.94,actual,4.0,2017,24.0,0.12,0.247
246,2017-12-01,5.72,actual,4.0,2017,24.0,0.12,0.286
247,2018-01-01,4.98,actual,1.0,2018,24.0,0.11599999999999999,0.24069999999999997
248,2018-02-01,4.52,actual,1.0,2018,24.0,0.11599999999999999,0.21846666666666664
249,2018-03-01,5.06,actual,1.0,2018,24.0,0.11599999999999999,0.24456666666666665
250,2018-04-01,4.83,actual,2.0,2018,24.0,0.11599999999999999,0.23345000000000002
251,2018-05-01,5.26,actual,2.0,2018,24.0,0.11599999999999999,0.2542333333333333
252,2018-06-01,4.98,actual,2.0,2018,24.0,0.11599999999999999,0.24069999999999997
253,2018-07-01,4.77,actual,3.0,2018,24.0,0.11599999999999999,0.23054999999999995
254,2018-08-01,5.72,actual,3.0,2018,24.0,0.11599999999999999,0.27646666666666664
255,2018-09-01,5.21,actual,3.0,2018,24.0,0.11599999999999999,0.2518166666666667
256,2018-10-01,5.16,actual,4.0,2018,24.0,0.11599999999999999,0.2494
257,2018-11-01,5.07,actual,4.0,2018,24.0,0.11599999999999999,0.24505
258,2018-12-01,5.21,actual,4.0,2018,24.0,0.11599999999999999,0.2518166666666667
259,2019-01-01,5.44,actual,1.0,2019,24.0,0.113,0.2561333333333333
260,2019-02-01,4.43,actual,1.0,2019,24.0,0.113,0.20857916666666668
261,2019-03-01,5.15,actual,1.0,2019,24.0,0.113,0.24247916666666672
262,2019-04-01,4.69,actual,2.0,2019,24.0,0.113,0.22082083333333336
263,2019-05-01,5.31,actual,2.0,2019,24.0,0.113,0.25001249999999997
264,2019-06-01,5.75,actual,2.0,2019,24.0,0.113,0.2707291666666667
265,2019-07-01,5.53,actual,3.0,2019,24.0,0.113,0.26037083333333333
266,2019-08-01,5.74,actual,3.0,2019,24.0,0.113,0.2702583333333334
267,2019-09-01,5.41,actual,3.0,2019,24.0,0.113,0.25472083333333334
268,2019-10-01,5.14,actual,4.0,2019,24.0,0.113,0.24200833333333335
269,2019-11-01,5.85,actual,4.0,2019,24.0,0.113,0.2754375
270,2019-12-01,5.79,actual,4.0,2019,24.0,0.113,0.27261250000000004
271,2020-01-01,5.17,actual,1.0,2020,24.0,0.0745,0.16048541666666666
272,2020-02-01,5.02,actual,1.0,2020,24.0,0.0745,0.15582916666666663
273,2020-03-01,5.64,actual,1.0,2020,24.0,0.0745,0.17507499999999998
274,2020-04-01,4.81,actual,2.0,2020,24.0,0.0725,0.1453020833333333
275,2020-05-01,4.68,actual,2.0,2020,24.0,0.0725,0.14137499999999997
276,2020-06-01,5.19,actual,2.0,2020,24.0,0.0725,0.15678125
277,2020-07-01,4.9,actual,3.0,2020,24.0,0.0864,0.17640000000000003
278,2020-08-01,5.1,actual,3.0,2020,24.0,0.0864,0.18359999999999999
279,2020-09-01,5.4,actual,3.0,2020,24.0,0.0864,0.19440000000000002
280,2020-10-01,4.35,actual,4.0,2020,24.0,0.0501,0.09080625
281,2020-11-01,4.81,actual,4.0,2020,24.0,0.0501,0.10040874999999999
282,2020-12-01,5.19,actual,4.0,2020,24.0,0.0501,0.10834125
283,2021-01-01,5.45,actual,1.0,2021,24.0,0.0875,0.19869791666666667
284,2021-02-01,4.43,actual,1.0,2021,24.0,0.0875,0.16151041666666666
285,2021-03-01,5.0,actual,1.0,2021,24.0,0.0875,0.18229166666666669
286,2021-04-01,4.71,actual,2.0,2021,24.0,0.0725,0.14228125
287,2021-05-01,4.88,actual,2.0,2021,24.0,0.0725,0.14741666666666664
288,2021-06-01,4.93,actual,2.0,2021,24.0,0.0725,0.14892708333333332
289,2021-07-01,5.185207579313314,forecast,3.0,2021,24.0,0.0864,0.18666747285527932
290,2021-08-01,5.4868336833996425,forecast,3.0,2021,24.0,0.0864,0.19752601260238714
291,2021-09-01,4.910025229561717,forecast,3.0,2021,24.0,0.0864,0.17676090826422183
292,2021-10-01,4.712912125395493,forecast,4.0,2021,24.0,0.0501,0.09838204061763092
293,2021-11-01,4.702351397172193,forecast,4.0,2021,24.0,0.0501,0.09816158541596953
294,2021-12-01,5.107684974636188,forecast,4.0,2021,24.0,0.0501,0.1066229238455304
295,2022-01-01,5.425942539198015,forecast,1.0,2022,24.0,0.0875,0.1978208217415943
296,2022-02-01,4.742647914624605,forecast,1.0,2022,24.0,0.0875,0.17290903855402207
297,2022-03-01,5.287474994696251,forecast,1.0,2022,24.0,0.0875,0.19277252584830082
298,2022-04-01,4.7459897096707575,forecast,2.0,2022,24.0,0.0725,0.14336843914630412
299,2022-05-01,5.024960969306319,forecast,2.0,2022,24.0,0.0725,0.15179569594779505
300,2022-06-01,5.120702605377243,forecast,2.0,2022,24.0,0.0725,0.1546878912041042
301,2022-07-01,5.09463746578809,forecast,3.0,2022,24.0,0.0864,0.18340694876837124
302,2022-08-01,5.368259934266415,forecast,3.0,2022,24.0,0.0864,0.19325735763359092
303,2022-09-01,4.751578018754112,forecast,3.0,2022,24.0,0.0864,0.17105680867514805
304,2022-10-01,4.713426528408859,forecast,4.0,2022,24.0,0.0501,0.09839277878053493
305,2022-11-01,4.705470446347874,forecast,4.0,2022,24.0,0.0501,0.09822669556751187
306,2022-12-01,5.14772354986935,forecast,4.0,2022,24.0,0.0501,0.10745872910352268
307,2023-01-01,5.208953391042348,forecast,1.0,2023,24.0,0.0875,0.18990975904841892
308,2023-02-01,4.557540934934448,forecast,1.0,2023,24.0,0.0875,0.16616034658615175
309,2023-03-01,5.316217851776937,forecast,1.0,2023,24.0,0.0875,0.1938204425127008
310,2023-04-01,4.7000364762715225,forecast,2.0,2023,24.0,0.0725,0.14198026855403556
311,2023-05-01,4.984900085461173,forecast,2.0,2023,24.0,0.0725,0.15058552341497292
312,2023-06-01,5.062969978038218,forecast,2.0,2023,24.0,0.0725,0.15294388475323784
313,2023-07-01,5.002671932919751,forecast,3.0,2023,24.0,0.0864,0.18009618958511106
314,2023-08-01,5.248974984744545,forecast,3.0,2023,24.0,0.0864,0.18896309945080364
315,2023-09-01,4.595522380931788,forecast,3.0,2023,24.0,0.0864,0.16543880571354436
316,2023-10-01,4.716845622618695,forecast,4.0,2023,24.0,0.0501,0.09846415237216527
317,2023-11-01,4.708969434432686,forecast,4.0,2023,24.0,0.0501,0.09829973694378233
318,2023-12-01,5.183612867517834,forecast,4.0,2023,24.0,0.0501,0.10820791860943478
319,2024-01-01,4.988395983276379,forecast,1.0,2024,24.0,0.0875,0.18186860355695134
320,2024-02-01,4.375135697586581,forecast,1.0,2024,24.0,0.0875,0.1595101556411774
321,2024-03-01,4.958575865086642,forecast,1.0,2024,24.0,0.0875,0.18078141174795048
322,2024-04-01,4.559916622003945,forecast,2.0,2024,24.0,0.0725,0.1377474812897025
323,2024-05-01,4.824899278573499,forecast,2.0,2024,24.0,0.0725,0.14575216570690777
324,2024-06-01,4.953871831126415,forecast,2.0,2024,24.0,0.0725,0.1496482115652771
