,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2016-08-01,5.2282590335875385,5.3594247603335115,5.924373765418259,5.2282590335875385,5.2282590335875385,0.4147993296089006,0.4147993296089006,0.4147993296089006,0.4147993296089006,0.4147993296089006,0.4147993296089006,0.0,0.0,0.0,5.643058363196439
1,2016-09-01,5.229187433375145,5.187312015868246,5.716136468139194,5.229187433375145,5.229187433375145,0.2199544945979451,0.2199544945979451,0.2199544945979451,0.2199544945979451,0.2199544945979451,0.2199544945979451,0.0,0.0,0.0,5.44914192797309
2,2016-10-01,5.230085884782507,4.731119844696224,5.284186483673852,5.230085884782507,5.230085884782507,-0.21728840392888865,-0.21728840392888865,-0.21728840392888865,-0.21728840392888865,-0.21728840392888865,-0.21728840392888865,0.0,0.0,0.0,5.012797480853618
3,2016-11-01,5.231014284556592,4.767932378706884,5.323390443001964,5.231014284556592,5.231014284556592,-0.18694605316625407,-0.18694605316625407,-0.18694605316625407,-0.18694605316625407,-0.18694605316625407,-0.18694605316625407,0.0,0.0,0.0,5.044068231390337
4,2016-12-01,5.231912735950868,5.250996937021722,5.802120566205171,5.231912735950868,5.231912735950868,0.2946336021726353,0.2946336021726353,0.2946336021726353,0.2946336021726353,0.2946336021726353,0.2946336021726353,0.0,0.0,0.0,5.526546338123503
5,2017-01-01,5.232841135744171,5.141596460757765,5.699219408022423,5.232841135744171,5.232841135744171,0.18349881727391676,0.18349881727391676,0.18349881727391676,0.18349881727391676,0.18349881727391676,0.18349881727391676,0.0,0.0,0.0,5.416339953018088
6,2017-02-01,5.233769535537475,4.2623096097430535,4.795931855150614,5.233769535537475,5.233769535537475,-0.7044125679607598,-0.7044125679607598,-0.7044125679607598,-0.7044125679607598,-0.7044125679607598,-0.7044125679607598,0.0,0.0,0.0,4.529356967576716
7,2017-03-01,5.234608090202357,5.110326700246998,5.644702269244275,5.234608090202357,5.234608090202357,0.13428338271174597,0.13428338271174597,0.13428338271174597,0.13428338271174597,0.13428338271174597,0.13428338271174597,0.0,0.0,0.0,5.368891472914103
8,2017-04-01,5.235536490003063,4.496480678758867,5.066663834263647,5.235536490003063,5.235536490003063,-0.4550245912261594,-0.4550245912261594,-0.4550245912261594,-0.4550245912261594,-0.4550245912261594,-0.4550245912261594,0.0,0.0,0.0,4.780511898776903
9,2017-05-01,5.236434941423102,4.710804876053507,5.304300510368986,5.236434941423102,5.236434941423102,-0.21505371914822793,-0.21505371914822793,-0.21505371914822793,-0.21505371914822793,-0.21505371914822793,-0.21505371914822793,0.0,0.0,0.0,5.021381222274874
10,2017-06-01,5.237363341230642,4.910506091236199,5.474644421370277,5.237363341230642,5.237363341230642,-0.02862563460633269,-0.02862563460633269,-0.02862563460633269,-0.02862563460633269,-0.02862563460633269,-0.02862563460633269,0.0,0.0,0.0,5.2087377066243095
11,2017-07-01,5.238261792657294,4.8245119701323365,5.396855225062675,5.238261792657294,5.238261792657294,-0.12261605020204816,-0.12261605020204816,-0.12261605020204816,-0.12261605020204816,-0.12261605020204816,-0.12261605020204816,0.0,0.0,0.0,5.1156457424552455
12,2017-08-01,5.239190192453764,5.343931817591548,5.892718496376228,5.239190192453764,5.239190192453764,0.3826430746058051,0.3826430746058051,0.3826430746058051,0.3826430746058051,0.3826430746058051,0.3826430746058051,0.0,0.0,0.0,5.621833267059569
13,2017-09-01,5.240118592250233,5.073382972571658,5.646325847070896,5.240118592250233,5.240118592250233,0.11121625982360842,0.11121625982360842,0.11121625982360842,0.11121625982360842,0.11121625982360842,0.11121625982360842,0.0,0.0,0.0,5.351334852073841
14,2017-10-01,5.241017043675121,4.750592225104228,5.281263657379642,5.241017043675121,5.241017043675121,-0.21938547016562746,-0.21938547016562746,-0.21938547016562746,-0.21938547016562746,-0.21938547016562746,-0.21938547016562746,0.0,0.0,0.0,5.021631573509493
15,2017-11-01,5.241945443480837,4.897092018099029,5.468381897424974,5.241945443480837,5.241945443480837,-0.056036790844918846,-0.056036790844918846,-0.056036790844918846,-0.056036790844918846,-0.056036790844918846,-0.056036790844918846,0.0,0.0,0.0,5.185908652635918
16,2017-12-01,5.242843895053475,5.271214556677268,5.819837571801838,5.242843895053475,5.242843895053475,0.30602101204856874,0.30602101204856874,0.30602101204856874,0.30602101204856874,0.30602101204856874,0.30602101204856874,0.0,0.0,0.0,5.548864907102043
17,2018-01-01,5.243772295011866,5.069444859671178,5.620920683406279,5.243772295011866,5.243772295011866,0.10715873201866198,0.10715873201866198,0.10715873201866198,0.10715873201866198,0.10715873201866198,0.10715873201866198,0.0,0.0,0.0,5.350931027030528
18,2018-02-01,5.244700730324269,4.375160373573551,4.922346843776388,5.244700730324269,5.244700730324269,-0.5939341792008108,-0.5939341792008108,-0.5939341792008108,-0.5939341792008108,-0.5939341792008108,-0.5939341792008108,0.0,0.0,0.0,4.650766551123459
19,2018-03-01,5.245539317056804,4.957225353295703,5.5147935888108695,5.245539317056804,5.245539317056804,-0.01763929375209554,-0.01763929375209554,-0.01763929375209554,-0.01763929375209554,-0.01763929375209554,-0.01763929375209554,0.0,0.0,0.0,5.227900023304708
20,2018-04-01,5.246467752367824,4.465934922890731,5.03377695029853,5.246467752367824,5.246467752367824,-0.4944391533910862,-0.4944391533910862,-0.4944391533910862,-0.4944391533910862,-0.4944391533910862,-0.4944391533910862,0.0,0.0,0.0,4.752028598976738
21,2018-05-01,5.247366238174758,4.8987717099645485,5.433440356875641,5.247366238174758,5.247366238174758,-0.07777018836225673,-0.07777018836225673,-0.07777018836225673,-0.07777018836225673,-0.07777018836225673,-0.07777018836225673,0.0,0.0,0.0,5.169596049812501
22,2018-06-01,5.248294673508588,4.998414041637117,5.5378694643316235,5.248294673508588,5.248294673508588,0.0152234221830478,0.0152234221830478,0.0152234221830478,0.0152234221830478,0.0152234221830478,0.0152234221830478,0.0,0.0,0.0,5.263518095691635
23,2018-07-01,5.249193159316631,4.829016207865723,5.405160391588674,5.249193159316631,5.249193159316631,-0.1432430412187624,-0.1432430412187624,-0.1432430412187624,-0.1432430412187624,-0.1432430412187624,-0.1432430412187624,0.0,0.0,0.0,5.105950118097868
24,2018-08-01,5.250121594651609,5.317025690036395,5.857164808791477,5.250121594651609,5.250121594651609,0.34870153634830203,0.34870153634830203,0.34870153634830203,0.34870153634830203,0.34870153634830203,0.34870153634830203,0.0,0.0,0.0,5.598823130999911
25,2018-09-01,5.251050029982941,4.967810133768931,5.519415319507536,5.251050029982941,5.251050029982941,0.0033828336808932337,0.0033828336808932337,0.0033828336808932337,0.0033828336808932337,0.0033828336808932337,0.0033828336808932337,0.0,0.0,0.0,5.254432863663834
