,Year,EPS,max_stock_price,avg_stock_price,min_stock_price
0,1997,0.14671708333333308,3.1250738749999947,2.464846999999996,1.9806806249999966
1,1998,-1.5509666666666664,-33.03558999999999,-26.056239999999995,-20.938049999999997
2,1999,-0.046328333333332805,-0.9867934999999888,-0.7783159999999911,-0.6254324999999928
3,2000,-1.5901666666666663,-33.870549999999994,-26.714799999999993,-21.467249999999996
4,2001,-0.8075383333333328,-17.20056649999999,-13.566643999999991,-10.901767499999993
5,2002,0.1715841666666663,3.654742749999992,2.8826139999999936,2.316386249999995
6,2003,0.32137708333333276,6.845331874999988,5.3991349999999905,4.338590624999992
7,2004,0.58422125,12.443912625000001,9.814917000000001,7.886986875000001
8,2005,-0.1796449999999995,-3.8264384999999894,-3.0180359999999915,-2.4252074999999933
9,2006,-0.23132416666666622,-4.927204749999991,-3.8862459999999928,-3.122876249999994
10,2007,0.010464999999999699,0.2229044999999936,0.17581199999999494,0.14127749999999592
11,2008,1.3113425,27.93159525,22.030554000000002,17.70312375
12,2009,1.0180799999999999,21.685104,17.103744,13.744079999999999
13,2010,0.3086391666666664,6.574014249999995,5.185137999999996,4.1666287499999966
14,2011,0.0155483333333328,0.33117949999998864,0.26121199999999106,0.2099024999999928
15,2012,0.2132899999999999,4.543076999999998,3.5832719999999982,2.8794149999999985
16,2013,1.5263624999999994,32.51152124999999,25.64288999999999,20.605893749999993
17,2014,1.4562858333333328,31.01888824999999,24.465601999999993,19.659858749999994
18,2015,2.0056574999999994,42.72050474999999,33.69504599999999,27.076376249999992
19,2016,2.6281399999999993,55.97938199999999,44.15275199999999,35.47988999999999
20,2017,3.1119999999999997,66.28559999999999,52.2816,42.01199999999999
21,2018,2.937216666666666,62.56271499999999,49.34523999999999,39.652424999999994
22,2019,3.0241625,64.41466125000001,50.805930000000004,40.82619375
23,2020,1.788804166666666,38.101528749999986,30.051909999999992,24.14885624999999
24,2021,1.845245943601019,39.303738598701706,31.00013185249712,24.910820238613756
25,2022,1.8651537309707997,39.72777446967804,31.33458268030944,25.179575368105795
26,2023,1.8348701275443586,39.08273371669484,30.825818142745227,24.77074672184884
27,2024,1.7843228113673346,38.00607588212423,29.976623230971224,24.088357953459017
28,2025,1.7923937841590218,38.177987602587166,30.11221557387157,24.197316086146795
29,2026,1.7621537849694733,37.53387561984978,29.604183587487153,23.78907609708789
30,2027,1.7318701815430337,36.88883486686662,29.095419049922967,23.380247450830957
31,2028,1.6813228653660737,35.81217703229737,28.24622413815004,22.697858682441996
32,2029,1.6893938381576248,35.98408875275741,28.381816481048098,22.806816815127934
33,2030,1.6591538389680163,35.33997677001875,27.873784494662676,22.39857682606822
34,2031,1.628870235541694,34.69493601703808,27.36501995710046,21.989748179812867
35,2032,1.5783229193648212,33.61827818247069,26.515825045328995,21.307359411425086
36,2033,1.586393892156289,33.79018990292896,26.651417388225656,21.4163175441099
37,2034,1.5561538929667713,33.14607792019223,26.14338540184176,21.00807755505141
38,2035,1.5258702895404326,32.501037167211216,25.634620864279267,20.59924890879584
39,2036,1.4753229733633673,31.424379332639724,24.78542595250457,19.916860140405458
40,2037,1.4833939461549075,31.59629105309953,24.921018295402448,20.02581827309125
41,2038,1.4531539469654757,30.952179070364632,24.412986309019992,19.61757828403392
42,2039,1.422870343538985,30.307138317380378,23.904221771454946,19.208749637776297
43,2040,1.3723230273619726,29.23048048281002,23.055026859681142,18.526360869386632
44,2041,0.7533639946501343,16.04665308604786,12.656515110122257,10.170413927776812
