,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2011-08-01,1.8403909021824774,1.395489469400674,3.2182886076920876,1.8403909021824774,1.8403909021824774,0.44731496856789504,0.44731496856789504,0.44731496856789504,0.44731496856789504,0.44731496856789504,0.44731496856789504,0.0,0.0,0.0,2.2877058707503726
1,2011-09-01,1.9270676270364562,0.8860773313730193,2.6341632602845944,1.9270676270364562,1.9270676270364562,-0.20024087100826463,-0.20024087100826463,-0.20024087100826463,-0.20024087100826463,-0.20024087100826463,-0.20024087100826463,0.0,0.0,0.0,1.7268267560281916
2,2011-10-01,2.0109483285080487,1.0820045159012484,2.81680197960944,2.0109483285080487,2.0109483285080487,-0.07321108328631107,-0.07321108328631107,-0.07321108328631107,-0.07321108328631107,-0.07321108328631107,-0.07321108328631107,0.0,0.0,0.0,1.9377372452217376
3,2011-11-01,2.0976250533620275,1.145877174876327,2.8756428277716526,2.0976250533620275,2.0976250533620275,-0.07519050723594835,-0.07519050723594835,-0.07519050723594835,-0.07519050723594835,-0.07519050723594835,-0.07519050723594835,0.0,0.0,0.0,2.022434546126079
4,2011-12-01,2.18150575483362,1.6627205885730216,3.4571842080865296,2.18150575483362,2.18150575483362,0.405159471883458,0.405159471883458,0.405159471883458,0.405159471883458,0.405159471883458,0.405159471883458,0.0,0.0,0.0,2.586665226717078
5,2012-01-01,2.268182479689843,1.681015820923684,3.4112178248552265,2.268182479689843,2.268182479689843,0.2158393518786415,0.2158393518786415,0.2158393518786415,0.2158393518786415,0.2158393518786415,0.2158393518786415,0.0,0.0,0.0,2.4840218315684846
6,2012-02-01,2.3548592045460652,1.0987323490495329,2.837023166094429,2.3548592045460652,2.3548592045460652,-0.39152416957471026,-0.39152416957471026,-0.39152416957471026,-0.39152416957471026,-0.39152416957471026,-0.39152416957471026,0.0,0.0,0.0,1.963335034971355
7,2012-03-01,2.4359438826373703,1.8101713972855467,3.5451782334398056,2.4359438826373703,2.4359438826373703,0.19743232575939473,0.19743232575939473,0.19743232575939473,0.19743232575939473,0.19743232575939473,0.19743232575939473,0.0,0.0,0.0,2.633376208396765
8,2012-04-01,2.5226206074935926,1.4276973238982777,3.220686729597222,2.5226206074935926,2.5226206074935926,-0.19533015308802473,-0.19533015308802473,-0.19533015308802473,-0.19533015308802473,-0.19533015308802473,-0.19533015308802473,0.0,0.0,0.0,2.327290454405568
9,2012-05-01,2.606501309259935,1.8189609886053288,3.6024618567109123,2.606501309259935,2.606501309259935,0.07535904951785026,0.07535904951785026,0.07535904951785026,0.07535904951785026,0.07535904951785026,0.07535904951785026,0.0,0.0,0.0,2.6818603587777856
