,ds,merged,forecast,Quarter,Year,capital,EPS_ratio,EPS_forecast
0,1997-06-01,3.02,actual,2.0,1997,37.51,0.0336,0.027051986137030127
1,1997-07-01,2.71,actual,3.0,1997,37.51,0.0336,0.024275126632897895
2,1997-08-01,4.12,actual,3.0,1997,37.51,0.0336,0.03690535857104772
3,1997-09-01,3.82,actual,3.0,1997,37.51,0.0336,0.03421807517995201
4,1997-10-01,4.86,actual,4.0,1997,37.51,0.0336,0.04353399093575047
5,1997-11-01,4.8,actual,4.0,1997,37.51,0.0336,0.04299653425753132
6,1997-12-01,6.03,actual,4.0,1997,37.51,0.0336,0.05401439616102372
7,1998-01-01,5.42,actual,1.0,1998,37.51,0.049400000000000006,0.07138043188483073
8,1998-02-01,6.93,actual,1.0,1998,37.51,0.049400000000000006,0.09126686217008798
9,1998-03-01,6.91,actual,1.0,1998,37.51,0.049400000000000006,0.09100346574246869
10,1998-04-01,5.1,actual,2.0,1998,37.51,0.049400000000000006,0.06716608904292189
11,1998-05-01,4.5,actual,2.0,1998,37.51,0.049400000000000006,0.059264196214342854
12,1998-06-01,4.32,actual,2.0,1998,37.51,0.049400000000000006,0.056893628365769146
13,1998-07-01,3.88,actual,3.0,1998,37.51,0.049400000000000006,0.0510989069581445
14,1998-08-01,6.76,actual,3.0,1998,37.51,0.049400000000000006,0.08902799253532392
15,1998-09-01,6.58,actual,3.0,1998,37.51,0.049400000000000006,0.08665742468675022
16,1998-10-01,6.97,actual,4.0,1998,37.51,0.049400000000000006,0.09179365502532658
17,1998-11-01,5.64,actual,4.0,1998,37.51,0.049400000000000006,0.07427779258864303
18,1998-12-01,5.09,actual,4.0,1998,37.51,0.049400000000000006,0.06703439082911224
19,1999-01-01,3.96,actual,1.0,1999,37.51,0.0414,0.04370674486803519
20,1999-02-01,3.33,actual,1.0,1999,37.51,0.0414,0.03675339909357505
21,1999-03-01,3.8,actual,1.0,1999,37.51,0.0414,0.04194081578245801
22,1999-04-01,3.25,actual,2.0,1999,37.51,0.0414,0.03587043455078646
23,1999-05-01,3.14,actual,2.0,1999,37.51,0.0414,0.03465635830445215
24,1999-06-01,2.92,actual,2.0,1999,37.51,0.0414,0.032228205811783525
25,1999-07-01,3.07,actual,3.0,1999,37.51,0.0414,0.03388376432951213
26,1999-08-01,3.29,actual,3.0,1999,37.51,0.0414,0.036311916822180754
27,1999-09-01,3.2,actual,3.0,1999,37.51,0.0414,0.0353185817115436
28,1999-10-01,5.15,actual,4.0,1999,37.51,0.0414,0.05684084244201547
29,1999-11-01,5.61,actual,4.0,1999,37.51,0.0414,0.06191788856304986
30,1999-12-01,5.81,actual,4.0,1999,37.51,0.0414,0.06412529992002132
31,2000-01-01,5.62,actual,1.0,2000,37.51,0.0567,0.08495174620101306
32,2000-02-01,4.35,actual,1.0,2000,37.51,0.0567,0.0657544654758731
33,2000-03-01,6.4,actual,1.0,2000,37.51,0.0567,0.09674220207944549
34,2000-04-01,5.42,actual,2.0,2000,37.51,0.0567,0.08192855238603039
35,2000-05-01,5.0,actual,2.0,2000,37.51,0.0567,0.07557984537456679
36,2000-06-01,4.14,actual,2.0,2000,37.51,0.0567,0.0625801119701413
37,2000-07-01,3.71,actual,3.0,2000,37.51,0.0567,0.056080245267928555
38,2000-08-01,4.54,actual,3.0,2000,37.51,0.0567,0.06862649960010664
39,2000-09-01,5.49,actual,3.0,2000,37.51,0.0567,0.08298667022127434
40,2000-10-01,5.88,actual,4.0,2000,37.51,0.0567,0.08888189816049052
41,2000-11-01,6.32,actual,4.0,2000,37.51,0.0567,0.09553292455345241
42,2000-12-01,7.3,actual,4.0,2000,37.51,0.0567,0.1103465742468675
43,2001-01-01,5.17,actual,1.0,2001,37.51,0.0374,0.051548387096774194
44,2001-02-01,6.34,actual,1.0,2001,37.51,0.0374,0.06321407624633432
45,2001-03-01,5.46,actual,1.0,2001,37.51,0.0374,0.05443988269794722
46,2001-04-01,3.43,actual,2.0,2001,37.51,0.0374,0.034199413489736076
47,2001-05-01,1.78,actual,2.0,2001,37.51,0.0374,0.017747800586510265
48,2001-06-01,3.37,actual,2.0,2001,37.51,0.0374,0.03360117302052787
49,2001-07-01,4.18,actual,3.0,2001,37.51,0.0374,0.04167741935483871
50,2001-08-01,4.19,actual,3.0,2001,37.51,0.0374,0.041777126099706755
51,2001-09-01,4.72,actual,3.0,2001,37.51,0.0374,0.047061583577712604
52,2001-10-01,5.75,actual,4.0,2001,37.51,0.0374,0.057331378299120245
53,2001-11-01,5.77,actual,4.0,2001,37.51,0.0374,0.057530791788856304
54,2001-12-01,6.61,actual,4.0,2001,37.51,0.0374,0.06590615835777126
55,2002-01-01,5.27,actual,1.0,2002,37.51,0.044500000000000005,0.06252066115702479
56,2002-02-01,4.12,actual,1.0,2002,37.51,0.044500000000000005,0.04887763263129833
57,2002-03-01,5.68,actual,1.0,2002,37.51,0.044500000000000005,0.06738469741402295
58,2002-04-01,4.05,actual,2.0,2002,37.51,0.044500000000000005,0.04804718741668889
59,2002-05-01,3.23,actual,2.0,2002,37.51,0.044500000000000005,0.038319114902692616
60,2002-06-01,4.16,actual,2.0,2002,37.51,0.044500000000000005,0.04935217275393229
61,2002-07-01,4.3,actual,3.0,2002,37.51,0.044500000000000005,0.051013063183151165
62,2002-08-01,5.39,actual,3.0,2002,37.51,0.044500000000000005,0.06394428152492669
63,2002-09-01,6.08,actual,3.0,2002,37.51,0.044500000000000005,0.07213009864036257
64,2002-10-01,5.65,actual,4.0,2002,37.51,0.044500000000000005,0.06702879232204748
65,2002-11-01,5.42,actual,4.0,2002,37.51,0.044500000000000005,0.06430018661690216
66,2002-12-01,7.57,actual,4.0,2002,37.51,0.044500000000000005,0.08980671820847774
67,2003-01-01,7.69,actual,1.0,2003,37.51,0.0613,0.12567235403892296
68,2003-02-01,5.56,actual,1.0,2003,37.51,0.0613,0.0908632364702746
69,2003-03-01,5.94,actual,1.0,2003,37.51,0.0613,0.09707331378299121
70,2003-04-01,3.55,actual,2.0,2003,37.51,0.0613,0.058015195947747275
71,2003-05-01,2.51,actual,2.0,2003,37.51,0.0613,0.041019194881364976
72,2003-06-01,4.25,actual,2.0,2003,37.51,0.0613,0.06945481205011998
73,2003-07-01,5.09,actual,3.0,2003,37.51,0.0613,0.08318235137296721
74,2003-08-01,5.87,actual,3.0,2003,37.51,0.0613,0.09592935217275395
75,2003-09-01,7.06,actual,3.0,2003,37.51,0.0613,0.11537669954678753
76,2003-10-01,6.84,actual,4.0,2003,37.51,0.0613,0.11178139162889897
